	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast51	10	14.701	10.2681	32.4583	91.80828	9.32824	1.23E+01	28.8696	0.00E+00								
cast51	11	16.161	10.2612	32.1431	91.5836	9.33021	9.64E+00	28.8833	0.00E+00								
cast51	12	17.576	10.2503	32.456	91.3849	9.33115	7.65E+00	28.8919	0.00E+00								
cast51	13	19.006	10.2221	32.4796	91.30032	9.33215	6.13E+00	28.9146	0.00E+00								
cast51	14	20.469	10.1651	32.7677	91.23716	9.33505	5.01E+00	28.985	0.00E+00								
cast51	15	21.922	10.1246	32.7924	91.16078	9.34208	4.13E+00	29.0662	0.00E+00								
cast51	16	23.402	10.1112	32.7015	90.75651	9.34762	3.42E+00	29.103	0.00E+00								
cast51	17	24.908	10.1062	32.7237	90.38997	9.34885	2.92E+00	29.1096	0.00E+00								
cast51	18	26.346	10.0902	32.7098	90.3615	9.34967	2.56E+00	29.1143	0.00E+00								
cast51	19	27.811	9.9471	32.7152	90.7564	9.34452	2.28E+00	29.2602	0.00E+00								
cast51	20	29.297	9.7821	32.7047	91.22998	9.35982	2.08E+00	29.5976	0.00E+00								
cast51	21	30.806	9.7061	32.6625	91.486	9.37999	1.93E+00	29.7789	0.00E+00								
cast51	22	32.371	9.6756	32.6597	91.52633	9.3899	1.82E+00	29.8571	0.00E+00								
cast51	23	33.773	9.6661	32.6494	91.41242	9.39299	1.75E+00	29.8733	0.00E+00								
cast51	24	35.118	9.6573	32.6722	91.31736	9.39422	1.69E+00	29.8812	0.00E+00								
cast51	25	36.51	9.644	32.8608	91.21884	9.39503	1.65E+00	29.8992	0.00E+00								
cast51	26	38.017	9.6372	32.8004	91.18033	9.39675	1.62E+00	29.9173	0.00E+00								
cast51	27	39.557	9.6258	32.7473	91.12001	9.39775	1.60E+00	29.9252	0.00E+00								
cast51	28	41.036	9.5862	32.771	91.02122	9.39873	1.59E+00	29.95	0.00E+00								
cast51	29	42.492	9.5518	32.8292	90.9073	9.40441	1.58E+00	29.9985	0.00E+00								
cast51	30	43.935	9.5205	32.782	90.9033	9.40871	1.57E+00	30.0416	0.00E+00								
cast51	31	45.347	9.4884	32.7013	90.97428	9.41262	1.57E+00	30.0837	0.00E+00								
cast51	32	46.787	9.4501	32.7992	91.08107	9.41633	1.57E+00	30.1359	0.00E+00								
cast51	33	48.212	9.4084	32.9197	91.12446	9.42031	1.56E+00	30.204	0.00E+00								
cast51	34	49.654	9.3866	32.8317	90.95247	9.42595	1.56E+00	30.2482	0.00E+00								
cast51	35	51.125	9.3758	32.7885	90.62121	9.42937	1.56E+00	30.2729	0.00E+00								
cast51	36	52.618	9.3653	32.8868	90.38981	9.43059	1.56E+00	30.2839	0.00E+00								
cast51	37	54.141	9.3285	32.944	90.47245	9.43077	1.56E+00	30.3261	0.00E+00								
cast51	38	55.653	9.2782	32.9808	90.83603	9.43561	1.56E+00	30.3982	0.00E+00								
cast51	39	57.189	9.2264	32.766	91.19711	9.44095	1.56E+00	30.4885	0.00E+00								
cast51	40	58.656	9.1969	32.7792	91.26211	9.44672	1.56E+00	30.5521	0.00E+00								
cast51	41	60.057	9.1926	32.7592	90.94157	9.45056	1.56E+00	30.5738	0.00E+00								
cast51	42	61.445	9.1802	32.7748	90.58021	9.45072	1.56E+00	30.5809	0.00E+00								
cast51	43	62.857	9.1332	33.0633	90.32148	9.45106	1.56E+00	30.6447	0.00E+00								
cast51	44	64.309	9.0876	33.2458	90.4004	9.45624	1.56E+00	30.7278	0.00E+00								
cast51	45	65.857	9.0497	33.4174	90.73791	9.46174	1.56E+00	30.7985	0.00E+00								
cast51	46	67.424	9.0075	33.387	91.19067	9.4658	1.56E+00	30.8667	0.00E+00								
cast51	47	68.946	8.9856	33.2149	91.48467	9.47111	1.56E+00	30.9141	0.00E+00								
cast51	48	70.392	8.9666	33.0245	91.53293	9.47284	1.56E+00	30.9424	0.00E+00								
cast51	49	71.759	8.9536	33.5983	91.35998	9.47521	1.56E+00	30.9654	0.00E+00								
cast51	50	73.127	8.9428	33.629	91.06275	9.47663	1.56E+00	30.9843	0.00E+00								
cast51	51	74.517	8.9273	33.5239	90.35396	9.47783	1.56E+00	31.0059	0.00E+00								
cast51	52	75.936	8.9156	33.4945	89.80683	9.47966	1.56E+00	31.0318	0.00E+00								
cast51	53	77.405	8.9021	33.1706	89.6901	9.48078	1.56E+00	31.0544	0.00E+00								
cast51	54	79.041	8.8906	33.5216	90.15166	9.48247	1.56E+00	31.0821	0.00E+00								
cast51	55	80.653	8.88	33.761	90.89406	9.48365	1.56E+00	31.0959	0.00E+00								
cast51	56	82.232	8.8699	33.8671	91.57228	9.48499	1.56E+00	31.1081	0.00E+00								
cast51	57	83.666	8.8591	33.4748	91.70296	9.48613	1.56E+00	31.1219	0.00E+00								
cast51	58	85.013	8.8521	33.4246	91.47515	9.48745	1.56E+00	31.1336	0.00E+00								
cast51	59	86.345	8.8506	33.4009	91.10889	9.48863	1.56E+00	31.1367	0.00E+00								
cast51	60	87.676	8.8491	33.4556	90.7268	9.48888	1.56E+00	31.1359	0.00E+00								
cast51	61	89.114	8.8418	33.4889	90.47305	9.48869	1.56E+00	31.1484	0.00E+00								
cast51	62	90.645	8.8358	33.5634	90.61159	9.48957	1.56E+00	31.1622	0.00E+00								
cast51	63	92.265	8.8349	33.6501	91.00277	9.49021	1.56E+00	31.1692	0.00E+00								
cast51	64	93.851	8.8332	33.838	91.35606	9.49026	1.56E+00	31.1675	0.00E+00								
cast51	65	95.308	8.8307	33.8124	91.50891	9.4906	1.56E+00	31.1695	0.00E+00								
cast51	66	96.725	8.828	33.7757	91.55242	9.49091	1.56E+00	31.1731	0.00E+00								
cast51	67	98.072	8.8264	33.735	91.42276	9.49138	1.56E+00	31.1744	0.00E+00								
cast51	68	99.367	8.825	33.603	90.92556	9.49164	1.56E+00	31.1751	0.00E+00								
cast51	69	100.596	8.8242	33.5674	90.08883	9.49177	1.56E+00	31.1769	0.00E+00								
cast51	70	101.764	8.8233	33.3822	88.44164	9.49181	1.56E+00	31.1796	0.00E+00								
cast51	71	103.118	8.8318	33.9859	84.45258	9.48941	1.53E+00	31.1889	0.00E+00								
cast60	1	1.945	10.0722	32.5045	88.59609	9.33352	5.45E+02	29.4649	0.00E+00								
cast60	2	3.161	10.0764	26.7076	86.36019	9.33527	2.59E+02	29.4703	0.00E+00								
cast60	3	4.514	10.0642	26.8784	85.02269	9.33451	1.71E+02	29.4711	0.00E+00								
cast60	4	5.928	10.0035	30.6722	83.89874	9.33745	1.13E+02	29.494	0.00E+00								
cast60	5	7.338	9.8791	32.3158	82.7485	9.34959	7.85E+01	29.596	0.00E+00								
cast60	6	8.825	9.7949	32.307	83.67959	9.36582	5.57E+01	29.7364	0.00E+00								
cast60	7	10.335	9.7207	32.6046	87.8373	9.37505	4.12E+01	29.8502	0.00E+00								
cast60	8	11.874	9.6635	32.6633	91.66016	9.38415	3.18E+01	29.9295	0.00E+00								
cast60	9	13.337	9.6277	32.8449	92.22937	9.39218	2.48E+01	29.9666	0.00E+00								
cast60	10	14.615	9.6152	32.9081	90.77015	9.39571	1.92E+01	29.9902	0.00E+00								
cast60	11	15.897	9.6045	32.9267	89.69744	9.39774	1.42E+01	30.0017	0.00E+00								
cast60	12	17.359	9.6005	32.6892	90.01611	9.39925	1.01E+01	30.0187	0.00E+00								
cast60	13	19.136	9.6051	32.8615	91.71092	9.39848	7.52E+00	30.0284	0.00E+00								
cast60	14	20.699	9.6029	32.7878	92.11698	9.39867	5.99E+00	30.0182	0.00E+00								
cast60	15	22.031	9.5864	32.7245	91.75839	9.40014	4.74E+00	30.0027	0.00E+00								
cast60	16	23.306	9.5681	32.8698	91.17598	9.40415	3.67E+00	29.9986	0.00E+00								
cast60	17	24.713	9.5607	32.891	90.73232	9.40675	2.90E+00	30.0179	0.00E+00								
cast60	18	26.339	9.5536	32.8939	90.93305	9.40788	2.42E+00	30.0284	0.00E+00								
cast60	19	28.041	9.5349	33.1169	91.77686	9.40825	2.15E+00	30.0492	0.00E+00								
cast60	20	29.532	9.5093	33.1805	92.20874	9.40863	1.97E+00	30.121	0.00E+00								
cast60	21	30.9	9.4977	33.2195	92.17606	9.4093	1.85E+00	30.1804	0.00E+00								
cast60	22	32.29	9.4954	33.17	91.72596	9.40922	1.75E+00	30.2166	0.00E+00								
cast60	23	33.61	9.4952	33.1126	91.15801	9.40845	1.69E+00	30.2319	0.00E+00								
cast60	24	34.952	9.4955	32.912	91.00284	9.40765	1.65E+00	30.2464	0.00E+00								
cast60	25	36.53	9.4969	32.94	91.50764	9.40715	1.62E+00	30.2534	0.00E+00								
cast60	26	38.267	9.5068	33.0334	92.2056	9.40504	1.60E+00	30.2766	0.00E+00								
cast60	27	39.751	9.5136	33.0607	92.33884	9.40145	1.59E+00	30.3018	0.00E+00								
cast60	28	41.111	9.5117	33.0449	92.13534	9.39958	1.58E+00	30.3155	0.00E+00								
cast60	29	42.494	9.5067	32.9142	91.85365	9.39885	1.57E+00	30.3361	0.00E+00								
cast60	30	43.844	9.4963	32.9151	91.74676	9.39874	1.57E+00	30.355	0.00E+00								
cast60	31	45.254	9.4767	33.0632	91.87671	9.39958	1.55E+00	30.3867	0.00E+00								
cast60	32	46.852	9.4571	33.1173	92.11491	9.40195	1.57E+00	30.4191	0.00E+00								
cast60	33	48.388	9.4327	33.4744	92.17427	9.40425	1.56E+00	30.4507	0.00E+00								
cast60	34	49.791	9.4046	33.4194	92.12797	9.40659	1.56E+00	30.486	0.00E+00								
cast60	35	51.17	9.3645	33.3357	91.93681	9.40949	1.56E+00	30.5358	0.00E+00								
cast60	36	52.543	9.3221	33.2521	91.69338	9.41408	1.56E+00	30.6039	0.00E+00								
cast60	37	53.934	9.2859	33.1625	91.54973	9.41947	1.56E+00	30.6676	0.00E+00								
cast60	38	55.46	9.2633	33.4011	91.54746	9.42433	1.56E+00	30.7156	0.00E+00								
cast60	39	57.025	9.2504	33.605	91.22036	9.4271	1.56E+00	30.741	0.00E+00								
cast60	40	58.429	9.2409	33.717	90.44192	9.42842	1.56E+00	30.7554	0.00E+00								
cast60	41	59.86	9.2304	33.4228	90.56827	9.4295	1.56E+00	30.7724	0.00E+00								
cast60	42	61.651	9.2197	33.9599	91.8198	9.43097	1.56E+00	30.7946	0.00E+00								
cast60	43	63.245	9.211	34.3341	92.3991	9.43205	1.56E+00	30.8025	0.00E+00								
cast60	44	64.565	9.2038	34.4895	91.95862	9.43325	1.56E+00	30.8017	0.00E+00								
cast60	45	65.864	9.1733	33.3993	91.16715	9.43392	1.55E+00	30.8281	0.00E+00								
cast60	46	67.187	9.1504	33.5483	90.70123	9.43817	1.55E+00	30.8688	0.00E+00								
cast60	47	68.698	9.1434	33.9552	91.026	9.44111	1.56E+00	30.8942	0.00E+00								
cast60	48	70.346	9.1427	33.6694	91.77592	9.44171	1.55E+00	30.8974	0.00E+00								
cast60	49	71.849	9.1354	34.3947	92.11491	9.44197	1.56E+00	30.9003	0.00E+00								
cast60	50	73.245	9.1251	34.802	91.72906	9.44301	1.55E+00	30.9117	0.00E+00								
cast60	51	74.548	9.1204	34.5658	90.36168	9.4444	1.55E+00	30.9184	0.00E+00								
cast60	52	75.887	9.0969	34.3147	89.30131	9.44498	1.55E+00	30.9402	0.00E+00								
cast60	53	77.456	9.082	33.7427	90.18905	9.44843	1.56E+00	30.9751	0.00E+00								
cast60	54	79.226	9.0628	33.332	91.5909	9.44994	1.56E+00	30.9906	0.00E+00								
cast60	55	80.593	9.035	33.8942	91.08161	9.45335	1.55E+00	31.0209	0.00E+00								
cast60	56	82.023	9.025	34.5633	91.19156	9.45632	1.55E+00	31.0438	0.00E+00								
cast60	57	83.625	9.0209	34.1183	92.10375	9.45759	1.56E+00	31.0532	0.00E+00								
cast60	58	85.145	9.0204	33.688	92.57156	9.45803	1.56E+00	31.0514	0.00E+00								
cast60	59	86.514	9.016	33.6035	92.66299	9.45828	1.55E+00	31.0514	0.00E+00								
cast60	60	87.858	9.0151	33.6167	92.4123	9.4591	1.55E+00	31.0538	0.00E+00								
cast60	61	89.212	9.0154	34.4743	91.82687	9.4591	1.56E+00	31.0537	0.00E+00								
cast60	62	90.545	9.015	34.2482	91.62928	9.45908	1.56E+00	31.0539	0.00E+00								
cast60	63	91.997	9.0147	34.0459	91.26267	9.45895	1.56E+00	31.057	0.00E+00								
cast60	64	93.354	9.0139	33.808	89.29538	9.45906	1.56E+00	31.057	0.00E+00								
cast60	65	94.607	9.0194	33.7172	84.5374	9.45817	1.53E+00	31.0635	0.00E+00								
cast60	66	98.214	9.0298	34.6416	95.22422	9.45298	1.63E+00	31.0884	0.00E+00								
cast60	67	98.65	9.0165	33.8921	94.58759	9.45838	1.54E+00	31.045	0.00E+00								
cast60	68	99.828	9.0151	34.2034	94.21887	9.459	1.55E+00	31.0508	0.00E+00								
cast60	69	101.136	9.0143	34.0825	93.77674	9.45923	1.56E+00	31.0525	0.00E+00								
cast60	70	102.509	9.0126	33.9602	93.10859	9.45936	1.56E+00	31.0539	0.00E+00								
cast60	71	103.903	9.0119	33.9121	92.56148	9.45961	1.56E+00	31.0554	0.00E+00								
cast60	72	105.406	9.0121	33.8088	92.39131	9.45962	1.56E+00	31.0567	0.00E+00								
cast60	73	106.966	9.0122	33.6255	92.48474	9.45955	1.56E+00	31.0569	0.00E+00								
cast60	74	108.501	9.0126	34.1583	92.47618	9.45958	1.56E+00	31.0562	0.00E+00								
cast60	75	109.913	9.0126	34.6179	92.41219	9.45959	1.56E+00	31.0547	0.00E+00								
cast60	76	111.231	9.0125	33.7649	92.35371	9.4596	1.56E+00	31.0547	0.00E+00								
cast60	77	112.56	9.0125	33.6786	-9.99E-29	9.45962	1.56E+00	31.0545	0.00E+00								
cast60	78	113.828	9.0136	33.9135	-9.99E-29	9.45958	1.56E+00	31.0543	0.00E+00								
cast60	79	115.001	9.0146	33.9601	-9.99E-29	9.45942	1.56E+00	31.0535	0.00E+00								
cast60	80	115.95	9.0151	33.9824	-9.99E-29	9.45927	1.56E+00	31.0525	0.00E+00								
cast60	81	116.689	9.0149	33.9759	-9.99E-29	9.45926	1.07E+00	31.0504	0.00E+00								
cast63	1	1.617	10.1465	33.3486	87.53564	9.34596	1.93E+02	29.0206	0.00E+00								
cast63	2	3.041	10.1448	31.3635	83.291	9.34663	8.60E+01	29.0289	0.00E+00								
cast63	3	4.622	10.144	32.4615	85.71794	9.34662	5.77E+01	29.0308	0.00E+00								
cast63	4	6.223	10.1383	32.5541	90.66781	9.34768	3.82E+01	29.0207	0.00E+00								
cast63	5	7.675	10.1193	32.5294	91.6156	9.3488	2.68E+01	29.0298	0.00E+00								
cast63	6	9.008	10.0819	32.5193	91.25757	9.3495	2.00E+01	29.1012	0.00E+00								
cast63	7	10.363	10.0531	32.5526	90.95023	9.35243	1.47E+01	29.1721	0.00E+00								
cast63	8	11.784	10.0172	32.5802	90.85909	9.35445	1.10E+01	29.231	0.00E+00								
cast63	9	13.227	9.9325	32.6039	90.90486	9.35556	8.24E+00	29.3547	0.00E+00								
cast63	10	14.646	9.8212	32.63	90.87931	9.36133	6.26E+00	29.5693	0.00E+00								
cast63	11	16.05	9.7	32.6536	90.69983	9.37001	4.79E+00	29.8278	0.00E+00								
cast63	12	17.454	9.6129	33.6495	90.73716	9.38311	3.76E+00	30.0233	0.00E+00								
cast63	13	18.963	9.5437	33.4895	91.08316	9.39219	3.07E+00	30.1656	0.00E+00								
cast63	14	20.51	9.4798	33.2487	91.53577	9.39867	2.62E+00	30.2896	0.00E+00								
cast63	15	21.975	9.4352	33.0346	91.78799	9.4051	2.32E+00	30.3898	0.00E+00								
cast63	16	23.487	9.4125	33.2916	91.96371	9.41024	2.09E+00	30.4408	0.00E+00								
cast63	17	24.993	9.3846	33.7067	91.90687	9.41136	1.93E+00	30.4942	0.00E+00								
cast63	18	26.407	9.3723	33.6572	91.66947	9.41473	1.82E+00	30.523	0.00E+00								
cast63	19	27.816	9.3691	33.6484	91.36856	9.41603	1.74E+00	30.5329	0.00E+00								
cast63	20	29.222	9.3515	33.5003	91.07751	9.41581	1.68E+00	30.5467	0.00E+00								
cast63	21	30.636	9.3187	33.4166	90.88368	9.41693	1.64E+00	30.6099	0.00E+00								
cast63	22	32.1	9.3055	33.2603	90.97605	9.42128	1.61E+00	30.656	0.00E+00								
cast63	23	33.652	9.2945	33.3469	91.29903	9.42212	1.60E+00	30.6644	0.00E+00								
cast63	24	35.197	9.2733	33.4308	91.68007	9.42318	1.58E+00	30.7101	0.00E+00								
cast63	25	36.683	9.2691	33.5136	91.90284	9.42539	1.58E+00	30.7221	0.00E+00								
cast63	26	38.106	9.2797	33.383	91.91088	9.42641	1.57E+00	30.7164	0.00E+00								
cast63	27	39.5	9.2949	33.3955	91.29677	9.42563	1.57E+00	30.6766	0.00E+00								
cast63	28	40.881	9.2989	33.8869	90.16245	9.42385	1.57E+00	30.6664	0.00E+00								
cast63	29	42.218	9.3024	33.7974	88.5203	9.42343	1.56E+00	30.659	0.00E+00								
cast63	30	43.646	9.2869	33.61	87.23402	9.42236	1.56E+00	30.6785	0.00E+00								
cast63	31	45.336	9.2769	33.6169	88.31789	9.42417	1.56E+00	30.712	0.00E+00								
cast63	32	46.959	9.2646	33.8876	90.59105	9.42505	1.56E+00	30.7275	0.00E+00								
cast63	33	48.45	9.2543	33.4436	91.62076	9.42649	1.56E+00	30.7378	0.00E+00								
cast63	34	49.932	9.2165	33.5073	92.10963	9.42616	1.56E+00	30.7936	0.00E+00								
cast63	35	51.321	9.2002	33.7143	92.06109	9.4317	1.56E+00	30.836	0.00E+00								
cast63	36	52.669	9.195	34.5919	91.55016	9.43302	1.56E+00	30.8468	0.00E+00								
cast63	37	54.031	9.1744	34.6232	90.74196	9.43296	1.56E+00	30.8648	0.00E+00								
cast63	38	55.467	9.1489	33.4431	90.04345	9.43566	1.56E+00	30.9248	0.00E+00								
cast63	39	57.006	9.1379	33.5055	89.7547	9.43832	1.56E+00	30.9529	0.00E+00								
cast63	40	58.57	9.1342	33.3595	90.16156	9.43932	1.56E+00	30.9628	0.00E+00								
cast63	41	60.092	9.132	33.3239	90.97523	9.43968	1.56E+00	30.9652	0.00E+00								
cast63	42	61.543	9.1313	33.5523	91.19621	9.44007	1.56E+00	30.9643	0.00E+00								
cast63	43	62.885	9.1241	33.8378	90.61885	9.44	1.55E+00	30.972	0.00E+00								
cast63	44	64.329	9.122	34.2592	90.12022	9.44084	1.56E+00	30.9819	0.00E+00								
cast63	45	65.847	9.1193	34.0217	90.03376	9.44107	1.56E+00	30.9859	0.00E+00								
cast63	46	67.315	9.1204	34.0903	90.09026	9.44133	1.55E+00	30.9847	0.00E+00								
cast63	47	68.862	9.119	34.0193	90.78391	9.44124	1.56E+00	30.9869	0.00E+00								
cast63	48	70.402	9.1152	33.9069	91.70757	9.44141	1.56E+00	30.9878	0.00E+00								
cast63	49	71.811	9.109	33.947	91.75699	9.44217	1.56E+00	30.9963	0.00E+00								
cast63	50	73.204	9.1066	33.9943	90.89829	9.44288	1.56E+00	31.0008	0.00E+00								
cast63	51	74.559	9.1066	34.0834	89.9078	9.44309	1.56E+00	31.0014	0.00E+00								
cast63	52	76.064	9.1073	33.924	89.76826	9.4429	1.56E+00	31.0033	0.00E+00								
cast63	53	77.635	9.1067	33.7827	90.6505	9.44278	1.56E+00	31.0042	0.00E+00								
cast63	54	79.115	9.105	33.7658	91.05192	9.44297	1.56E+00	31.0049	0.00E+00								
cast63	55	80.544	9.1045	33.7714	90.95841	9.44317	1.56E+00	31.0062	0.00E+00								
cast63	56	81.954	9.1047	33.8793	90.94382	9.4433	1.56E+00	31.0048	0.00E+00								
cast63	57	83.346	9.1058	33.8496	90.98677	9.44331	1.56E+00	31.0029	0.00E+00								
cast63	58	84.64	9.1055	33.8956	90.00857	9.44318	1.56E+00	31.0017	0.00E+00								
cast63	59	85.653	9.1057	33.8754	86.79189	9.44328	1.50E+00	31.0022	0.00E+00								
cast63	60	86.594	9.115	33.8387	81.38407	9.44281	1.07E+00	31.0102	0.00E+00								
cast71	1	1.853	9.7571	31.28	88.13105	9.36693	7.74E+01	29.9913	0.00E+00								
cast71	2	3.106	9.7555	29.8327	84.94745	9.3685	3.40E+01	30.0024	0.00E+00								
cast71	3	4.397	9.7569	32.9157	83.38062	9.36816	2.17E+01	30.005	0.00E+00								
cast71	4	5.865	9.7582	33.1071	84.21978	9.3673	1.30E+01	30.0131	0.00E+00								
cast71	5	7.253	9.7572	33.3171	84.5603	9.36802	7.82E+00	30.0006	0.00E+00								
cast71	6	8.589	9.7599	33.1854	83.1153	9.36762	5.26E+00	30.0109	0.00E+00								
cast71	7	10.387	9.778	32.8821	87.6578	9.36435	4.12E+00	30.0048	0.00E+00								
cast71	8	12.095	9.7605	32.8806	92.72126	9.36636	3.29E+00	29.9852	0.00E+00								
cast71	9	13.319	9.744	33.3715	91.20106	9.36864	2.66E+00	29.9954	0.00E+00								
cast71	10	14.508	9.7285	33.1326	88.87665	9.3709	2.27E+00	30.0119	0.00E+00								
cast71	11	15.792	9.71	33.0484	86.36805	9.37333	2.00E+00	30.0331	0.00E+00								
cast71	12	17.48	9.6895	33.0778	87.25514	9.3766	1.82E+00	30.0657	0.00E+00								
cast71	13	19.355	9.6671	33.4301	91.01994	9.37941	1.72E+00	30.0872	0.00E+00								
cast71	14	20.582	9.6442	34.4193	90.33343	9.38193	1.66E+00	30.1093	0.00E+00								
cast71	15	21.883	9.6305	33.1857	90.30576	9.38459	1.62E+00	30.1334	0.00E+00								
cast71	16	23.462	9.6093	32.9581	91.18264	9.3864	1.60E+00	30.1642	0.00E+00								
cast71	17	24.994	9.5892	33.052	90.89695	9.38906	1.58E+00	30.1952	0.00E+00								
cast71	18	26.229	9.5755	33.14	88.99072	9.39062	1.58E+00	30.2175	0.00E+00								
cast71	19	27.568	9.5646	33.2469	87.66439	9.39219	1.57E+00	30.2435	0.00E+00								
cast71	20	29.34	9.5576	33.4547	89.95892	9.39305	1.57E+00	30.2631	0.00E+00								
cast71	21	30.979	9.5464	32.9637	91.66151	9.39401	1.56E+00	30.2795	0.00E+00								
cast71	22	32.34	9.5422	33.1831	91.25528	9.39489	1.57E+00	30.2867	0.00E+00								
cast71	23	33.659	9.5354	33.5033	90.04116	9.39529	1.56E+00	30.2953	0.00E+00								
cast71	24	34.988	9.5264	33.2402	89.57626	9.39597	1.56E+00	30.3131	0.00E+00								
cast71	25	36.654	9.522	32.9767	90.78005	9.39697	1.56E+00	30.3258	0.00E+00								
cast71	26	38.221	9.5172	32.9776	91.05919	9.39742	1.56E+00	30.3292	0.00E+00								
cast71	27	39.535	9.5087	33.1339	90.36273	9.39797	1.56E+00	30.3381	0.00E+00								
cast71	28	40.894	9.4921	33.049	90.62911	9.39878	1.56E+00	30.3616	0.00E+00								
cast71	29	42.482	9.4751	33.1635	91.39001	9.40106	1.56E+00	30.3975	0.00E+00								
cast71	30	43.919	9.4672	33.444	90.58784	9.40262	1.56E+00	30.4094	0.00E+00								
cast71	31	45.169	9.4569	33.7887	88.98106	9.40314	1.56E+00	30.4284	0.00E+00								
cast71	32	46.527	9.4487	33.3229	87.50173	9.4042	1.56E+00	30.448	0.00E+00								
cast71	33	48.381	9.4402	33.5173	89.41334	9.40496	1.56E+00	30.4719	0.00E+00								
cast71	34	49.891	9.4261	33.2984	89.1516	9.40608	1.56E+00	30.4845	0.00E+00								
cast71	35	50.995	9.4181	33.0986	86.40277	9.40739	1.56E+00	30.5003	0.00E+00								
cast71	36	52.463	9.4114	33.145	83.37742	9.40794	1.56E+00	30.5247	0.00E+00								
cast71	37	54.021	9.4027	33.2259	88.51801	9.40824	1.56E+00	30.5343	0.00E+00								
cast71	38	54.12	9.4034	33.3286	85.77775	9.41116	1.47E+00	30.5762	0.00E+00								
cast73	1	2.017	10.1432	36.7258	88.07834	9.32558	4.93E+02	29.3359	0.00E+00								
cast73	2	3.164	10.1381	26.7191	84.9615	9.32826	2.29E+02	29.3474	0.00E+00								
cast73	3	4.442	10.1386	28.157	83.12263	9.32852	1.24E+02	29.3573	0.00E+00								
cast73	4	5.956	10.1408	31.9293	84.25322	9.32748	6.93E+01	29.3646	0.00E+00								
cast73	5	7.452	10.1077	31.7238	87.65882	9.32805	4.22E+01	29.3754	0.00E+00								
cast73	6	8.933	10.0335	31.8519	90.06488	9.33116	2.65E+01	29.4772	0.00E+00								
cast73	7	10.372	9.9462	31.9175	90.96732	9.33626	1.72E+01	29.6488	0.00E+00								
cast73	8	11.787	9.8689	32.0037	90.99596	9.34494	1.18E+01	29.784	0.00E+00								
cast73	9	13.193	9.794	32.0521	90.97871	9.35277	8.37E+00	29.9216	0.00E+00								
cast73	10	14.579	9.7361	32.2067	91.21848	9.36101	6.11E+00	30.0309	0.00E+00								
cast73	11	16.089	9.683	32.3897	91.71234	9.36673	4.65E+00	30.1386	0.00E+00								
cast73	12	17.641	9.6364	32.7207	92.00285	9.37223	3.69E+00	30.2328	0.00E+00								
cast73	13	19.098	9.5995	32.4627	92.07184	9.37682	3.00E+00	30.296	0.00E+00								
cast73	14	20.507	9.5482	32.4467	91.7691	9.37913	2.53E+00	30.3776	0.00E+00								
cast73	15	21.895	9.5085	32.678	91.01504	9.38485	2.22E+00	30.4619	0.00E+00								
cast73	16	23.376	9.4879	32.8096	90.39529	9.38991	2.00E+00	30.5171	0.00E+00								
cast73	17	24.831	9.4758	32.9085	90.65511	9.39184	1.88E+00	30.5385	0.00E+00								
cast73	18	26.309	9.4586	33.1146	91.41952	9.39287	1.80E+00	30.5716	0.00E+00								
cast73	19	27.863	9.4488	33.1199	92.02247	9.39503	1.72E+00	30.5919	0.00E+00								
cast73	20	29.326	9.4399	33.1445	92.03622	9.39589	1.67E+00	30.6071	0.00E+00								
cast73	21	30.754	9.432	33.2351	91.98261	9.39696	1.64E+00	30.6186	0.00E+00								
cast73	22	32.238	9.4216	33.3534	91.89033	9.39779	1.62E+00	30.6345	0.00E+00								
cast73	23	33.702	9.413	33.0981	91.74738	9.39919	1.60E+00	30.6465	0.00E+00								
cast73	24	35.125	9.3925	33.0823	91.70149	9.39942	1.59E+00	30.6701	0.00E+00								
cast73	25	36.579	9.3783	33.3714	91.85651	9.40219	1.58E+00	30.6999	0.00E+00								
cast73	26	38.07	9.3652	33.2133	92.05585	9.40367	1.57E+00	30.7241	0.00E+00								
cast73	27	39.52	9.3664	33.1265	91.99101	9.40551	1.57E+00	30.7287	0.00E+00								
cast73	28	40.953	9.3619	33.2709	91.54051	9.4052	1.56E+00	30.7293	0.00E+00								
cast73	29	42.379	9.3535	33.2462	90.99225	9.40587	1.56E+00	30.7403	0.00E+00								
cast73	30	43.807	9.3488	33.1921	90.78819	9.40699	1.56E+00	30.7511	0.00E+00								
cast73	31	45.295	9.3443	33.3487	91.16878	9.40736	1.57E+00	30.7573	0.00E+00								
cast73	32	46.877	9.3356	33.6687	91.76995	9.40794	1.56E+00	30.7715	0.00E+00								
cast73	33	48.387	9.3335	33.4862	92.0281	9.40906	1.56E+00	30.7758	0.00E+00								
cast73	34	49.843	9.3293	33.591	91.98214	9.40926	1.56E+00	30.779	0.00E+00								
cast73	35	51.258	9.3267	33.6443	91.8269	9.4099	1.56E+00	30.7837	0.00E+00								
cast73	36	52.657	9.3265	34.0182	91.60101	9.41024	1.56E+00	30.7827	0.00E+00								
cast73	37	54.073	9.3207	33.7272	91.28498	9.4101	1.56E+00	30.7884	0.00E+00								
