	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast46	39	56.989	8.6499	34.5338	92.39718	9.50775	1.64E+00	31.49	0.00E+00								
cast46	40	58.468	8.6467	35.1372	92.43549	9.50903	1.63E+00	31.4998	0.00E+00								
cast46	41	60.018	8.6402	35.2044	92.57149	9.50979	1.62E+00	31.5013	0.00E+00								
cast46	42	61.544	8.6339	34.7841	92.78382	9.51155	1.61E+00	31.4966	0.00E+00								
cast46	43	63.072	8.634	34.8031	92.7883	9.51235	1.60E+00	31.5009	0.00E+00								
cast46	44	64.512	8.6302	34.799	92.7074	9.5127	1.59E+00	31.4964	0.00E+00								
cast46	45	65.943	8.6202	35.0399	92.61201	9.51388	1.59E+00	31.49	0.00E+00								
cast46	46	67.345	8.6065	35.4521	92.50313	9.51624	1.58E+00	31.4827	0.00E+00								
cast46	47	68.757	8.5992	35.4341	92.4537	9.51902	1.58E+00	31.4898	0.00E+00								
cast46	48	70.174	8.5962	35.6049	92.36065	9.52025	1.58E+00	31.4959	0.00E+00								
cast46	49	71.608	8.5939	35.489	92.3927	9.52067	1.57E+00	31.4976	0.00E+00								
cast46	50	73.101	8.5912	35.3285	92.41362	9.5211	1.57E+00	31.5001	0.00E+00								
cast46	51	74.619	8.5904	35.2992	92.36667	9.52145	1.57E+00	31.5039	0.00E+00								
cast46	52	76.095	8.5896	34.5612	92.39376	9.52152	1.57E+00	31.5044	0.00E+00								
cast46	53	77.553	8.5886	34.8253	92.41538	9.52177	1.56E+00	31.5041	0.00E+00								
cast46	54	79.021	8.5868	35.1371	92.48371	9.52179	1.56E+00	31.5064	0.00E+00								
cast46	55	80.638	8.578	35.2073	92.4619	9.5226	1.56E+00	31.5055	0.00E+00								
cast46	56	82.132	8.5712	35.1995	92.53606	9.52422	1.56E+00	31.5076	0.00E+00								
cast46	57	83.545	8.5685	35.0807	92.59364	9.52534	1.56E+00	31.5103	0.00E+00								
cast46	58	84.908	8.5647	35.0654	92.55792	9.52589	1.56E+00	31.5096	0.00E+00								
cast46	59	86.31	8.5622	34.5223	92.38627	9.52661	1.56E+00	31.5115	0.00E+00								
cast46	60	87.736	8.562	34.5025	92.20385	9.527	1.56E+00	31.5139	0.00E+00								
cast46	61	89.182	8.5616	35.3496	92.16057	9.52693	1.56E+00	31.5147	0.00E+00								
cast46	62	90.706	8.5586	35.5296	92.2535	9.52706	1.56E+00	31.5158	0.00E+00								
cast46	63	92.29	8.5564	35.6818	92.41699	9.52758	1.56E+00	31.5184	0.00E+00								
cast46	64	93.817	8.5558	35.4342	92.51735	9.52793	1.56E+00	31.5191	0.00E+00								
cast46	65	95.27	8.5543	35.1119	92.58854	9.52816	1.56E+00	31.5168	0.00E+00								
cast46	66	96.678	8.5536	35.5335	92.65525	9.52857	1.56E+00	31.5157	0.00E+00								
cast46	67	98.081	8.5535	35.9243	92.63747	9.52866	1.56E+00	31.5162	0.00E+00								
cast46	68	99.437	8.5533	35.452	92.3979	9.52873	1.56E+00	31.5153	0.00E+00								
cast46	69	100.75	8.5532	35.2997	91.59923	9.52879	1.57E+00	31.515	0.00E+00								
cast46	70	101.983	8.5529	34.9653	90.1666	9.52879	1.56E+00	31.5154	0.00E+00								
cast46	71	103.056	8.5523	34.894	88.17106	9.52885	1.56E+00	31.5156	0.00E+00								
cast46	72	105.073	8.5587	35.8637	85.51602	9.52686	1.55E+00	31.5258	0.00E+00								
cast46	73	106.82	8.5583	36.3562	84.13173	9.52642	1.56E+00	31.5385	0.00E+00								
cast46	74	106.971	8.5934	36.0748	86.01437	9.52222	1.54E+00	31.5676	0.00E+00								
cast53	1	1.711	9.4223	31.4876	86.54162	9.36948	4.92E+02	31.1242	0.00E+00								
cast53	2	3.161	9.4181	32.8646	88.01215	9.37112	3.72E+02	31.1003	0.00E+00								
cast53	3	4.474	9.4043	33.0151	85.43078	9.373	2.69E+02	31.1098	0.00E+00								
cast53	4	5.917	9.3958	33.2055	84.84426	9.36901	2.21E+02	31.2156	0.00E+00								
cast53	5	7.519	9.376	33.2523	89.7604	9.37554	1.90E+02	31.1359	0.00E+00								
cast53	6	9.06	9.3267	33.3774	93.37897	9.38719	1.61E+02	31.0658	0.00E+00								
cast53	7	10.48	9.2796	33.5905	93.80638	9.39632	1.37E+02	31.0584	0.00E+00								
cast53	8	11.846	9.209	33.5712	93.53514	9.40921	1.14E+02	31.0279	0.00E+00								
cast53	9	13.19	9.175	33.6752	92.98534	9.42028	9.39E+01	31.0585	0.00E+00								
cast53	10	14.573	9.1547	33.8152	92.20566	9.42588	7.69E+01	31.0668	0.00E+00								
cast53	11	15.967	9.1514	33.769	91.54164	9.42856	6.34E+01	31.0862	0.00E+00								
cast53	12	17.486	9.1374	33.7723	91.47937	9.42998	5.24E+01	31.0796	0.00E+00								
cast53	13	19.089	9.1296	33.7919	91.76993	9.43227	4.33E+01	31.0847	0.00E+00								
cast53	14	20.601	9.1213	33.7937	92.05754	9.43413	3.58E+01	31.0797	0.00E+00								
cast53	15	22.051	9.1172	33.7416	92.04286	9.43541	2.95E+01	31.0815	0.00E+00								
cast53	16	23.467	9.1028	33.6955	91.70918	9.43705	2.42E+01	31.0749	0.00E+00								
cast53	17	24.885	9.0607	33.9911	91.42441	9.44158	1.97E+01	31.0697	0.00E+00								
cast53	18	26.339	9.0229	33.7605	91.41371	9.44933	1.58E+01	31.0947	0.00E+00								
cast53	19	27.795	9.0061	33.482	91.45766	9.45491	1.26E+01	31.119	0.00E+00								
cast53	20	29.292	9.0056	33.6929	91.29981	9.45646	1.02E+01	31.1282	0.00E+00								
cast53	21	30.768	8.9855	33.6305	91.10251	9.45732	8.35E+00	31.1263	0.00E+00								
cast53	22	32.225	8.9389	33.5904	91.09716	9.46198	6.81E+00	31.1352	0.00E+00								
cast53	23	33.686	8.9109	33.84	91.26066	9.47008	5.53E+00	31.1719	0.00E+00								
cast53	24	35.17	8.9063	33.9643	91.55328	9.47317	4.53E+00	31.1886	0.00E+00								
cast53	25	36.628	8.908	33.9767	91.61851	9.47376	3.76E+00	31.1901	0.00E+00								
cast53	26	38.06	8.9187	34.0504	91.71285	9.4736	3.20E+00	31.1871	0.00E+00								
cast53	27	39.504	8.9312	34.1007	91.62993	9.47049	2.77E+00	31.1784	0.00E+00								
cast53	28	40.923	8.9407	33.6613	91.14537	9.46993	2.48E+00	31.1705	0.00E+00								
cast53	29	42.345	8.9697	33.7213	90.51503	9.46618	2.27E+00	31.1582	0.00E+00								
cast53	30	43.799	8.9833	33.7213	90.20365	9.46257	2.11E+00	31.1415	0.00E+00								
cast53	31	45.378	8.9845	33.7045	90.50815	9.45996	1.98E+00	31.1318	0.00E+00								
cast53	32	46.984	8.936	34.0662	91.23174	9.46306	1.89E+00	31.1347	0.00E+00								
cast53	33	48.457	8.8967	34.171	91.54082	9.47221	1.81E+00	31.1693	0.00E+00								
cast53	34	49.841	8.8868	34.3853	91.38445	9.47669	1.74E+00	31.1906	0.00E+00								
cast53	35	51.208	8.8843	34.1054	90.99096	9.47776	1.69E+00	31.1944	0.00E+00								
cast53	36	52.594	8.8833	33.9398	90.61553	9.47813	1.66E+00	31.1953	0.00E+00								
cast53	37	54.039	8.8829	33.6862	90.53687	9.47817	1.63E+00	31.1978	0.00E+00								
cast53	38	55.609	8.8809	34.1549	90.75211	9.47823	1.61E+00	31.1988	0.00E+00								
cast53	39	57.165	8.8763	34.0028	91.00943	9.47882	1.60E+00	31.2008	0.00E+00								
cast53	40	58.633	8.8711	33.8268	91.07409	9.47963	1.59E+00	31.2029	0.00E+00								
cast53	41	60.041	8.8643	33.8749	90.85408	9.48044	1.58E+00	31.208	0.00E+00								
cast53	42	61.469	8.8594	33.7655	90.74143	9.4814	1.57E+00	31.216	0.00E+00								
cast53	43	62.995	8.8554	33.697	91.11374	9.48201	1.57E+00	31.2224	0.00E+00								
cast53	44	64.54	8.8542	34.2213	91.43006	9.48255	1.57E+00	31.2237	0.00E+00								
cast53	45	65.967	8.8523	34.221	91.44307	9.48282	1.56E+00	31.2227	0.00E+00								
cast53	46	67.382	8.8513	34.2537	91.28869	9.48308	1.56E+00	31.2249	0.00E+00								
cast53	47	68.799	8.8504	33.8222	91.26478	9.48323	1.56E+00	31.2263	0.00E+00								
cast53	48	70.259	8.8503	34.2032	91.32035	9.48334	1.56E+00	31.2268	0.00E+00								
cast53	49	71.763	8.8503	34.6726	91.30954	9.48331	1.56E+00	31.2275	0.00E+00								
cast53	50	73.214	8.846	34.2591	91.06081	9.48333	1.56E+00	31.2291	0.00E+00								
cast53	51	74.629	8.8403	34.401	90.66708	9.48394	1.56E+00	31.2363	0.00E+00								
cast53	52	76.083	8.8365	34.5994	90.39268	9.48466	1.56E+00	31.2433	0.00E+00								
cast53	53	77.61	8.8321	34.3329	90.73029	9.48503	1.56E+00	31.2519	0.00E+00								
cast53	54	79.147	8.8306	34.1856	91.28038	9.48557	1.56E+00	31.2555	0.00E+00								
cast53	55	80.644	8.8301	34.1542	91.6054	9.4858	1.56E+00	31.2554	0.00E+00								
cast53	56	82.086	8.8275	34.327	91.6743	9.48581	1.56E+00	31.2576	0.00E+00								
cast53	57	83.488	8.8251	34.3902	91.60767	9.48613	1.56E+00	31.2625	0.00E+00								
cast53	58	84.952	8.8231	33.669	91.63879	9.48629	1.56E+00	31.2674	0.00E+00								
cast53	59	86.443	8.8221	33.7003	91.67685	9.4865	1.56E+00	31.2705	0.00E+00								
cast53	60	87.873	8.8214	33.7248	91.74849	9.48666	1.56E+00	31.2696	0.00E+00								
cast53	61	89.3	8.8187	33.9461	91.74503	9.48671	1.56E+00	31.2731	0.00E+00								
cast53	62	90.766	8.8152	33.9914	91.7418	9.48697	1.56E+00	31.2794	0.00E+00								
cast53	63	92.244	8.8129	34.0934	91.73644	9.48738	1.56E+00	31.2845	0.00E+00								
cast53	64	93.741	8.8122	34.0967	91.67216	9.48765	1.56E+00	31.2864	0.00E+00								
cast53	65	95.167	8.8121	34.1198	91.44493	9.48777	1.56E+00	31.2863	0.00E+00								
cast53	66	96.541	8.8105	33.997	91.01879	9.48781	1.56E+00	31.2861	0.00E+00								
cast53	67	97.915	8.8097	33.9131	90.58582	9.48804	1.56E+00	31.2881	0.00E+00								
cast53	68	99.353	8.8086	33.8327	90.40682	9.48808	1.56E+00	31.2903	0.00E+00								
cast53	69	100.864	8.8073	33.8727	90.57724	9.48822	1.56E+00	31.2933	0.00E+00								
cast53	70	102.313	8.8056	34.0081	90.06041	9.48839	1.56E+00	31.295	0.00E+00								
cast53	71	103.56	8.8048	34.2004	88.04504	9.48865	1.56E+00	31.2958	0.00E+00								
cast53	72	104.754	8.8126	34.1685	30.66075	9.4872	1.55E+00	31.3077	0.00E+00								
cast65	1	2.201	9.8833	36.19	91.84362	9.26572	9.57E+02	29.987	0.00E+00								
cast65	2	3.307	9.7646	30.814	90.67861	9.32863	4.00E+02	30.3056	0.00E+00								
cast65	3	4.549	9.73	29.9881	90.19959	9.34398	2.39E+02	30.3864	0.00E+00								
cast65	4	5.921	9.7136	28.8765	90.57612	9.34952	1.48E+02	30.4238	0.00E+00								
cast65	5	7.404	9.7077	29.2134	91.39546	9.35153	9.27E+01	30.4318	0.00E+00								
cast65	6	8.863	9.6958	29.3227	91.92806	9.35318	5.88E+01	30.4232	0.00E+00								
cast65	7	10.288	9.6799	30.3513	92.18333	9.35613	3.95E+01	30.4214	0.00E+00								
cast65	8	11.685	9.67	30.9448	92.28359	9.35886	2.69E+01	30.4258	0.00E+00								
cast65	9	13.124	9.6649	31.6665	92.41041	9.36064	1.80E+01	30.4302	0.00E+00								
cast65	10	14.598	9.6637	31.8879	92.43174	9.36137	1.23E+01	30.4309	0.00E+00								
cast65	11	16.122	9.6617	31.9871	92.37689	9.36184	8.36E+00	30.4282	0.00E+00								
cast65	12	17.585	9.659	32.009	92.34772	9.36247	5.94E+00	30.425	0.00E+00								
cast65	13	19.053	9.6572	32.0149	92.45829	9.36311	4.35E+00	30.4238	0.00E+00								
cast65	14	20.567	9.657	32.0936	92.61802	9.36343	3.39E+00	30.4229	0.00E+00								
cast65	15	22.074	9.6565	32.1173	92.62396	9.36363	2.78E+00	30.4201	0.00E+00								
cast65	16	23.519	9.6527	32.1707	92.50902	9.36388	2.37E+00	30.4177	0.00E+00								
cast65	17	24.873	9.6445	32.3911	92.36495	9.3645	2.11E+00	30.4211	0.00E+00								
cast65	18	26.292	9.6399	32.5758	92.20691	9.36568	1.92E+00	30.4305	0.00E+00								
cast65	19	27.773	9.637	32.7036	92.06337	9.36623	1.79E+00	30.4363	0.00E+00								
cast65	20	29.272	9.6337	32.7018	91.97949	9.36661	1.71E+00	30.4408	0.00E+00								
cast65	21	30.777	9.6257	32.2666	92.0831	9.36709	1.66E+00	30.4457	0.00E+00								
cast65	22	32.257	9.6048	32.3542	92.28822	9.368	1.62E+00	30.4615	0.00E+00								
cast65	23	33.736	9.5815	32.4653	92.45349	9.37074	1.60E+00	30.4915	0.00E+00								
cast65	24	35.205	9.5738	32.4898	92.35317	9.37385	1.58E+00	30.5105	0.00E+00								
cast65	25	36.645	9.5709	32.5271	92.2183	9.37503	1.57E+00	30.5169	0.00E+00								
cast65	26	38.054	9.5701	32.7764	92.19223	9.37557	1.57E+00	30.5182	0.00E+00								
cast65	27	39.466	9.5683	33.0523	92.26387	9.37569	1.56E+00	30.5184	0.00E+00								
cast65	28	40.961	9.5662	33.0104	92.33967	9.37583	1.56E+00	30.5232	0.00E+00								
cast65	29	42.455	9.5637	32.9912	92.32585	9.37614	1.56E+00	30.5256	0.00E+00								
cast65	30	43.92	9.5622	32.652	92.24727	9.37655	1.56E+00	30.527	0.00E+00								
cast65	31	45.354	9.5605	32.6248	92.13858	9.37676	1.56E+00	30.528	0.00E+00								
cast65	32	46.775	9.5626	32.5815	91.99822	9.3771	1.56E+00	30.5284	0.00E+00								
cast65	33	48.221	9.5603	32.6052	92.0199	9.37679	1.55E+00	30.526	0.00E+00								
cast65	34	49.717	9.5573	32.5927	92.0471	9.37728	1.56E+00	30.5293	0.00E+00								
cast65	35	51.26	9.5547	32.6019	92.01297	9.37763	1.56E+00	30.5326	0.00E+00								
cast65	36	52.754	9.5541	32.6099	92.01229	9.37793	1.55E+00	30.535	0.00E+00								
cast65	37	54.237	9.5508	32.7309	92.11027	9.37807	1.55E+00	30.5349	0.00E+00								
cast65	38	55.685	9.5422	32.7868	92.17045	9.37872	1.56E+00	30.5371	0.00E+00								
cast65	39	57.105	9.5389	32.6007	92.11378	9.38012	1.57E+00	30.5441	0.00E+00								
cast65	40	58.549	9.5398	32.5772	91.94092	9.38051	1.56E+00	30.5468	0.00E+00								
cast65	41	59.979	9.5347	32.5608	91.79778	9.38057	1.55E+00	30.544	0.00E+00								
cast65	42	61.399	9.5267	32.662	91.77282	9.38125	1.54E+00	30.5512	0.00E+00								
cast65	43	62.899	9.5234	32.7511	91.79259	9.38235	1.56E+00	30.5589	0.00E+00								
cast65	44	64.435	9.5204	33.6781	91.89187	9.38283	1.56E+00	30.5627	0.00E+00								
cast65	45	65.961	9.5113	33.3514	91.97797	9.38335	1.54E+00	30.568	0.00E+00								
cast65	46	67.452	9.5064	32.7052	92.04439	9.38476	1.55E+00	30.576	0.00E+00								
cast65	47	68.869	9.5082	32.6936	92.0604	9.38541	1.56E+00	30.5773	0.00E+00								
cast65	48	70.246	9.497	32.7059	91.93993	9.38523	1.55E+00	30.5787	0.00E+00								
cast65	49	71.64	9.4872	32.6325	91.71074	9.38686	1.56E+00	30.5909	0.00E+00								
cast65	50	73.053	9.4849	32.5357	91.49016	9.38828	1.55E+00	30.5993	0.00E+00								
cast65	51	74.516	9.4818	32.5595	91.3495	9.38835	1.56E+00	30.6031	0.00E+00								
cast65	52	76.049	9.4749	32.6285	91.46994	9.38881	1.56E+00	30.6095	0.00E+00								
cast65	53	77.627	9.4712	32.8019	91.79259	9.38974	1.56E+00	30.619	0.00E+00								
cast65	54	79.199	9.4697	32.5802	92.05998	9.3901	1.56E+00	30.6213	0.00E+00								
cast65	55	80.681	9.4677	32.5343	92.0337	9.39035	1.56E+00	30.6226	0.00E+00								
cast65	56	82.071	9.4675	32.3955	91.91315	9.39069	1.55E+00	30.622	0.00E+00								
cast65	57	83.461	9.4642	32.9201	91.76589	9.39067	1.56E+00	30.6253	0.00E+00								
cast65	58	84.867	9.463	33.1779	91.63829	9.39109	1.56E+00	30.628	0.00E+00								
cast65	59	86.282	9.463	32.2765	91.47395	9.39125	1.54E+00	30.6289	0.00E+00								
cast65	60	87.74	9.4655	32.3663	91.4248	9.39128	1.54E+00	30.6261	0.00E+00								
cast65	61	89.279	9.4663	32.4233	91.49719	9.39087	1.55E+00	30.6245	0.00E+00								
cast65	62	90.833	9.4658	32.6527	91.72367	9.39092	1.56E+00	30.6236	0.00E+00								
cast65	63	92.394	9.4655	32.7424	91.96088	9.39099	1.56E+00	30.6235	0.00E+00								
cast65	64	93.888	9.465	32.6452	92.01736	9.39105	1.56E+00	30.6235	0.00E+00								
cast65	65	95.323	9.4643	32.7951	91.92176	9.39113	1.54E+00	30.6238	0.00E+00								
cast65	66	96.708	9.464	32.9322	91.75883	9.39127	1.55E+00	30.624	0.00E+00								
cast65	67	98.059	9.4638	32.9651	91.66028	9.39125	1.55E+00	30.6253	0.00E+00								
cast65	68	99.472	9.4636	32.9953	91.64905	9.39125	1.55E+00	30.6256	0.00E+00								
cast65	69	100.946	9.4637	32.7106	91.64284	9.3912	1.56E+00	30.6275	0.00E+00								
cast65	70	102.418	9.4639	32.6873	91.67112	9.39118	1.56E+00	30.6274	0.00E+00								
cast65	71	103.858	9.4642	32.5951	91.66986	9.39112	1.56E+00	30.6275	0.00E+00								
cast65	72	105.257	9.4642	32.5484	91.58592	9.39106	1.56E+00	30.6276	0.00E+00								
cast65	73	106.648	9.4643	32.4509	91.45446	9.391	1.55E+00	30.6285	0.00E+00								
cast65	74	107.971	9.4642	32.7614	90.71819	9.39097	1.55E+00	30.6289	0.00E+00								
cast65	75	109.106	9.4642	32.6903	88.32283	9.39093	1.56E+00	30.6297	0.00E+00								
cast65	76	109.999	9.4687	32.8127	82.11812	9.38993	1.49E+00	30.6342	0.00E+00								
cast69	1	1.997	9.3462	38.6982	91.40477	9.37955	2.24E+02	30.7294	0.00E+00								
cast69	2	3.271	9.3069	26.3313	91.93394	9.40444	1.03E+02	30.8913	0.00E+00								
cast69	3	4.727	9.3046	28.6151	92.61073	9.40677	7.75E+01	30.9097	0.00E+00								
cast69	4	6.066	9.3009	29.8756	92.48259	9.40745	5.62E+01	30.9069	0.00E+00								
cast69	5	7.361	9.2984	31.1991	92.17368	9.40821	4.23E+01	30.9067	0.00E+00								
cast69	6	8.713	9.2977	32.5761	92.25043	9.40865	3.16E+01	30.9082	0.00E+00								
cast69	7	10.261	9.2984	32.6018	92.82705	9.40862	2.38E+01	30.909	0.00E+00								
cast69	8	11.784	9.2964	32.6529	93.16462	9.40879	1.88E+01	30.9053	0.00E+00								
cast69	9	13.19	9.2947	33.042	92.66753	9.40934	1.49E+01	30.9036	0.00E+00								
cast69	10	14.539	9.2906	33.1283	91.85328	9.40987	1.17E+01	30.9003	0.00E+00								
cast69	11	15.911	9.2782	33.251	91.41591	9.41114	9.13E+00	30.8949	0.00E+00								
cast69	12	17.507	9.2689	33.243	91.99562	9.41383	7.20E+00	30.9025	0.00E+00								
cast69	13	19.238	9.2637	33.6898	92.91837	9.41529	5.77E+00	30.9059	0.00E+00								
cast69	14	20.756	9.2618	34.1335	92.97903	9.41618	4.80E+00	30.9048	0.00E+00								
cast69	15	22.081	9.2605	33.5561	92.20359	9.41663	4.02E+00	30.901	0.00E+00								
cast69	16	23.366	9.2604	33.4996	91.39052	9.41691	3.43E+00	30.9013	0.00E+00								
cast69	17	24.663	9.2581	33.5521	91.07644	9.41712	2.93E+00	30.8984	0.00E+00								
cast69	18	26.2	9.2572	33.6417	91.68012	9.41738	2.56E+00	30.9033	0.00E+00								
cast69	19	27.932	9.2594	33.7252	92.73071	9.41726	2.31E+00	30.9062	0.00E+00								
cast69	20	29.501	9.2585	33.9602	93.04411	9.41685	2.12E+00	30.9029	0.00E+00								
cast69	21	30.871	9.2539	34.2039	92.78352	9.41723	1.98E+00	30.9035	0.00E+00								
cast69	22	32.182	9.2525	33.8255	92.50313	9.418	1.86E+00	30.9065	0.00E+00								
cast69	23	33.541	9.2526	33.5519	92.52674	9.41811	1.77E+00	30.9084	0.00E+00								
cast69	24	35.107	9.2528	33.8107	92.76281	9.41808	1.71E+00	30.9097	0.00E+00								
cast69	25	36.726	9.2528	33.8838	92.94521	9.41802	1.67E+00	30.9095	0.00E+00								
cast69	26	38.162	9.2525	34.019	92.80595	9.41809	1.64E+00	30.9085	0.00E+00								
cast69	27	39.529	9.2522	33.9317	92.62815	9.41822	1.61E+00	30.9073	0.00E+00								
cast69	28	40.856	9.2521	33.8467	92.49613	9.41824	1.60E+00	30.9081	0.00E+00								
cast69	29	42.323	9.2519	33.8898	92.53669	9.4182	1.58E+00	30.9095	0.00E+00								
cast69	30	43.893	9.252	33.9504	92.72907	9.41815	1.57E+00	30.9102	0.00E+00								
cast69	31	45.415	9.252	33.8524	92.73253	9.41818	1.57E+00	30.9098	0.00E+00								
cast69	32	46.816	9.2522	33.8366	92.47573	9.4182	1.57E+00	30.9094	0.00E+00								
cast69	33	48.119	9.2525	34.1814	92.08616	9.41821	1.56E+00	30.9085	0.00E+00								
cast69	34	49.46	9.2527	34.3068	91.56014	9.4181	1.56E+00	30.9091	0.00E+00								
cast69	35	50.904	9.2529	34.5491	90.08215	9.41801	1.56E+00	30.91	0.00E+00								
cast69	36	52.312	9.2533	34.2877	88.20681	9.41795	1.56E+00	30.91	0.00E+00								
cast69	37	54.154	9.2558	34.3073	88.84615	9.41729	1.55E+00	30.9137	0.00E+00								
cast69	38	55.575	9.2542	34.4592	88.82463	9.41763	1.56E+00	30.9092	0.00E+00								
cast69	39	57.138	9.2543	34.2956	90.44892	9.41761	1.56E+00	30.9119	0.00E+00								
cast69	40	58.719	9.2545	33.8533	90.33293	9.41767	1.56E+00	30.9094	0.00E+00								
cast69	41	60.014	9.2545	34.3648	89.49171	9.41773	1.56E+00	30.909	0.00E+00								
cast69	42	61.71	9.2547	34.5149	91.90939	9.41757	1.56E+00	30.9102	0.00E+00								
cast69	43	63.398	9.2531	34.4962	93.49305	9.41779	1.56E+00	30.9089	0.00E+00								
cast69	44	64.728	9.2514	34.091	93.21035	9.41807	1.56E+00	30.9088	0.00E+00								
cast69	45	65.963	9.2507	33.9116	92.29442	9.41833	1.56E+00	30.9096	0.00E+00								
cast69	46	67.165	9.2503	33.7636	91.26443	9.41843	1.56E+00	30.9103	0.00E+00								
cast69	47	68.466	9.25	33.8498	90.93594	9.41844	1.55E+00	30.9116	0.00E+00								
cast69	48	70.235	9.2506	33.9442	91.99901	9.41836	1.56E+00	30.913	0.00E+00								
cast69	49	72.08	9.2506	33.837	93.07544	9.41825	1.56E+00	30.9124	0.00E+00								
cast69	50	73.366	9.2503	35.8031	92.73533	9.4184	1.56E+00	30.9114	0.00E+00								
cast69	51	74.648	9.2502	35.2859	92.34374	9.4185	1.55E+00	30.9106	0.00E+00								
cast69	52	76.017	9.2502	34.7531	92.1742	9.41849	1.56E+00	30.9111	0.00E+00								
cast69	53	77.52	9.2503	34.3139	92.09205	9.41836	1.56E+00	30.9128	0.00E+00								
cast69	54	79.046	9.2504	34.3724	91.95711	9.4183	1.56E+00	30.9133	0.00E+00								
cast69	55	80.541	9.2503	34.241	91.9279	9.41829	1.56E+00	30.9137	0.00E+00								
cast69	56	82.013	9.2503	33.8167	92.11797	9.41829	1.56E+00	30.9139	0.00E+00								
cast69	57	83.515	9.2505	34.4377	92.40101	9.4183	1.56E+00	30.9134	0.00E+00								
cast69	58	85.036	9.2503	34.9174	92.57072	9.41821	1.56E+00	30.9141	0.00E+00								
cast69	59	86.443	9.2504	34.4217	92.31149	9.41826	1.56E+00	30.9143	0.00E+00								
cast69	60	87.784	9.2503	34.7825	91.80914	9.41827	1.56E+00	30.9138	0.00E+00								
cast69	61	89.213	9.25	34.9479	91.70049	9.41827	1.56E+00	30.9142	0.00E+00								
cast69	62	90.799	9.2499	34.3302	92.29766	9.41831	1.56E+00	30.9148	0.00E+00								
cast69	63	92.355	9.25	34.3978	92.57296	9.41832	1.56E+00	30.9145	0.00E+00								
cast69	64	93.745	9.25	34.4438	92.2491	9.41833	1.56E+00	30.9141	0.00E+00								
cast69	65	95.128	9.25	34.5324	92.0936	9.41831	1.55E+00	30.9144	0.00E+00								
cast69	66	96.673	9.2502	34.9401	92.15889	9.41828	1.56E+00	30.9148	0.00E+00								
cast69	67	98.235	9.2502	35.0387	92.36017	9.41824	1.56E+00	30.915	0.00E+00								
cast69	68	99.693	9.2505	34.9339	92.49881	9.41824	1.56E+00	30.915	0.00E+00								
cast69	69	101.073	9.2505	34.4212	92.49675	9.41821	1.56E+00	30.9142	0.00E+00								
cast69	70	102.436	9.2506	33.9826	92.18892	9.41823	1.56E+00	30.9139	0.00E+00								
cast69	71	103.867	9.2507	33.9394	91.87996	9.4182	1.56E+00	30.9141	0.00E+00								
cast69	72	105.342	9.2511	34.1144	91.78468	9.41816	1.56E+00	30.9143	0.00E+00								
cast69	73	106.869	9.2511	34.3162	92.01834	9.41807	1.56E+00	30.9147	0.00E+00								
cast69	74	108.336	9.2512	34.0079	91.98813	9.41805	1.56E+00	30.9147	0.00E+00								
cast69	75	109.76	9.2512	34.4326	91.82637	9.41805	1.56E+00	30.9147	0.00E+00								
cast69	76	111.224	9.2514	34.6732	91.78817	9.41803	1.56E+00	30.9147	0.00E+00								
cast69	77	112.714	9.2515	34.332	91.86421	9.41799	1.56E+00	30.9147	0.00E+00								
cast69	78	114.185	9.2517	34.328	91.9384	9.41798	1.56E+00	30.9146	0.00E+00								
cast69	79	115.694	9.2517	34.2735	92.03957	9.41794	1.56E+00	30.9146	0.00E+00								
cast69	80	117.172	9.2519	34.1096	92.0476	9.41793	1.56E+00	30.9145	0.00E+00								
cast69	81	118.615	9.2521	34.034	91.7456	9.4179	1.56E+00	30.9145	0.00E+00								
cast69	82	119.996	9.2521	34.4315	91.35984	9.41787	1.56E+00	30.9145	0.00E+00								
cast69	83	121.37	9.2523	34.9338	91.26553	9.41787	1.56E+00	30.9144	0.00E+00								
cast69	84	122.761	9.2525	33.9027	-9.99E-29	9.4178	1.56E+00	30.9146	0.00E+00								
cast69	85	123.986	9.2525	34.7671	-9.99E-29	9.41779	1.56E+00	30.9144	0.00E+00								
cast69	86	124.89	9.2525	34.8785	-9.99E-29	9.41777	1.55E+00	30.9146	0.00E+00								
cast75	1	1.969	10.06	35.8294	91.07636	9.2925	4.93E+02	30.1015	0.00E+00								
cast75	2	3.266	10.0417	29.7097	88.23949	9.30063	1.71E+02	30.1343	0.00E+00								
cast75	3	4.484	10.0389	31.6534	85.39884	9.3012	6.20E+01	30.1477	0.00E+00								
cast75	4	5.919	10.0473	31.9352	85.37265	9.29907	1.89E+01	30.1873	0.00E+00								
cast75	5	7.443	10.0582	32.0562	87.50122	9.29649	7.79E+00	30.1802	0.00E+00								
cast75	6	8.834	10.0467	32.2766	89.06737	9.299	3.80E+00	30.1284	0.00E+00								
cast75	7	10.202	10.0361	32.0924	90.06605	9.30146	2.19E+00	30.1334	0.00E+00								
cast75	8	11.713	10.0284	32.029	91.21503	9.30278	1.72E+00	30.1473	0.00E+00								
cast75	9	13.234	10.0236	32.2903	91.75998	9.30401	1.62E+00	30.1456	0.00E+00								
