	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast47	67	97.28	8.553	35.3309	85.56568	9.52734	1.51E+00	31.5506	0.00E+00								
cast52	1	1.97	9.4601	32.03	91.77583	9.37734	5.02E+02	30.4575	0.00E+00								
cast52	2	3.263	9.4193	30.0207	91.00863	9.40003	3.13E+02	30.5835	0.00E+00								
cast52	3	4.681	9.4159	31.876	90.7931	9.4024	2.50E+02	30.601	0.00E+00								
cast52	4	6.086	9.4212	32.1389	90.9673	9.40226	1.86E+02	30.6063	0.00E+00								
cast52	5	7.437	9.4203	32.384	91.16436	9.40162	1.38E+02	30.5985	0.00E+00								
cast52	6	8.835	9.4151	32.6253	91.68825	9.40258	1.06E+02	30.592	0.00E+00								
cast52	7	10.321	9.4101	32.7401	92.31921	9.4035	8.27E+01	30.5925	0.00E+00								
cast52	8	11.859	9.4046	32.687	92.64622	9.40487	6.53E+01	30.5883	0.00E+00								
cast52	9	13.307	9.396	32.7685	92.70745	9.40687	5.18E+01	30.5735	0.00E+00								
cast52	10	14.754	9.3908	32.8542	92.72595	9.40867	4.04E+01	30.5731	0.00E+00								
cast52	11	16.175	9.3839	32.91	92.70291	9.41022	3.17E+01	30.5639	0.00E+00								
cast52	12	17.628	9.3783	32.9666	92.65032	9.41201	2.49E+01	30.559	0.00E+00								
cast52	13	19.082	9.3763	32.905	92.53568	9.41294	1.98E+01	30.5622	0.00E+00								
cast52	14	20.514	9.3761	32.849	92.31891	9.41327	1.59E+01	30.563	0.00E+00								
cast52	15	21.951	9.3763	33.014	92.07611	9.41326	1.28E+01	30.5637	0.00E+00								
cast52	16	23.415	9.3732	33.1535	91.94272	9.41362	1.03E+01	30.5572	0.00E+00								
cast52	17	24.874	9.3719	33.1636	91.97803	9.41403	8.26E+00	30.5614	0.00E+00								
cast52	18	26.3	9.3668	33.1375	92.11028	9.4147	6.73E+00	30.5547	0.00E+00								
cast52	19	27.804	9.3656	33.2175	92.15907	9.41545	5.49E+00	30.5588	0.00E+00								
cast52	20	29.304	9.3656	33.294	92.19531	9.41565	4.53E+00	30.5606	0.00E+00								
cast52	21	30.799	9.3664	33.1849	92.2493	9.41561	3.81E+00	30.5611	0.00E+00								
cast52	22	32.277	9.3676	32.9839	92.25344	9.41543	3.28E+00	30.561	0.00E+00								
cast52	23	33.712	9.3678	33.0756	92.21878	9.41535	2.89E+00	30.5586	0.00E+00								
cast52	24	35.11	9.3676	33.1626	92.17115	9.41532	2.60E+00	30.5585	0.00E+00								
cast52	25	36.564	9.3679	33.1472	92.15651	9.41538	2.37E+00	30.558	0.00E+00								
cast52	26	38.072	9.3694	33.1133	92.1518	9.41505	2.18E+00	30.5625	0.00E+00								
cast52	27	39.573	9.3714	33.1423	92.15669	9.41501	2.04E+00	30.5577	0.00E+00								
cast52	28	41.013	9.3735	33.1486	92.08285	9.41428	1.93E+00	30.5631	0.00E+00								
cast52	29	42.416	9.3736	33.2185	92.04383	9.41402	1.85E+00	30.5602	0.00E+00								
cast52	30	43.855	9.3732	33.3089	91.94077	9.41407	1.78E+00	30.5592	0.00E+00								
cast52	31	45.294	9.3756	33.3116	91.85055	9.41385	1.72E+00	30.5641	0.00E+00								
cast52	32	46.789	9.3751	33.0653	91.77514	9.4134	1.68E+00	30.5625	0.00E+00								
cast52	33	48.337	9.368	33.1084	91.8577	9.41434	1.65E+00	30.5535	0.00E+00								
cast52	34	49.852	9.3574	33.1025	91.95327	9.41587	1.63E+00	30.5521	0.00E+00								
cast52	35	51.29	9.3502	33.0841	92.05885	9.41789	1.61E+00	30.5527	0.00E+00								
cast52	36	52.727	9.3473	33.0851	92.04267	9.41892	1.60E+00	30.5603	0.00E+00								
cast52	37	54.208	9.3407	33.0703	92.00954	9.41994	1.59E+00	30.5532	0.00E+00								
cast52	38	55.678	9.3387	33.0447	91.94547	9.42114	1.58E+00	30.5567	0.00E+00								
cast52	39	57.138	9.3373	32.9909	91.92709	9.42144	1.58E+00	30.5578	0.00E+00								
cast52	40	58.598	9.3323	32.9684	91.86527	9.42169	1.57E+00	30.5584	0.00E+00								
cast52	41	60.035	9.3239	33.1072	91.78114	9.42258	1.57E+00	30.5609	0.00E+00								
cast52	42	61.478	9.321	33.2067	91.66724	9.42396	1.57E+00	30.5672	0.00E+00								
cast52	43	62.905	9.3144	33.108	91.48423	9.42437	1.56E+00	30.5701	0.00E+00								
cast52	44	64.337	9.3059	33.0195	91.48534	9.42523	1.56E+00	30.5794	0.00E+00								
cast52	45	65.766	9.3103	33.036	91.38271	9.42681	1.56E+00	30.5827	0.00E+00								
cast52	46	67.271	9.2933	33.5896	91.31487	9.42644	1.56E+00	30.5811	0.00E+00								
cast52	47	68.794	9.2677	33.4444	91.22946	9.42933	1.56E+00	30.5968	0.00E+00								
cast52	48	70.308	9.2519	33.3001	91.27544	9.43339	1.56E+00	30.6158	0.00E+00								
cast52	49	71.791	9.2289	33.1805	91.3314	9.43497	1.56E+00	30.6385	0.00E+00								
cast52	50	73.255	9.2062	33.0849	91.20773	9.43779	1.56E+00	30.6726	0.00E+00								
cast52	51	74.664	9.165	33.1529	91.10548	9.44064	1.56E+00	30.7117	0.00E+00								
cast52	52	76.091	9.1308	33.1915	91.08242	9.44628	1.56E+00	30.757	0.00E+00								
cast52	53	77.551	9.0878	33.1486	91.14556	9.45081	1.56E+00	30.8017	0.00E+00								
cast52	54	79.038	9.0479	33.1264	91.31581	9.45683	1.56E+00	30.8577	0.00E+00								
cast52	55	80.519	9.0127	33.2302	91.40283	9.46204	1.56E+00	30.9074	0.00E+00								
cast52	56	81.995	9.002	33.2068	91.46157	9.46678	1.56E+00	30.9358	0.00E+00								
cast52	57	83.458	8.9935	33.2262	91.52183	9.46835	1.56E+00	30.949	0.00E+00								
cast52	58	84.959	8.9832	33.2122	91.6026	9.46949	1.56E+00	30.9627	0.00E+00								
cast52	59	86.462	8.967	33.1041	91.64803	9.47066	1.56E+00	30.9795	0.00E+00								
cast52	60	87.863	8.9548	33.1105	91.66847	9.47279	1.56E+00	30.9985	0.00E+00								
cast52	61	89.245	8.951	33.3125	91.62788	9.47442	1.56E+00	31.0077	0.00E+00								
cast52	62	90.607	8.9475	33.3026	91.32568	9.47511	1.56E+00	31.0136	0.00E+00								
cast52	63	91.901	8.9438	33.3121	90.31006	9.47558	1.56E+00	31.0182	0.00E+00								
cast52	64	93.119	8.9413	33.6216	88.41495	9.47612	1.56E+00	31.0223	0.00E+00								
cast52	65	94.153	8.9413	33.9886	86.09847	9.47659	1.51E+00	31.023	0.00E+00								
cast52	66	96.92	8.9529	33.2043	84.63209	9.47301	1.58E+00	31.0426	0.00E+00								
cast52	67	98.453	8.9404	33.0176	90.73287	9.47575	1.56E+00	31.0322	0.00E+00								
cast52	68	99.812	8.9358	33.1989	90.98906	9.47633	1.56E+00	31.0327	0.00E+00								
cast52	69	101.128	8.9202	33.2043	91.03654	9.47726	1.56E+00	31.0497	0.00E+00								
cast52	70	102.454	8.9086	33.1778	90.83833	9.47922	1.56E+00	31.0661	0.00E+00								
cast52	71	103.764	8.9	33.1884	90.10178	9.48076	1.56E+00	31.0806	0.00E+00								
cast52	72	104.971	8.8879	33.296	87.757	9.48158	1.56E+00	31.0949	0.00E+00								
cast52	73	106.011	8.8837	33.4359	83.15291	9.48291	1.54E+00	31.1541	0.00E+00								
cast59	1	1.625	9.8139	34.4966	86.30047	9.3562	7.87E+02	30.032	0.00E+00								
cast59	2	3.002	9.8141	29.3435	84.89929	9.35508	3.92E+02	30.0207	0.00E+00								
cast59	3	4.574	9.8133	29.7536	87.35055	9.35541	3.18E+02	30.0194	0.00E+00								
cast59	4	6.077	9.8128	30.4169	87.00898	9.35567	2.31E+02	30.0176	0.00E+00								
cast59	5	7.361	9.8123	30.5635	83.7544	9.35565	1.74E+02	30.0182	0.00E+00								
cast59	6	8.776	9.8115	30.7562	83.14773	9.35564	1.28E+02	30.0218	0.00E+00								
cast59	7	10.461	9.8065	31.1876	88.5582	9.35579	9.35E+01	30.0206	0.00E+00								
cast59	8	12.012	9.7715	31.0673	93.10421	9.35819	7.22E+01	30.0308	0.00E+00								
cast59	9	13.416	9.7546	31.1989	93.45225	9.36257	5.76E+01	30.0647	0.00E+00								
cast59	10	14.746	9.7039	31.4561	93.14777	9.36296	4.66E+01	30.0996	0.00E+00								
cast59	11	16.109	9.6312	32.1615	92.85922	9.36934	3.70E+01	30.2101	0.00E+00								
cast59	12	17.535	9.5905	32.543	92.63833	9.37895	2.85E+01	30.2931	0.00E+00								
cast59	13	19.018	9.5734	32.8462	92.59134	9.38376	2.17E+01	30.3309	0.00E+00								
cast59	14	20.562	9.562	33.2312	92.67702	9.38573	1.66E+01	30.3523	0.00E+00								
cast59	15	22.115	9.5579	33.6058	92.75016	9.38709	1.34E+01	30.3622	0.00E+00								
cast59	16	23.63	9.5495	34.154	92.78002	9.38707	1.10E+01	30.3734	0.00E+00								
cast59	17	25.084	9.5278	34.1304	92.86665	9.38723	9.04E+00	30.4071	0.00E+00								
cast59	18	26.507	9.5082	33.6336	92.99827	9.389	7.40E+00	30.4508	0.00E+00								
cast59	19	27.906	9.4882	33.5305	93.0942	9.39063	5.95E+00	30.4858	0.00E+00								
cast59	20	29.312	9.4635	33.2752	93.15574	9.39222	4.96E+00	30.5267	0.00E+00								
cast59	21	30.749	9.4499	33.2239	93.10837	9.39483	4.21E+00	30.5695	0.00E+00								
cast59	22	32.197	9.4472	33.1404	93.01281	9.39617	3.62E+00	30.5932	0.00E+00								
cast59	23	33.639	9.4472	33.1197	92.85026	9.39609	3.19E+00	30.6027	0.00E+00								
cast59	24	35.103	9.4468	33.4267	92.75568	9.39598	2.85E+00	30.6044	0.00E+00								
cast59	25	36.553	9.4472	33.4305	92.78488	9.3958	2.59E+00	30.6089	0.00E+00								
cast59	26	38.01	9.4448	33.209	92.78057	9.39597	2.38E+00	30.6047	0.00E+00								
cast59	27	39.49	9.4432	33.2031	92.74412	9.3962	2.20E+00	30.6102	0.00E+00								
cast59	28	40.932	9.4437	33.5234	92.66379	9.39591	2.06E+00	30.619	0.00E+00								
cast59	29	42.379	9.4456	33.4495	92.61241	9.39552	1.96E+00	30.6236	0.00E+00								
cast59	30	43.936	9.4455	33.3078	92.57242	9.39488	1.88E+00	30.6272	0.00E+00								
cast59	31	45.469	9.4441	33.394	92.52506	9.3948	1.81E+00	30.6305	0.00E+00								
cast59	32	46.945	9.4061	33.5502	92.48813	9.39459	1.76E+00	30.6393	0.00E+00								
cast59	33	48.38	9.3115	33.6495	92.40082	9.3994	1.71E+00	30.6934	0.00E+00								
cast59	34	49.807	9.2405	33.7324	92.31562	9.4137	1.68E+00	30.7942	0.00E+00								
cast59	35	51.252	9.2171	33.5572	92.31365	9.42442	1.65E+00	30.8578	0.00E+00								
cast59	36	52.688	9.2144	33.3569	92.32801	9.42774	1.63E+00	30.8754	0.00E+00								
cast59	37	54.157	9.2013	33.5367	92.33381	9.42789	1.61E+00	30.8796	0.00E+00								
cast59	38	55.609	9.1681	33.7168	92.37975	9.42964	1.60E+00	30.8983	0.00E+00								
cast59	39	57.06	9.1683	33.5306	92.32085	9.43434	1.59E+00	30.9239	0.00E+00								
cast59	40	58.523	9.1677	33.4284	92.23592	9.43452	1.58E+00	30.9236	0.00E+00								
cast59	41	59.993	9.1606	34.0428	92.07507	9.43465	1.58E+00	30.9284	0.00E+00								
cast59	42	61.481	9.1668	34.1238	91.93316	9.43613	1.57E+00	30.9327	0.00E+00								
cast59	43	62.914	9.1626	33.8696	91.87358	9.43494	1.57E+00	30.9252	0.00E+00								
cast59	44	64.376	9.118	33.6927	91.88303	9.43642	1.57E+00	30.9468	0.00E+00								
cast59	45	65.814	9.0974	33.3964	91.91672	9.44262	1.56E+00	30.9848	0.00E+00								
cast59	46	67.31	9.0776	33.3499	91.79604	9.44533	1.56E+00	31.0067	0.00E+00								
cast59	47	68.764	9.0626	33.5761	91.59865	9.44817	1.56E+00	31.0261	0.00E+00								
cast59	48	70.227	9.058	33.5734	91.50919	9.45035	1.60E+00	31.0391	0.00E+00								
cast59	49	71.695	9.0614	33.5636	91.56409	9.45089	1.59E+00	31.0426	0.00E+00								
cast59	50	73.196	9.0509	34.0504	91.62965	9.45035	1.56E+00	31.0407	0.00E+00								
cast59	51	74.692	9.0338	34.2764	91.55386	9.45223	1.56E+00	31.0567	0.00E+00								
cast59	52	76.143	9.0305	33.624	91.63838	9.45443	1.56E+00	31.0682	0.00E+00								
cast59	53	77.636	9.0287	33.5447	91.6345	9.45489	1.56E+00	31.0707	0.00E+00								
cast59	54	79.103	9.0289	33.395	91.63161	9.45513	1.57E+00	31.072	0.00E+00								
cast59	55	80.577	9.0265	33.5991	91.59964	9.45512	1.56E+00	31.0718	0.00E+00								
cast59	56	82.055	9.0233	33.8476	91.72437	9.45554	1.56E+00	31.0746	0.00E+00								
cast59	57	83.515	9.0205	34.0651	91.82633	9.45608	1.56E+00	31.0767	0.00E+00								
cast59	58	84.959	9.0183	34.1645	91.84158	9.45655	1.56E+00	31.0787	0.00E+00								
cast59	59	86.359	9.0182	33.3048	91.85193	9.45685	1.56E+00	31.0804	0.00E+00								
cast59	60	87.811	9.0185	33.364	91.8387	9.45687	1.56E+00	31.08	0.00E+00								
cast59	61	89.298	9.019	33.3503	91.75509	9.4568	1.56E+00	31.0796	0.00E+00								
cast59	62	90.778	9.0187	33.4391	91.70448	9.45674	1.56E+00	31.0792	0.00E+00								
cast59	63	92.241	9.0178	33.4895	91.64397	9.45681	1.56E+00	31.0797	0.00E+00								
cast59	64	93.687	9.017	33.5782	91.61046	9.45696	1.56E+00	31.0805	0.00E+00								
cast59	65	95.152	9.0164	33.5575	91.64225	9.45707	1.56E+00	31.0808	0.00E+00								
cast59	66	96.663	9.0159	33.7174	91.77609	9.45716	1.56E+00	31.0819	0.00E+00								
cast59	67	98.088	9.0155	33.7124	91.78675	9.45729	1.55E+00	31.0814	0.00E+00								
cast59	68	99.448	9.0155	33.8503	91.72063	9.45737	1.56E+00	31.0809	0.00E+00								
cast59	69	100.813	9.0153	33.874	91.4764	9.4574	1.56E+00	31.0806	0.00E+00								
cast59	70	102.115	9.0151	33.8983	90.34285	9.4574	1.56E+00	31.0815	0.00E+00								
cast59	71	103.271	9.0153	34.0576	88.12028	9.45741	1.56E+00	31.0819	0.00E+00								
cast59	72	104.621	9.0261	33.6875	82.28459	9.45561	1.59E+00	31.0862	0.00E+00								
cast64	1	1.693	9.7813	33.212	88.61138	9.32763	2.92E+02	30.1781	0.00E+00								
cast64	2	3.096	9.7375	29.6346	84.50944	9.34632	1.24E+02	30.4116	0.00E+00								
cast64	3	4.568	9.7458	31.8723	83.88202	9.34274	7.88E+01	30.4772	0.00E+00								
cast64	4	6.113	9.7316	32.213	88.58567	9.34548	5.25E+01	30.4301	0.00E+00								
cast64	5	7.672	9.7004	32.2309	91.76824	9.35076	3.72E+01	30.4136	0.00E+00								
cast64	6	9.043	9.6672	32.2429	92.37718	9.35718	2.60E+01	30.4072	0.00E+00								
cast64	7	10.355	9.6465	32.331	92.32944	9.36236	1.80E+01	30.4192	0.00E+00								
cast64	8	11.708	9.6382	32.4774	92.29731	9.36563	1.24E+01	30.4297	0.00E+00								
cast64	9	13.178	9.6338	32.4457	92.54616	9.36682	8.64E+00	30.4362	0.00E+00								
cast64	10	14.753	9.629	32.4949	92.85973	9.36756	6.21E+00	30.4371	0.00E+00								
cast64	11	16.272	9.6212	32.6239	92.88486	9.36888	4.57E+00	30.4342	0.00E+00								
cast64	12	17.728	9.6168	32.7763	92.69356	9.37036	3.49E+00	30.4356	0.00E+00								
cast64	13	19.129	9.6131	32.8949	92.37916	9.37099	2.87E+00	30.4366	0.00E+00								
cast64	14	20.527	9.6072	32.7661	92.09436	9.37158	2.44E+00	30.4401	0.00E+00								
cast64	15	21.939	9.6015	32.7539	91.87268	9.37244	2.13E+00	30.4465	0.00E+00								
cast64	16	23.335	9.5991	32.8999	91.82257	9.37341	1.93E+00	30.4495	0.00E+00								
cast64	17	24.758	9.581	32.9035	91.85407	9.37346	1.80E+00	30.4565	0.00E+00								
cast64	18	26.31	9.546	33.0103	92.06363	9.3765	1.71E+00	30.4931	0.00E+00								
cast64	19	27.864	9.5256	32.9986	92.21013	9.38144	1.64E+00	30.5278	0.00E+00								
cast64	20	29.346	9.522	33.316	92.26512	9.38363	1.61E+00	30.541	0.00E+00								
cast64	21	30.794	9.5219	33.1544	92.18533	9.38422	1.58E+00	30.542	0.00E+00								
cast64	22	32.252	9.5222	32.9759	92.18044	9.38441	1.57E+00	30.5396	0.00E+00								
cast64	23	33.691	9.5224	32.8574	92.06388	9.38441	1.57E+00	30.5378	0.00E+00								
cast64	24	35.139	9.5183	32.7915	91.88788	9.38431	1.56E+00	30.5399	0.00E+00								
cast64	25	36.576	9.5146	33.0349	91.76191	9.38486	1.56E+00	30.5457	0.00E+00								
cast64	26	38.028	9.5105	33.0523	91.73908	9.38539	1.56E+00	30.5497	0.00E+00								
cast64	27	39.481	9.5056	32.8661	91.75452	9.38589	1.56E+00	30.556	0.00E+00								
cast64	28	40.949	9.5009	32.9238	91.81191	9.38651	1.56E+00	30.5636	0.00E+00								
cast64	29	42.437	9.4949	32.9566	91.87614	9.38712	1.57E+00	30.5691	0.00E+00								
cast64	30	43.913	9.4912	33.1643	91.92565	9.38797	1.57E+00	30.576	0.00E+00								
cast64	31	45.376	9.4907	33.2615	91.92647	9.38851	1.56E+00	30.5778	0.00E+00								
cast64	32	46.812	9.4797	33.1748	91.8216	9.38863	1.58E+00	30.5829	0.00E+00								
cast64	33	48.262	9.4642	33.125	91.61546	9.39004	1.57E+00	30.5996	0.00E+00								
cast64	34	49.735	9.4566	33.4942	91.50821	9.39239	1.56E+00	30.6164	0.00E+00								
cast64	35	51.23	9.4546	33.5135	91.5364	9.39311	1.57E+00	30.6219	0.00E+00								
cast64	36	52.75	9.4543	33.6302	91.67616	9.39333	1.56E+00	30.6234	0.00E+00								
cast64	37	54.213	9.4523	32.9913	91.70635	9.39337	1.56E+00	30.623	0.00E+00								
cast64	38	55.628	9.4456	32.943	91.49879	9.39356	1.56E+00	30.6284	0.00E+00								
cast64	39	57.019	9.443	33.1486	91.19754	9.3946	1.56E+00	30.634	0.00E+00								
cast64	40	58.451	9.4404	33.0672	90.94229	9.39494	1.56E+00	30.6375	0.00E+00								
cast64	41	59.908	9.4381	32.9546	91.05433	9.39532	1.56E+00	30.6411	0.00E+00								
cast64	42	61.425	9.438	33.3944	91.33508	9.39553	1.56E+00	30.644	0.00E+00								
cast64	43	63.027	9.4441	33.4187	91.58274	9.39548	1.56E+00	30.6411	0.00E+00								
cast64	44	64.514	9.4489	33.3432	91.70086	9.39469	1.55E+00	30.6287	0.00E+00								
cast64	45	65.917	9.4442	33.2749	91.52943	9.39421	1.56E+00	30.6286	0.00E+00								
cast64	46	67.353	9.4374	33.2271	91.15075	9.39495	1.55E+00	30.6397	0.00E+00								
cast64	47	68.756	9.4417	32.7028	90.93013	9.39576	1.56E+00	30.6377	0.00E+00								
cast64	48	70.185	9.4189	32.9933	90.96882	9.39522	1.56E+00	30.6471	0.00E+00								
cast64	49	71.679	9.3892	33.1487	91.19523	9.39902	1.55E+00	30.6863	0.00E+00								
cast64	50	73.2	9.3797	33.3986	91.62863	9.40287	1.56E+00	30.7094	0.00E+00								
cast64	51	74.721	9.3763	33.2081	91.76775	9.40366	1.56E+00	30.7142	0.00E+00								
cast64	52	76.133	9.3712	33.1412	91.6724	9.40413	1.55E+00	30.7174	0.00E+00								
cast64	53	77.538	9.3652	32.9242	91.51371	9.4049	1.56E+00	30.7251	0.00E+00								
cast64	54	78.943	9.3629	33.1148	91.35534	9.40572	1.55E+00	30.7297	0.00E+00								
cast64	55	80.251	9.3624	33.2959	90.78114	9.40592	1.55E+00	30.7309	0.00E+00								
cast64	56	81.519	9.3626	32.8778	88.83537	9.40594	1.55E+00	30.7319	0.00E+00								
cast64	57	82.573	9.3812	33.0306	86.74034	9.40307	1.52E+00	30.7405	0.00E+00								
cast70	1	1.539	9.7687	33.1764	97.48123	9.35966	9.77E+01	30.0822	0.00E+00								
cast70	2	3.202	9.7655	27.8283	85.33731	9.36137	7.06E+01	30.0856	0.00E+00								
cast70	3	4.627	9.7667	29.4911	86.12772	9.36127	4.72E+01	30.0843	0.00E+00								
cast70	4	6.075	9.767	29.3304	86.55746	9.36129	3.13E+01	30.0817	0.00E+00								
cast70	5	7.458	9.7672	29.4499	85.47847	9.3613	2.22E+01	30.0811	0.00E+00								
cast70	6	8.842	9.7674	29.6198	85.8726	9.36118	1.63E+01	30.0822	0.00E+00								
cast70	7	10.325	9.7675	29.6571	88.76862	9.3612	1.24E+01	30.0814	0.00E+00								
cast70	8	11.832	9.7653	29.8493	91.09419	9.36134	9.32E+00	30.0791	0.00E+00								
cast70	9	13.215	9.7603	29.8596	91.15639	9.36188	7.12E+00	30.0804	0.00E+00								
cast70	10	14.616	9.7513	30.1538	91.00988	9.36285	5.50E+00	30.0872	0.00E+00								
cast70	11	16.198	9.7277	30.2563	91.83238	9.36428	4.32E+00	30.1054	0.00E+00								
cast70	12	17.825	9.698	30.317	92.59506	9.36811	3.56E+00	30.139	0.00E+00								
cast70	13	19.28	9.6778	30.3658	92.69288	9.37141	3.04E+00	30.1666	0.00E+00								
cast70	14	20.627	9.6475	30.4779	92.62621	9.373	2.63E+00	30.1985	0.00E+00								
cast70	15	22.019	9.6032	30.5723	92.56201	9.37658	2.34E+00	30.259	0.00E+00								
cast70	16	23.385	9.5654	30.5862	92.29279	9.38156	2.13E+00	30.3152	0.00E+00								
cast70	17	24.775	9.5349	30.5848	91.85685	9.38619	1.97E+00	30.3727	0.00E+00								
cast70	18	26.257	9.5168	30.7954	91.56247	9.39025	1.79E+00	30.4066	0.00E+00								
cast70	19	27.728	9.4879	31.1882	91.58162	9.39206	1.74E+00	30.4415	0.00E+00								
cast70	20	29.196	9.4562	31.8392	91.75958	9.39577	1.70E+00	30.4897	0.00E+00								
cast70	21	30.638	9.4346	31.8204	91.92576	9.39977	1.66E+00	30.5267	0.00E+00								
cast70	22	32.03	9.405	31.8908	91.44473	9.40238	1.63E+00	30.5565	0.00E+00								
cast70	23	33.373	9.3767	32.0255	89.71074	9.4066	1.60E+00	30.6056	0.00E+00								
cast70	24	34.606	9.3684	32.4356	86.51837	9.40999	1.54E+00	30.6244	0.00E+00								
cast70	25	36.402	9.3752	32.7768	84.77155	9.40875	1.59E+00	30.6417	0.00E+00								
cast70	26	38.284	9.3516	32.6679	90.34085	9.4108	1.58E+00	30.6471	0.00E+00								
cast70	27	39.819	9.3167	32.8587	92.47483	9.41458	1.57E+00	30.6892	0.00E+00								
cast70	28	41.299	9.2994	33.1363	92.93946	9.41824	1.57E+00	30.7153	0.00E+00								
cast70	29	42.734	9.2831	33.0077	93.02439	9.41989	1.57E+00	30.7331	0.00E+00								
cast70	30	44.097	9.2746	32.554	92.84266	9.42208	1.56E+00	30.7478	0.00E+00								
cast70	31	45.515	9.2732	32.3243	92.63787	9.42309	1.56E+00	30.755	0.00E+00								
cast70	32	46.956	9.2852	32.8918	92.42604	9.42332	1.56E+00	30.7427	0.00E+00								
cast70	33	48.341	9.2685	32.742	91.92936	9.42123	1.56E+00	30.7411	0.00E+00								
cast70	34	49.743	9.2484	32.59	91.16189	9.42409	1.55E+00	30.7705	0.00E+00								
cast70	35	51.123	9.246	32.6372	90.82387	9.42677	1.55E+00	30.7865	0.00E+00								
cast70	36	52.543	9.2529	32.7462	91.1388	9.42688	1.58E+00	30.7812	0.00E+00								
cast70	37	54.179	9.2507	32.989	91.36956	9.42583	1.57E+00	30.7798	0.00E+00								
cast70	38	55.645	9.2472	32.9663	91.09913	9.42638	1.56E+00	30.7831	0.00E+00								
cast70	39	57	9.246	32.9486	91.11407	9.42681	1.55E+00	30.7857	0.00E+00								
cast70	40	58.644	9.2431	33.1015	91.71797	9.42681	1.56E+00	30.7902	0.00E+00								
cast70	41	60.201	9.2416	33.0879	92.25527	9.42737	1.56E+00	30.7926	0.00E+00								
cast70	42	61.655	9.2422	33.1074	92.44747	9.42753	1.56E+00	30.7909	0.00E+00								
cast70	43	63.024	9.2394	33.1162	91.88373	9.42753	1.56E+00	30.7914	0.00E+00								
cast70	44	64.387	9.2379	33.0372	90.92031	9.42791	1.56E+00	30.7944	0.00E+00								
cast70	45	65.773	9.2372	32.9387	90.28682	9.42815	1.56E+00	30.7948	0.00E+00								
cast70	46	67.163	9.2366	32.8943	90.59449	9.42819	1.56E+00	30.7966	0.00E+00								
cast70	47	68.766	9.2376	32.9722	91.56888	9.42813	1.56E+00	30.7984	0.00E+00								
cast70	48	70.314	9.2385	33.1612	91.8805	9.428	1.56E+00	30.7965	0.00E+00								
cast70	49	71.667	9.2389	33.3536	91.5259	9.42797	1.56E+00	30.7946	0.00E+00								
cast70	50	72.934	9.236	33.5266	90.82435	9.42793	1.56E+00	30.7952	0.00E+00								
cast70	51	74.179	9.2315	32.984	89.05877	9.42838	1.56E+00	30.8022	0.00E+00								
cast70	52	75.378	9.2318	33.1932	85.78139	9.42864	1.62E+00	30.8096	0.00E+00								
cast74	1	1.446	10.0967	33.0636	83.72146	9.31006	3.85E+02	29.7307	0.00E+00								
cast74	2	3.145	10.093	31.7902	83.83139	9.31179	1.93E+02	29.7921	0.00E+00								
cast74	3	4.542	10.0808	32.3935	82.71627	9.3142	1.17E+02	29.7816	0.00E+00								
cast74	4	6.035	10.0784	32.4268	85.49381	9.31291	6.78E+01	29.8192	0.00E+00								
cast74	5	7.47	10.0589	32.324	88.03519	9.31294	4.20E+01	29.8353	0.00E+00								
cast74	6	8.788	10.0274	32.474	87.45297	9.31698	2.52E+01	29.8714	0.00E+00								
cast74	7	10.226	10.0153	32.2796	88.22427	9.32021	1.56E+01	29.895	0.00E+00								
cast74	8	11.832	9.9965	32.4083	90.31006	9.32195	9.98E+00	29.9067	0.00E+00								
cast74	9	13.356	9.9686	32.4696	91.25957	9.32591	6.86E+00	29.925	0.00E+00								
cast74	10	14.78	9.9071	32.4625	91.76796	9.32797	4.81E+00	29.9752	0.00E+00								
cast74	11	16.137	9.8411	32.4326	92.0856	9.33534	3.55E+00	30.109	0.00E+00								
cast74	12	17.567	9.8326	32.793	92.18479	9.34321	2.77E+00	30.1424	0.00E+00								
cast74	13	19.083	9.8301	32.9022	91.98346	9.34415	2.29E+00	30.1473	0.00E+00								
cast74	14	20.6	9.8324	32.8133	91.59212	9.34448	2.00E+00	30.1426	0.00E+00								
cast74	15	22.042	9.8293	32.5325	91.43346	9.34411	1.82E+00	30.1438	0.00E+00								
cast74	16	23.492	9.8214	32.4893	91.52748	9.3444	1.72E+00	30.1541	0.00E+00								
cast74	17	24.95	9.8115	32.478	91.59959	9.34516	1.66E+00	30.1703	0.00E+00								
cast74	18	26.422	9.8056	32.808	91.66698	9.34639	1.62E+00	30.1867	0.00E+00								
cast74	19	27.856	9.8041	32.7718	91.6918	9.34715	1.60E+00	30.1809	0.00E+00								
cast74	20	29.338	9.7871	32.7671	91.6225	9.34586	1.58E+00	30.2194	0.00E+00								
cast74	21	30.766	9.7839	32.6977	91.50442	9.34876	1.57E+00	30.22	0.00E+00								
cast74	22	32.222	9.7758	32.6656	91.50028	9.34899	1.57E+00	30.2343	0.00E+00								
cast74	23	33.695	9.7748	32.6579	91.63659	9.34997	1.56E+00	30.2395	0.00E+00								
cast74	24	35.134	9.7683	32.6675	91.67598	9.34982	1.56E+00	30.2475	0.00E+00								
