	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast83	18	26.382	9.9033	32.1679	91.81564	9.33113	1.56E+00	30.1167	0.00E+00								
cast83	19	27.829	9.9034	31.9362	91.78679	9.33118	1.56E+00	30.1161	0.00E+00								
cast83	20	29.289	9.9043	31.9432	91.64262	9.33126	1.56E+00	30.1145	0.00E+00								
cast83	21	30.766	9.9053	31.9143	91.46565	9.33128	1.56E+00	30.1097	0.00E+00								
cast83	22	32.189	9.9049	32.2128	91.2612	9.33114	1.56E+00	30.1104	0.00E+00								
cast83	23	33.652	9.8998	32.1328	91.26593	9.33094	1.56E+00	30.1175	0.00E+00								
cast83	24	35.1	9.8973	31.9799	91.29214	9.33178	1.56E+00	30.1224	0.00E+00								
cast83	25	36.577	9.898	32.0153	91.41293	9.33195	1.56E+00	30.1235	0.00E+00								
cast83	26	38.069	9.8944	32.0496	91.5777	9.332	1.56E+00	30.1225	0.00E+00								
cast83	27	39.562	9.8899	32.0956	91.77648	9.33281	1.56E+00	30.1229	0.00E+00								
cast83	28	41.017	9.8906	31.9917	91.87781	9.3334	1.56E+00	30.1255	0.00E+00								
cast83	29	42.427	9.8922	31.939	91.81507	9.33334	1.55E+00	30.1218	0.00E+00								
cast83	30	43.855	9.8904	32.0701	91.63347	9.33346	1.56E+00	30.1168	0.00E+00								
cast83	31	45.343	9.8888	32.1353	91.48038	9.3339	1.56E+00	30.1175	0.00E+00								
cast83	32	46.817	9.889	32.1689	91.36677	9.3339	1.56E+00	30.1203	0.00E+00								
cast83	33	48.288	9.8877	32.1288	91.36024	9.33409	1.56E+00	30.1174	0.00E+00								
cast83	34	49.778	9.8857	32.0959	91.30383	9.33458	1.56E+00	30.1143	0.00E+00								
cast83	35	51.254	9.8841	32.2363	91.28175	9.33509	1.55E+00	30.1131	0.00E+00								
cast83	36	52.75	9.8852	32.1326	91.24177	9.33494	1.56E+00	30.1181	0.00E+00								
cast83	37	54.205	9.8859	32.1083	91.14382	9.33463	1.56E+00	30.12	0.00E+00								
cast83	38	55.645	9.8854	32.0679	91.03533	9.33467	1.56E+00	30.1174	0.00E+00								
cast83	39	57.095	9.8844	32.3432	91.05093	9.33503	1.56E+00	30.1143	0.00E+00								
cast83	40	58.56	9.8842	32.5241	91.10586	9.33512	1.56E+00	30.116	0.00E+00								
cast83	41	60.001	9.8839	32.4363	91.0566	9.3352	1.56E+00	30.1148	0.00E+00								
cast83	42	61.413	9.8836	32.3824	90.86984	9.33529	1.56E+00	30.1141	0.00E+00								
cast83	43	62.849	9.8834	32.0669	90.6987	9.33535	1.55E+00	30.1141	0.00E+00								
cast83	44	64.325	9.8838	32.1854	90.56162	9.33539	1.55E+00	30.1139	0.00E+00								
cast83	45	65.826	9.8841	32.2424	90.81927	9.33543	1.55E+00	30.1111	0.00E+00								
cast83	46	67.234	9.8836	32.2485	90.83496	9.33567	1.55E+00	30.1072	0.00E+00								
cast83	47	68.485	9.8832	32.2052	89.71371	9.33587	1.55E+00	30.1058	0.00E+00								
cast83	48	69.587	9.8834	32.3096	87.39675	9.336	1.55E+00	30.1047	0.00E+00								
cast83	49	70.212	9.9072	32.2066	86.34869	9.33189	1.53E+00	30.1127	0.00E+00								
cast84	1	1.84	10.0498	33.8974	88.24247	9.27566	6.35E+01	29.7759	0.00E+00								
cast84	2	3.042	9.9889	30.8055	86.52139	9.31683	2.74E+01	30.0212	0.00E+00								
cast84	3	4.486	9.9921	30.5039	85.43698	9.31662	2.17E+01	30.0567	0.00E+00								
cast84	4	5.914	9.9906	30.7336	83.39776	9.31572	1.62E+01	30.0718	0.00E+00								
cast84	5	7.315	9.9924	30.8743	81.95054	9.31283	1.14E+01	30.1255	0.00E+00								
cast84	6	8.808	10.0209	30.9634	84.16777	9.3079	7.75E+00	30.1699	0.00E+00								
cast84	7	10.347	9.9988	30.9412	88.06027	9.31038	5.31E+00	30.0596	0.00E+00								
cast84	8	11.773	9.9664	31.071	89.50034	9.31841	3.79E+00	30.0429	0.00E+00								
cast84	9	13.148	9.9494	31.1566	89.65445	9.32289	2.88E+00	30.0575	0.00E+00								
cast84	10	14.618	9.9438	31.2068	90.08331	9.32518	2.31E+00	30.0684	0.00E+00								
cast84	11	16.125	9.9398	31.092	90.71606	9.32602	1.98E+00	30.0671	0.00E+00								
cast84	12	17.635	9.9352	31.22	90.94001	9.32686	1.80E+00	30.0694	0.00E+00								
cast84	13	19.054	9.9326	31.3169	90.73382	9.32802	1.69E+00	30.0631	0.00E+00								
cast84	14	20.494	9.9334	31.3185	90.79856	9.32847	1.63E+00	30.0623	0.00E+00								
cast84	15	22.039	9.9359	31.3089	91.28539	9.32824	1.59E+00	30.0593	0.00E+00								
cast84	16	23.594	9.9352	31.3057	91.60529	9.32811	1.58E+00	30.0532	0.00E+00								
cast84	17	24.996	9.9195	31.3046	91.45713	9.32794	1.57E+00	30.0706	0.00E+00								
cast84	18	26.388	9.902	31.3085	91.19091	9.32889	1.56E+00	30.1117	0.00E+00								
cast84	19	27.804	9.895	31.3203	91.05577	9.33107	1.56E+00	30.1339	0.00E+00								
cast84	20	29.281	9.8956	31.3512	91.25852	9.33192	1.56E+00	30.1327	0.00E+00								
cast84	21	30.772	9.8969	31.4436	91.35173	9.33183	1.56E+00	30.1304	0.00E+00								
cast84	22	32.233	9.8976	31.5918	91.24343	9.33183	1.56E+00	30.1262	0.00E+00								
cast84	23	33.668	9.8993	31.583	91.06591	9.33193	1.56E+00	30.1221	0.00E+00								
cast84	24	35.139	9.8987	31.5878	90.95317	9.33155	1.56E+00	30.1221	0.00E+00								
cast84	25	36.604	9.8969	32.0059	91.01035	9.3316	1.56E+00	30.1262	0.00E+00								
cast84	26	38.073	9.895	32.0745	91.09035	9.33174	1.56E+00	30.1301	0.00E+00								
cast84	27	39.528	9.8891	32.0997	90.9441	9.33151	1.56E+00	30.143	0.00E+00								
cast84	28	40.991	9.8887	32.0361	90.81743	9.33214	1.56E+00	30.1534	0.00E+00								
cast84	29	42.453	9.8922	31.9251	90.93002	9.33268	1.56E+00	30.138	0.00E+00								
cast84	30	43.917	9.89	32.1673	90.97925	9.33192	1.56E+00	30.141	0.00E+00								
cast84	31	45.378	9.8826	32.1238	90.85086	9.33153	1.56E+00	30.161	0.00E+00								
cast84	32	46.827	9.8797	32.0166	90.74871	9.33234	1.56E+00	30.1728	0.00E+00								
cast84	33	48.271	9.8805	31.9572	90.84602	9.33266	1.56E+00	30.172	0.00E+00								
cast84	34	49.755	9.8823	31.9405	91.04742	9.33271	1.56E+00	30.168	0.00E+00								
cast84	35	51.277	9.8834	32.1117	91.12933	9.33257	1.56E+00	30.1633	0.00E+00								
cast84	36	52.77	9.8813	32.2983	90.95486	9.33226	1.56E+00	30.1689	0.00E+00								
cast84	37	54.196	9.8734	32.395	90.7605	9.33224	1.56E+00	30.1738	0.00E+00								
cast84	38	55.62	9.8554	32.2518	90.68762	9.33131	1.56E+00	30.2302	0.00E+00								
cast84	39	57.073	9.847	32.2422	90.7284	9.33315	1.56E+00	30.2581	0.00E+00								
cast84	40	58.521	9.8439	32.2039	90.9766	9.33387	1.56E+00	30.2673	0.00E+00								
cast84	41	60.01	9.8425	32.2536	91.29833	9.33416	1.56E+00	30.2718	0.00E+00								
cast84	42	61.495	9.8358	32.3065	91.29446	9.33382	1.56E+00	30.2848	0.00E+00								
cast84	43	62.934	9.8302	32.2346	90.67431	9.33433	1.56E+00	30.3007	0.00E+00								
cast84	44	64.322	9.8231	32.2917	90.0626	9.33463	1.56E+00	30.312	0.00E+00								
cast84	45	65.732	9.8044	32.3516	89.99039	9.3343	1.56E+00	30.3489	0.00E+00								
cast84	46	67.237	9.7815	32.4202	90.60224	9.33568	1.56E+00	30.4116	0.00E+00								
cast84	47	68.8	9.7714	32.4276	91.30949	9.33789	1.56E+00	30.4398	0.00E+00								
cast84	48	70.164	9.7675	32.4256	90.78561	9.33874	1.56E+00	30.4467	0.00E+00								
cast84	49	71.35	9.7621	32.4316	88.84748	9.33882	1.56E+00	30.4563	0.00E+00								
cast84	50	72.346	9.7598	32.444	85.70527	9.33948	1.53E+00	30.4641	0.00E+00								
cast84	51	73.525	9.7707	32.4385	80.10714	9.33916	1.76E+00	30.4805	0.00E+00								
cast95	1	1.735	10.6593	33.283	86.41371	9.22231	1.17E+02	29.2901	0.00E+00								
cast95	2	3.084	10.6534	26.9546	83.75378	9.22659	3.89E+01	29.3143	0.00E+00								
cast95	3	4.69	10.6541	30.5385	84.30318	9.22573	2.10E+01	29.3268	0.00E+00								
cast95	4	6.025	10.6451	31.9573	83.80414	9.22691	1.45E+01	29.3135	0.00E+00								
cast95	5	7.373	10.6332	32.1005	84.38531	9.22811	1.00E+01	29.331	0.00E+00								
cast95	6	8.812	10.6093	32.0056	86.97193	9.22944	7.18E+00	29.3531	0.00E+00								
cast95	7	10.295	10.5525	31.926	89.37694	9.23286	5.38E+00	29.4139	0.00E+00								
cast95	8	11.765	10.495	31.9657	90.15858	9.24024	4.06E+00	29.4965	0.00E+00								
cast95	9	13.213	10.454	32.1608	90.16982	9.2479	3.11E+00	29.546	0.00E+00								
cast95	10	14.594	10.4322	31.9762	90.08454	9.25245	2.56E+00	29.581	0.00E+00								
cast95	11	16.072	10.4212	31.9197	90.28882	9.25473	2.21E+00	29.6086	0.00E+00								
cast95	12	17.63	10.417	31.9208	90.45399	9.25574	1.99E+00	29.62	0.00E+00								
cast95	13	19.066	10.4156	31.9254	90.31218	9.25621	1.84E+00	29.6212	0.00E+00								
cast95	14	20.463	10.4102	31.8405	90.18127	9.25412	1.75E+00	29.6615	0.00E+00								
cast95	15	21.956	10.3973	31.8088	90.25846	9.25354	1.69E+00	29.7006	0.00E+00								
cast95	16	23.495	10.3717	31.8221	90.40587	9.25457	1.65E+00	29.736	0.00E+00								
cast95	17	24.977	10.3335	31.844	90.48077	9.25665	1.62E+00	29.8001	0.00E+00								
cast95	18	26.345	10.3105	31.8618	90.2936	9.26095	1.60E+00	29.8448	0.00E+00								
cast95	19	27.794	10.2987	31.7633	90.36387	9.26351	1.59E+00	29.8738	0.00E+00								
cast95	20	29.317	10.2919	31.8279	90.63897	9.26469	1.58E+00	29.8874	0.00E+00								
cast95	21	30.838	10.2868	31.8663	90.94469	9.2654	1.57E+00	29.8967	0.00E+00								
cast95	22	32.28	10.2829	31.882	91.04101	9.26602	1.57E+00	29.9019	0.00E+00								
cast95	23	33.714	10.2743	32.0708	90.92821	9.26628	1.56E+00	29.9132	0.00E+00								
cast95	24	35.139	10.2674	32.1589	90.77085	9.26731	1.56E+00	29.9263	0.00E+00								
cast95	25	36.575	10.2596	31.971	90.66879	9.26791	1.56E+00	29.9379	0.00E+00								
cast95	26	38.042	10.2519	31.9942	90.59883	9.26873	1.56E+00	29.9525	0.00E+00								
cast95	27	39.506	10.2442	31.9653	90.50267	9.26949	1.56E+00	29.965	0.00E+00								
cast95	28	40.999	10.2347	32.0612	90.73854	9.27025	1.56E+00	29.9794	0.00E+00								
cast95	29	42.507	10.2211	32.1221	90.90423	9.27086	1.56E+00	30.0061	0.00E+00								
cast95	30	43.996	10.2142	32.0346	91.14844	9.27245	1.56E+00	30.0218	0.00E+00								
cast95	31	45.439	10.2106	32.0256	91.19539	9.27304	1.56E+00	30.0315	0.00E+00								
cast95	32	46.892	10.2103	32.0069	91.11632	9.27352	1.56E+00	30.0337	0.00E+00								
cast95	33	48.341	10.2121	32.0028	90.9884	9.27363	1.56E+00	30.0298	0.00E+00								
cast95	34	49.8	10.2123	32.0288	90.98518	9.27343	1.56E+00	30.0278	0.00E+00								
cast95	35	51.273	10.209	32.1041	91.012	9.27323	1.56E+00	30.0336	0.00E+00								
cast95	36	52.728	10.2066	31.8662	91.02637	9.27355	1.56E+00	30.0391	0.00E+00								
cast95	37	54.218	10.2048	31.8376	91.02698	9.27375	1.56E+00	30.0437	0.00E+00								
cast95	38	55.685	10.2032	31.931	91.10369	9.27388	1.56E+00	30.0473	0.00E+00								
cast95	39	57.122	10.2019	31.9495	91.01649	9.27405	1.56E+00	30.049	0.00E+00								
cast95	40	58.546	10.2013	31.9148	90.88825	9.27424	1.56E+00	30.0501	0.00E+00								
cast95	41	59.996	10.1984	31.9778	90.88675	9.27414	1.56E+00	30.0536	0.00E+00								
cast95	42	61.476	10.1947	32.0205	90.95306	9.2744	1.56E+00	30.0613	0.00E+00								
cast95	43	62.965	10.1935	31.9303	90.99069	9.27484	1.56E+00	30.0656	0.00E+00								
cast95	44	64.436	10.1927	31.896	90.99386	9.27495	1.56E+00	30.0669	0.00E+00								
cast95	45	65.889	10.1916	31.9495	90.97811	9.27505	1.56E+00	30.0683	0.00E+00								
cast95	46	67.334	10.1898	31.8547	90.97881	9.27516	1.56E+00	30.0703	0.00E+00								
cast95	47	68.769	10.187	31.7396	90.98438	9.27527	1.56E+00	30.075	0.00E+00								
cast95	48	70.224	10.1854	31.69	91.04465	9.27567	1.56E+00	30.0779	0.00E+00								
cast95	49	71.678	10.1852	31.6349	91.1103	9.27586	1.56E+00	30.0798	0.00E+00								
cast95	50	73.078	10.1834	31.6626	90.92154	9.27587	1.56E+00	30.0804	0.00E+00								
cast95	51	74.39	10.1807	31.6778	90.09519	9.276	1.56E+00	30.0844	0.00E+00								
cast95	52	75.599	10.1791	31.5532	88.15572	9.27639	1.56E+00	30.0872	0.00E+00								
cast95	53	76.649	10.1783	31.5966	85.33485	9.27658	1.56E+00	30.089	0.00E+00								
cast95	54	77.712	10.1817	31.6556	80.79017	9.27643	1.34E+00	30.0956	0.00E+00								
cast105	1	1.771	10.9158	31.3001	94.29802	9.20169	1.58E+02	29.495	0.00E+00								
cast105	2	2.884	10.972	27.2258	86.76391	9.16771	6.18E+01	29.3021	0.00E+00								
cast105	3	4.25	10.9839	22.7677	83.11421	9.16222	2.73E+01	29.3053	0.00E+00								
cast105	4	6.009	10.986	24.8031	84.76917	9.16182	1.40E+01	29.2907	0.00E+00								
cast105	5	7.608	10.9875	26.0113	86.79584	9.16041	8.93E+00	29.3135	0.00E+00								
cast105	6	8.851	10.9886	26.2911	85.27577	9.16014	5.71E+00	29.3117	0.00E+00								
cast105	7	10.105	10.9869	26.6154	83.56883	9.16008	3.61E+00	29.3106	0.00E+00								
cast105	8	11.599	10.9673	26.9285	82.94307	9.16324	2.47E+00	29.2857	0.00E+00								
cast105	9	13.502	10.9421	27.1554	89.19662	9.16792	2.07E+00	29.314	0.00E+00								
cast105	10	15.007	10.9167	27.4336	91.78449	9.16775	1.92E+00	29.3567	0.00E+00								
cast105	11	16.253	10.887	27.5761	90.55155	9.17068	1.79E+00	29.3893	0.00E+00								
cast105	12	17.427	10.8668	27.6998	88.34057	9.17447	1.73E+00	29.4187	0.00E+00								
cast105	13	18.761	10.8477	27.8328	87.49005	9.17703	1.67E+00	29.4513	0.00E+00								
cast105	14	20.531	10.8324	27.9781	90.15135	9.17997	1.66E+00	29.4782	0.00E+00								
cast105	15	22.3	10.8215	28.1439	92.6068	9.18075	1.66E+00	29.5057	0.00E+00								
cast105	16	23.603	10.8163	28.8244	92.20226	9.18119	1.66E+00	29.522	0.00E+00								
cast105	17	24.769	10.8105	29.4865	-9.99E-29	9.18144	1.65E+00	29.5313	0.00E+00								
cast105	18	25.853	10.8051	29.6967	-9.99E-29	9.18202	1.65E+00	29.5419	0.00E+00								
cast105	19	26.982	10.8015	30.2687	-9.99E-29	9.18274	1.64E+00	29.5485	0.00E+00								
cast105	20	28.085	10.797	30.5065	-9.99E-29	9.18351	1.65E+00	29.5531	0.00E+00								
