	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast57	11	16.143	9.3688	31.6753	93.48687	9.37208	3.81E+01	31.2356	0.00E+00								
cast57	12	17.529	9.3607	31.9922	93.14736	9.37411	3.23E+01	31.2378	0.00E+00								
cast57	13	18.943	9.3568	32.3634	93.04537	9.37558	2.70E+01	31.2414	0.00E+00								
cast57	14	20.494	9.3513	32.3778	93.20797	9.37636	2.26E+01	31.2435	0.00E+00								
cast57	15	22.048	9.3467	32.3815	93.49312	9.37739	1.91E+01	31.2447	0.00E+00								
cast57	16	23.556	9.3403	33.651	93.74215	9.3784	1.62E+01	31.2429	0.00E+00								
cast57	17	25.041	9.3361	33.5886	93.96697	9.37976	1.34E+01	31.2424	0.00E+00								
cast57	18	26.437	9.3295	33.7091	94.02175	9.38049	1.11E+01	31.2429	0.00E+00								
cast57	19	27.827	9.3133	33.7005	93.79257	9.38248	9.24E+00	31.2321	0.00E+00								
cast57	20	29.255	9.302	33.4395	93.2239	9.3855	7.67E+00	31.2387	0.00E+00								
cast57	21	30.65	9.2969	33.4697	92.67758	9.38736	6.46E+00	31.2462	0.00E+00								
cast57	22	32.076	9.2951	33.9407	92.64285	9.38824	5.47E+00	31.2499	0.00E+00								
cast57	23	33.551	9.2953	34.2452	93.09331	9.3884	4.75E+00	31.2517	0.00E+00								
cast57	24	35.198	9.2944	34.5929	93.61279	9.38841	4.15E+00	31.2521	0.00E+00								
cast57	25	36.682	9.2879	34.4121	93.6795	9.38882	3.68E+00	31.2497	0.00E+00								
cast57	26	38.076	9.2712	34.1554	93.72803	9.39091	3.28E+00	31.2396	0.00E+00								
cast57	27	39.455	9.261	34.2093	93.62633	9.39371	2.94E+00	31.2477	0.00E+00								
cast57	28	40.804	9.256	34.3431	92.93761	9.39545	2.66E+00	31.2541	0.00E+00								
cast57	29	42.108	9.2454	34.4293	91.2697	9.39641	2.44E+00	31.255	0.00E+00								
cast57	30	43.316	9.2248	34.4952	88.88843	9.39914	2.26E+00	31.2475	0.00E+00								
cast57	31	44.603	9.2148	34.4814	85.50895	9.40257	2.12E+00	31.2695	0.00E+00								
cast57	32	46.878	9.219	34.6224	84.54819	9.40145	1.99E+00	31.3016	0.00E+00								
cast57	33	48.691	9.2133	34.1631	92.45551	9.40346	1.91E+00	31.2773	0.00E+00								
cast57	34	50.091	9.2116	33.9415	94.14613	9.40426	1.84E+00	31.2758	0.00E+00								
cast57	35	51.493	9.2083	35.4452	94.35576	9.40457	1.78E+00	31.2743	0.00E+00								
cast57	36	52.822	9.2008	34.8775	93.97611	9.40556	1.74E+00	31.2729	0.00E+00								
cast57	37	54.141	9.1925	34.069	93.27818	9.407	1.71E+00	31.2757	0.00E+00								
cast57	38	55.548	9.1852	34.8631	92.37765	9.4086	1.68E+00	31.2804	0.00E+00								
cast57	39	57.002	9.1819	34.9152	91.72199	9.40959	1.65E+00	31.2853	0.00E+00								
cast57	40	58.569	9.1776	34.8407	92.01198	9.4102	1.63E+00	31.2874	0.00E+00								
cast57	41	60.251	9.1737	35.8288	93.10249	9.41105	1.62E+00	31.2895	0.00E+00								
cast57	42	61.798	9.1706	34.9106	93.62374	9.41174	1.61E+00	31.2894	0.00E+00								
cast57	43	63.147	9.1686	34.5921	93.30971	9.41217	1.60E+00	31.2891	0.00E+00								
cast57	44	64.42	9.1675	34.6053	92.16038	9.41259	1.59E+00	31.2889	0.00E+00								
cast57	45	65.685	9.1669	34.6204	90.40616	9.41277	1.58E+00	31.2897	0.00E+00								
cast57	46	66.925	9.1649	34.6895	89.36445	9.41296	1.58E+00	31.2895	0.00E+00								
cast57	47	68.606	9.1642	34.6163	90.43607	9.41308	1.58E+00	31.2952	0.00E+00								
cast57	48	70.492	9.1635	34.8846	92.64112	9.4132	1.57E+00	31.2945	0.00E+00								
cast57	49	71.956	9.1625	34.9576	93.24685	9.41345	1.57E+00	31.2933	0.00E+00								
cast57	50	73.304	9.1613	34.6136	93.02357	9.41363	1.57E+00	31.2931	0.00E+00								
cast57	51	74.661	9.1596	34.8778	92.16956	9.414	1.56E+00	31.2926	0.00E+00								
cast57	52	76.016	9.159	35.0192	91.32974	9.41424	1.56E+00	31.2932	0.00E+00								
cast57	53	77.467	9.1599	34.9861	91.41494	9.41423	1.56E+00	31.2946	0.00E+00								
cast57	54	79.094	9.161	36.0264	92.37537	9.41391	1.56E+00	31.2944	0.00E+00								
cast57	55	80.6	9.1605	35.8255	92.53773	9.41395	1.56E+00	31.2929	0.00E+00								
cast57	56	81.93	9.1589	35.25	92.01051	9.41409	1.56E+00	31.2926	0.00E+00								
cast57	57	83.26	9.1574	34.2396	91.6093	9.41444	1.56E+00	31.2935	0.00E+00								
cast57	58	84.694	9.1565	34.4142	91.71975	9.41465	1.56E+00	31.2949	0.00E+00								
cast57	59	86.132	9.1564	34.512	91.4417	9.41474	1.56E+00	31.2955	0.00E+00								
cast57	60	87.279	9.1562	34.4673	89.56982	9.41475	1.56E+00	31.295	0.00E+00								
cast57	61	88.144	9.1635	34.4736	85.34526	9.41361	1.48E+00	31.2997	0.00E+00								
cast66	1	1.675	9.6311	31.109	88.34919	9.31876	6.44E+02	31.0481	0.00E+00								
cast66	2	3.103	9.5985	28.4428	84.25984	9.32654	3.17E+02	31.2496	0.00E+00								
cast66	3	4.826	9.5974	32.4862	91.29207	9.32502	2.65E+02	31.1891	0.00E+00								
cast66	4	6.381	9.5153	32.5372	94.99898	9.34506	2.16E+02	31.0684	0.00E+00								
cast66	5	7.717	9.4841	32.6877	95.50691	9.35455	1.76E+02	31.0735	0.00E+00								
cast66	6	9.066	9.4559	32.7228	95.67472	9.36095	1.42E+02	31.0695	0.00E+00								
cast66	7	10.398	9.4324	32.7615	95.39879	9.36706	1.16E+02	31.0586	0.00E+00								
cast66	8	11.751	9.4195	32.9007	94.78635	9.37167	9.61E+01	31.0609	0.00E+00								
cast66	9	13.152	9.4097	33.0534	94.27073	9.3743	7.90E+01	31.0614	0.00E+00								
cast66	10	14.621	9.4012	33.0527	93.91449	9.37628	6.44E+01	31.0634	0.00E+00								
cast66	11	16.058	9.3939	33.1768	93.92398	9.37801	5.37E+01	31.0629	0.00E+00								
cast66	12	17.548	9.3896	33.2984	94.00878	9.37919	4.44E+01	31.0683	0.00E+00								
cast66	13	19.084	9.3848	33.4217	93.99934	9.37986	3.62E+01	31.0714	0.00E+00								
cast66	14	20.579	9.3792	33.8455	94.19276	9.3809	2.99E+01	31.0713	0.00E+00								
cast66	15	22.057	9.3731	34.0479	94.31341	9.38213	2.46E+01	31.0695	0.00E+00								
cast66	16	23.506	9.3674	34.2771	94.36076	9.38335	2.02E+01	31.0699	0.00E+00								
cast66	17	24.963	9.364	34.299	94.07109	9.38449	1.66E+01	31.0702	0.00E+00								
cast66	18	26.417	9.3622	34.0301	94.23067	9.38512	1.36E+01	31.0705	0.00E+00								
cast66	19	27.855	9.3617	34.0314	93.9399	9.38551	1.12E+01	31.0701	0.00E+00								
cast66	20	29.297	9.3559	33.8929	93.83793	9.38577	9.20E+00	31.0674	0.00E+00								
cast66	21	30.741	9.3464	33.9251	93.86301	9.38697	7.64E+00	31.0675	0.00E+00								
cast66	22	32.176	9.3371	33.3041	93.50122	9.3888	6.39E+00	31.0704	0.00E+00								
cast66	23	33.636	9.3318	33.4004	93.48836	9.39045	5.36E+00	31.0758	0.00E+00								
cast66	24	35.102	9.3285	33.4047	93.41294	9.39122	4.59E+00	31.0789	0.00E+00								
cast66	25	36.574	9.3245	33.3923	93.60139	9.39188	3.97E+00	31.0814	0.00E+00								
cast66	26	38.105	9.3199	34.063	93.81773	9.3926	3.45E+00	31.0839	0.00E+00								
cast66	27	39.6	9.3156	34.1039	93.87784	9.3934	3.06E+00	31.0861	0.00E+00								
cast66	28	41.06	9.3078	34.225	93.96198	9.39441	2.74E+00	31.0837	0.00E+00								
cast66	29	42.499	9.3044	34.2054	93.85779	9.39571	2.48E+00	31.0887	0.00E+00								
cast66	30	43.939	9.3046	33.6285	93.77014	9.39627	2.28E+00	31.091	0.00E+00								
cast66	31	45.363	9.3038	33.6957	93.63259	9.39629	2.12E+00	31.0898	0.00E+00								
cast66	32	46.793	9.302	33.4862	93.57926	9.39643	1.98E+00	31.0904	0.00E+00								
cast66	33	48.235	9.2946	33.5142	93.55431	9.39687	1.89E+00	31.0893	0.00E+00								
cast66	34	49.674	9.2893	34.0857	93.50776	9.39817	1.82E+00	31.094	0.00E+00								
cast66	35	51.165	9.2826	34.0464	93.56521	9.39913	1.77E+00	31.0979	0.00E+00								
cast66	36	52.702	9.2767	34.0985	93.69415	9.40034	1.72E+00	31.102	0.00E+00								
cast66	37	54.245	9.2743	34.1018	93.88143	9.40125	1.68E+00	31.1063	0.00E+00								
cast66	38	55.746	9.2708	33.9419	93.94858	9.40167	1.65E+00	31.1059	0.00E+00								
cast66	39	57.178	9.2639	33.9785	93.86685	9.40255	1.63E+00	31.1028	0.00E+00								
cast66	40	58.608	9.262	33.6311	93.73098	9.40357	1.64E+00	31.1077	0.00E+00								
cast66	41	60.043	9.2602	33.6978	93.60745	9.40403	1.61E+00	31.1081	0.00E+00								
cast66	42	61.47	9.259	33.7616	93.53004	9.40437	1.59E+00	31.1092	0.00E+00								
cast66	43	62.903	9.2584	34.0869	93.51958	9.40453	1.58E+00	31.1107	0.00E+00								
cast66	44	64.357	9.2584	34.5232	93.49825	9.40461	1.57E+00	31.1112	0.00E+00								
cast66	45	65.814	9.256	34.382	93.42483	9.40463	1.57E+00	31.111	0.00E+00								
cast66	46	67.284	9.2506	34.1663	93.3401	9.40519	1.57E+00	31.1107	0.00E+00								
cast66	47	68.759	9.2478	33.8388	93.33212	9.40611	1.57E+00	31.1152	0.00E+00								
cast66	48	70.263	9.2476	33.5703	93.44551	9.40647	1.57E+00	31.117	0.00E+00								
cast66	49	71.785	9.2479	33.8278	93.55138	9.40649	1.56E+00	31.1171	0.00E+00								
cast66	50	73.281	9.248	33.9147	93.63377	9.40651	1.56E+00	31.116	0.00E+00								
cast66	51	74.717	9.2477	33.8969	93.56603	9.40656	1.56E+00	31.1149	0.00E+00								
cast66	52	76.14	9.2477	33.8706	93.39268	9.40662	1.56E+00	31.1149	0.00E+00								
cast66	53	77.572	9.2477	33.7393	93.22449	9.40661	1.56E+00	31.1151	0.00E+00								
cast66	54	78.994	9.2477	33.6968	93.0982	9.4066	1.56E+00	31.1154	0.00E+00								
cast66	55	80.429	9.2477	34.135	93.17086	9.40659	1.56E+00	31.1153	0.00E+00								
cast66	56	81.915	9.2475	34.162	93.29942	9.40653	1.56E+00	31.1166	0.00E+00								
cast66	57	83.457	9.2477	33.5105	93.47431	9.4065	1.56E+00	31.1174	0.00E+00								
cast66	58	84.945	9.2482	33.6697	93.52994	9.4065	1.56E+00	31.1169	0.00E+00								
cast66	59	86.361	9.2481	33.8444	93.56624	9.40646	1.56E+00	31.1155	0.00E+00								
cast66	60	87.744	9.2477	33.9856	93.48322	9.40655	1.56E+00	31.1146	0.00E+00								
cast66	61	89.017	9.2478	34.1182	92.66	9.40663	1.56E+00	31.1143	0.00E+00								
cast66	62	90.206	9.2481	34.221	91.01817	9.40661	1.55E+00	31.1146	0.00E+00								
cast66	63	91.257	9.2484	34.375	88.83046	9.40657	1.56E+00	31.1143	0.00E+00								
cast66	64	92.523	9.2692	33.5653	86.10208	9.4029	1.35E+01	31.1323	0.00E+00								
cast68	1	1.904	9.4973	36.1279	92.70458	9.34865	2.81E+02	30.8899	0.00E+00								
cast68	2	3.483	9.4697	33.0797	95.30931	9.36641	1.32E+02	31.0028	0.00E+00								
cast68	3	4.87	9.4677	28.383	95.5255	9.36735	1.16E+02	31.0037	0.00E+00								
cast68	4	6.043	9.4654	30.2109	95.12807	9.36786	1.05E+02	30.9995	0.00E+00								
cast68	5	7.432	9.4618	31.3503	94.49594	9.36849	8.46E+01	30.9987	0.00E+00								
cast68	6	8.808	9.4582	31.6641	94.04407	9.36914	6.87E+01	31	0.00E+00								
cast68	7	10.236	9.4559	31.7264	93.70649	9.36973	5.55E+01	31.0027	0.00E+00								
cast68	8	11.716	9.451	32.0047	93.61927	9.36996	4.54E+01	31.0065	0.00E+00								
cast68	9	13.188	9.4539	32.0806	93.50793	9.3701	3.75E+01	31.0198	0.00E+00								
cast68	10	14.676	9.4632	32.2594	93.4063	9.36831	3.06E+01	31.0344	0.00E+00								
cast68	11	16.195	9.4764	32.5559	93.33108	9.36565	2.45E+01	31.0468	0.00E+00								
cast68	12	17.677	9.489	32.8768	93.12759	9.3606	1.98E+01	31.0855	0.00E+00								
cast68	13	19.081	9.4969	32.694	92.7677	9.35772	1.64E+01	31.0948	0.00E+00								
cast68	14	20.479	9.5019	32.6599	92.40364	9.35561	1.34E+01	31.1028	0.00E+00								
cast68	15	21.855	9.5032	32.6957	92.26632	9.35466	1.10E+01	31.1008	0.00E+00								
cast68	16	23.323	9.5009	32.7469	92.42913	9.35486	9.09E+00	31.0936	0.00E+00								
cast68	17	24.895	9.499	32.7972	92.85113	9.35589	7.58E+00	31.0863	0.00E+00								
cast68	18	26.475	9.5012	32.8306	93.10563	9.35535	6.41E+00	31.0979	0.00E+00								
cast68	19	27.957	9.5026	33.6276	93.21019	9.35498	5.48E+00	31.0985	0.00E+00								
cast68	20	29.386	9.5043	33.6659	93.18217	9.35461	4.71E+00	31.0995	0.00E+00								
cast68	21	30.786	9.5051	32.5989	93.00626	9.35411	4.07E+00	31.1026	0.00E+00								
cast68	22	32.188	9.5052	32.5998	92.86894	9.35426	3.56E+00	31.0975	0.00E+00								
cast68	23	33.585	9.5049	32.8255	92.75797	9.35421	3.15E+00	31.0977	0.00E+00								
cast68	24	35.087	9.505	32.8114	92.90541	9.35429	2.82E+00	31.0973	0.00E+00								
cast68	25	36.63	9.5062	32.8023	93.01091	9.35395	2.57E+00	31.1021	0.00E+00								
cast68	26	38.106	9.5072	32.7685	92.99806	9.35357	2.38E+00	31.1045	0.00E+00								
cast68	27	39.542	9.5087	32.7356	92.96797	9.35303	2.22E+00	31.1104	0.00E+00								
cast68	28	40.969	9.511	32.7394	92.94968	9.35213	2.08E+00	31.1201	0.00E+00								
cast68	29	42.455	9.5138	32.9713	92.9258	9.35069	1.98E+00	31.1356	0.00E+00								
cast68	30	43.926	9.5152	32.9885	92.89327	9.34993	1.89E+00	31.1385	0.00E+00								
cast68	31	45.367	9.5153	32.9116	92.71423	9.3497	1.83E+00	31.1382	0.00E+00								
cast68	32	46.842	9.5151	32.9019	92.38391	9.35003	1.77E+00	31.1327	0.00E+00								
cast68	33	48.276	9.5157	33.1211	92.15347	9.34968	1.73E+00	31.1385	0.00E+00								
cast68	34	49.685	9.5156	33.2494	92.23141	9.34971	1.69E+00	31.1363	0.00E+00								
cast68	35	51.184	9.5151	33.3921	92.49321	9.34989	1.67E+00	31.1337	0.00E+00								
cast68	36	52.764	9.5145	33.4677	92.79419	9.35023	1.65E+00	31.1301	0.00E+00								
cast68	37	54.257	9.5146	33.5355	92.73611	9.35027	1.63E+00	31.1316	0.00E+00								
cast68	38	55.674	9.516	33.3146	92.63165	9.34992	1.62E+00	31.136	0.00E+00								
cast68	39	57.095	9.518	33.2836	92.58138	9.34895	1.60E+00	31.1477	0.00E+00								
cast68	40	58.532	9.5191	33.2065	92.6579	9.34846	1.59E+00	31.1487	0.00E+00								
cast68	41	60.03	9.5194	33.2079	92.7707	9.3482	1.61E+00	31.1495	0.00E+00								
cast68	42	61.549	9.5195	33.3629	92.66422	9.34827	1.59E+00	31.1475	0.00E+00								
cast68	43	62.964	9.5201	33.4976	92.47825	9.34803	1.58E+00	31.1512	0.00E+00								
cast68	44	64.32	9.5204	33.6218	92.23287	9.34786	1.57E+00	31.1519	0.00E+00								
cast68	45	65.689	9.5203	33.7257	92.20515	9.34785	1.57E+00	31.1514	0.00E+00								
cast68	46	67.229	9.5203	33.0143	92.34197	9.34792	1.57E+00	31.1507	0.00E+00								
cast68	47	68.893	9.5205	33.1269	92.58572	9.34788	1.58E+00	31.151	0.00E+00								
cast68	48	70.423	9.521	33.3944	92.68905	9.34775	1.56E+00	31.1526	0.00E+00								
cast68	49	71.834	9.5215	33.4293	92.54782	9.34749	1.56E+00	31.1548	0.00E+00								
cast68	50	73.216	9.5215	33.471	92.37152	9.34744	1.56E+00	31.1543	0.00E+00								
cast68	51	74.597	9.5217	33.3124	92.18995	9.34742	1.56E+00	31.1546	0.00E+00								
cast68	52	76.061	9.5219	33.2077	92.1947	9.34731	1.56E+00	31.1554	0.00E+00								
cast68	53	77.544	9.5211	33.2437	92.31798	9.34738	1.56E+00	31.1536	0.00E+00								
cast68	54	79.032	9.5211	33.2478	92.50592	9.34765	1.56E+00	31.1521	0.00E+00								
cast68	55	80.532	9.5214	33.1058	92.6395	9.34749	1.56E+00	31.1548	0.00E+00								
cast68	56	81.99	9.522	33.1222	92.6654	9.34728	1.56E+00	31.1565	0.00E+00								
cast68	57	83.447	9.5227	33.1727	92.69781	9.34722	1.56E+00	31.1561	0.00E+00								
cast68	58	84.901	9.5231	33.1688	92.59254	9.34712	1.56E+00	31.1552	0.00E+00								
cast68	59	86.34	9.5232	33.1463	92.58098	9.34705	1.56E+00	31.1552	0.00E+00								
cast68	60	87.798	9.5233	33.6615	92.61148	9.34703	1.56E+00	31.155	0.00E+00								
cast68	61	89.266	9.5236	33.4954	92.64586	9.347	1.56E+00	31.1549	0.00E+00								
cast68	62	90.648	9.5235	33.1228	92.60352	9.347	1.56E+00	31.1544	0.00E+00								
cast68	63	91.876	9.5235	33.0318	92.41217	9.34703	1.57E+00	31.154	0.00E+00								
cast68	64	93.08	9.5236	32.9957	91.89132	9.34704	1.56E+00	31.1543	0.00E+00								
cast68	65	94.08	9.524	32.959	91.54967	9.34697	1.55E+00	31.1549	0.00E+00								
cast68	66	94.564	9.5257	33.1309	90.83458	9.34668	2.11E+00	31.1555	0.00E+00								
cast76	1	2.055	9.757	38.4905	92.57149	9.27391	4.23E+02	30.6944	0.00E+00								
cast76	2	3.263	9.6848	30.6038	92.35617	9.3169	2.05E+02	30.9387	0.00E+00								
cast76	3	4.542	9.6703	30.9192	92.13755	9.32473	1.59E+02	30.9831	0.00E+00								
cast76	4	5.843	9.6641	32.1236	92.07829	9.3266	1.32E+02	30.9944	0.00E+00								
cast76	5	7.217	9.6596	32.3497	91.69585	9.32773	9.71E+01	30.9977	0.00E+00								
cast76	6	8.551	9.6596	32.4171	90.51304	9.32852	8.19E+01	30.9957	0.00E+00								
cast76	7	9.84	9.6588	32.7869	88.49111	9.32886	6.52E+01	30.9915	0.00E+00								
cast76	8	11.007	9.6712	32.8029	86.73538	9.32821	5.02E+01	31.0036	0.00E+00								
cast76	9	13.415	9.6913	32.8144	87.75164	9.32277	4.67E+01	30.9904	0.00E+00								
cast76	10	14.836	9.6583	32.9358	89.65357	9.32819	3.55E+01	30.989	0.00E+00								
cast76	11	16.397	9.6512	32.8609	92.48313	9.32996	2.81E+01	30.9919	0.00E+00								
cast76	12	17.958	9.6388	32.8243	93.27901	9.33237	2.28E+01	30.9711	0.00E+00								
cast76	13	19.247	9.6286	32.8449	92.55728	9.33514	1.86E+01	30.9661	0.00E+00								
cast76	14	20.576	9.6235	33.097	92.27067	9.33677	1.49E+01	30.9675	0.00E+00								
cast76	15	22.005	9.6208	33.072	92.48074	9.33761	1.20E+01	30.9702	0.00E+00								
cast76	16	23.496	9.6179	32.931	92.71478	9.33811	9.93E+00	30.9706	0.00E+00								
cast76	17	24.953	9.6119	32.9229	92.61484	9.33861	8.15E+00	30.9722	0.00E+00								
cast76	18	26.317	9.6064	32.9119	92.36352	9.33975	6.70E+00	30.9743	0.00E+00								
cast76	19	27.735	9.6019	32.9245	92.17238	9.34078	5.40E+00	30.9776	0.00E+00								
cast76	20	29.193	9.5998	32.9103	91.974	9.34143	4.42E+00	30.9803	0.00E+00								
cast76	21	30.652	9.5998	33.244	91.8876	9.34172	3.79E+00	30.9821	0.00E+00								
cast76	22	32.034	9.5977	33.1229	91.43528	9.34172	3.31E+00	30.9809	0.00E+00								
cast76	23	33.39	9.5918	32.9068	89.85678	9.34224	2.87E+00	30.9832	0.00E+00								
cast76	24	34.632	9.5877	32.7826	86.97449	9.34322	2.60E+00	30.9877	0.00E+00								
cast76	25	36.341	9.609	32.9771	84.96483	9.33972	2.42E+00	31.0052	0.00E+00								
cast76	26	38.355	9.6003	33.09	90.5555	9.33895	2.20E+00	30.9872	0.00E+00								
cast76	27	39.752	9.591	32.9885	91.56804	9.34237	2.05E+00	30.994	0.00E+00								
cast76	28	41.082	9.589	33.1326	90.89586	9.343	1.94E+00	30.9921	0.00E+00								
cast76	29	42.447	9.5852	33.2023	90.6224	9.34341	1.84E+00	30.9926	0.00E+00								
cast76	30	44.008	9.5792	33.189	91.56927	9.34455	1.79E+00	30.9967	0.00E+00								
cast76	31	45.584	9.5788	33.2069	91.97166	9.3452	1.74E+00	30.9965	0.00E+00								
cast76	32	46.919	9.5752	33.2055	90.70975	9.34552	1.70E+00	30.9914	0.00E+00								
cast76	33	48.141	9.5713	33.0866	89.54647	9.34633	1.66E+00	30.9924	0.00E+00								
cast76	34	49.606	9.5713	33.208	89.8667	9.3466	1.64E+00	30.9987	0.00E+00								
cast76	35	51.303	9.5728	33.3883	91.07462	9.34634	1.62E+00	30.9983	0.00E+00								
cast76	36	52.688	9.5715	33.4444	90.40101	9.34649	1.60E+00	30.9942	0.00E+00								
cast76	37	53.876	9.5692	33.3314	89.79887	9.34696	1.59E+00	30.9938	0.00E+00								
cast76	38	55.098	9.5692	33.819	88.9954	9.3471	1.59E+00	30.9973	0.00E+00								
cast76	39	55.782	9.5883	33.4655	84.1576	9.34441	1.58E+00	31.0034	0.00E+00								
cast79	1	1.674	9.8662	29.8105	85.97058	9.27791	1.70E+03	30.9859	0.00E+00								
cast79	2	3.051	9.9548	32.0178	83.30874	9.26582	1.02E+03	31.274	0.00E+00								
cast79	3	4.516	9.9598	31.5751	86.44475	9.25458	7.08E+02	30.9935	0.00E+00								
cast79	4	5.897	9.8525	31.4639	85.2389	9.28071	5.30E+02	31.0182	0.00E+00								
cast79	5	7.375	9.824	31.4231	84.5643	9.28762	3.97E+02	31.0762	0.00E+00								
cast79	6	8.875	9.8078	31.429	86.09278	9.29215	2.94E+02	31.0649	0.00E+00								
cast79	7	10.391	9.7859	31.66	89.46138	9.29702	2.18E+02	31.0526	0.00E+00								
cast79	8	11.94	9.755	31.8111	92.42734	9.30462	1.64E+02	31.0038	0.00E+00								
cast79	9	13.469	9.7148	31.9046	93.44172	9.31266	1.24E+02	30.9797	0.00E+00								
cast79	10	14.906	9.6756	32.0112	93.49198	9.32057	9.39E+01	30.9785	0.00E+00								
cast79	11	16.268	9.6603	31.9978	93.23563	9.32628	7.17E+01	30.9933	0.00E+00								
cast79	12	17.669	9.6638	31.9909	92.99324	9.32869	5.43E+01	30.9882	0.00E+00								
cast79	13	19.098	9.664	32.3027	92.89794	9.32868	4.11E+01	30.977	0.00E+00								
cast79	14	20.556	9.6532	32.2558	92.82686	9.32909	3.15E+01	30.9789	0.00E+00								
cast79	15	22.024	9.6414	32.2798	92.7089	9.33075	2.40E+01	30.9854	0.00E+00								
cast79	16	23.441	9.6334	32.4922	92.63465	9.33301	1.83E+01	30.9877	0.00E+00								
cast79	17	24.865	9.6198	32.6441	92.46217	9.33416	1.41E+01	30.9978	0.00E+00								
cast79	18	26.267	9.6071	32.4939	92.22789	9.33606	1.10E+01	31.0119	0.00E+00								
cast79	19	27.651	9.6037	32.2961	92.06394	9.33815	8.55E+00	31.0201	0.00E+00								
cast79	20	29.066	9.5958	32.3016	91.81507	9.33858	6.64E+00	31.0223	0.00E+00								
cast79	21	30.508	9.5866	32.3117	90.65471	9.33984	5.12E+00	31.0365	0.00E+00								
cast79	22	31.96	9.5752	32.2294	88.17734	9.34085	4.17E+00	31.0486	0.00E+00								
cast79	23	33.338	9.5684	32.3673	85.61577	9.34219	3.49E+00	31.073	0.00E+00								
cast79	24	35.019	9.6039	32.4433	87.35074	9.33505	3.27E+00	31.1174	0.00E+00								
cast79	25	36.898	9.572	32.503	91.45651	9.33641	2.78E+00	31.0728	0.00E+00								
cast79	26	38.278	9.5619	32.4839	91.85408	9.34278	2.50E+00	31.0837	0.00E+00								
cast79	27	39.661	9.5643	32.4659	91.91207	9.34331	2.26E+00	31.0787	0.00E+00								
cast79	28	41.025	9.5606	32.781	91.64952	9.34351	2.09E+00	31.0752	0.00E+00								
cast79	29	42.39	9.5518	32.5514	90.92847	9.34413	1.95E+00	31.0777	0.00E+00								
cast79	30	43.864	9.5366	32.4616	90.685	9.34593	1.85E+00	31.1021	0.00E+00								
cast79	31	45.427	9.5467	32.5272	91.12	9.34716	1.77E+00	31.1009	0.00E+00								
cast79	32	46.933	9.5535	32.3395	91.39753	9.34573	1.71E+00	31.0849	0.00E+00								
cast79	33	48.368	9.5435	32.3805	91.33029	9.34531	1.67E+00	31.0822	0.00E+00								
cast79	34	49.849	9.5244	32.4785	91.33692	9.34738	1.64E+00	31.102	0.00E+00								
cast79	35	51.291	9.5066	32.6578	91.45979	9.34985	1.62E+00	31.1231	0.00E+00								
cast79	36	52.673	9.497	32.6497	91.27979	9.35216	1.60E+00	31.136	0.00E+00								
cast79	37	54.068	9.4964	32.624	90.98768	9.35361	1.59E+00	31.1419	0.00E+00								
cast79	38	55.577	9.5028	32.5768	91.03034	9.35297	1.58E+00	31.1399	0.00E+00								
cast79	39	57.18	9.505	33.1801	91.52705	9.35209	1.57E+00	31.1368	0.00E+00								
cast79	40	58.763	9.5049	32.7815	91.83799	9.35206	1.57E+00	31.132	0.00E+00								
cast79	41	60.206	9.4911	32.4873	91.91824	9.35227	1.56E+00	31.134	0.00E+00								
cast79	42	61.579	9.4829	32.793	91.95005	9.3546	1.56E+00	31.1454	0.00E+00								
cast79	43	62.995	9.4816	32.6091	91.99483	9.35582	1.56E+00	31.1511	0.00E+00								
cast79	44	64.431	9.4852	32.3932	91.79521	9.35597	1.56E+00	31.1479	0.00E+00								
cast79	45	65.871	9.4882	32.5724	91.48595	9.35544	1.55E+00	31.142	0.00E+00								
cast79	46	67.284	9.4866	32.5845	90.82915	9.35517	1.55E+00	31.1406	0.00E+00								
cast79	47	68.687	9.4853	32.4837	90.08229	9.35544	1.55E+00	31.1427	0.00E+00								
cast79	48	70.105	9.4818	32.5096	89.85448	9.35552	1.55E+00	31.1467	0.00E+00								
cast79	49	71.659	9.4806	32.6015	90.56724	9.35586	1.55E+00	31.1538	0.00E+00								
cast79	50	73.243	9.481	32.5478	91.47575	9.35575	1.55E+00	31.1555	0.00E+00								
cast79	51	74.751	9.48	32.5109	91.73649	9.35584	1.55E+00	31.1546	0.00E+00								
cast79	52	76.157	9.4795	32.6331	91.74165	9.35612	1.55E+00	31.1531	0.00E+00								
cast79	53	77.47	9.4794	32.8742	91.39479	9.35625	1.55E+00	31.152	0.00E+00								
cast79	54	78.707	9.4788	33.0056	90.09579	9.35629	1.55E+00	31.1518	0.00E+00								
cast79	55	79.795	9.4779	33.1056	87.34416	9.35637	1.55E+00	31.1526	0.00E+00								
cast79	56	80.88	9.4877	32.776	82.76494	9.35573	1.43E+00	31.1653	0.00E+00								
cast88	1	1.982	9.673	32.1081	95.69706	9.19714	1.93E+03	30.6058	0.00E+00								
cast88	2	3.061	9.4461	30.7471	91.68547	9.32271	9.16E+02	31.3386	0.00E+00								
cast88	3	4.14	9.4658	24.9039	87.6094	9.34038	7.00E+02	31.5295	0.00E+00								
