Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	flour [v]
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	80	79.237	24.9321	31.9287	66.87236	6.51356	7.5127	4.1959	0.0805
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	81	80.227	24.9306	31.9276	66.7743	6.5034	7.517	4.1985	0.0799
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	82	81.217	24.9413	31.9358	66.34352	6.46573	7.486	4.1967	0.0789
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	83	82.207	24.98	31.9675	65.79774	6.42625	7.385	4.1895	0.0791
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	84	83.198	25.0122	31.9936	65.49194	6.40799	7.2998	4.1831	0.0792
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	85	84.188	25.0194	31.9998	65.3413	6.39555	7.2825	4.1852	0.0787
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	86	85.178	25.0236	32.0035	65.24188	6.38699	7.2736	4.182	0.0755
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	87	86.168	25.0313	32.01	65.11716	6.37742	7.254	4.178	0.0769
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	88	87.159	25.034	32.012	65.0478	6.37175	7.2459	4.1793	0.0776
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	89	88.149	25.04	32.017	64.89893	6.35931	7.23	4.1784	0.0756
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	90	89.139	25.0451	32.0208	64.81986	6.35363	7.2149	4.1787	0.0765
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	91	90.129	25.0523	32.0262	64.7321	6.34802	7.1932	4.1768	0.0761
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	92	91.12	25.0594	32.0318	64.60378	6.33824	7.1727	4.1775	0.0788
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	93	92.11	25.0683	32.0366	64.30483	6.31432	7.1345	4.1751	0.0795
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	94	93.1	25.0816	32.0412	63.85015	6.2801	7.0619	4.1756	0.0835
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	95	94.09	25.1154	32.0635	63.32028	6.24503	6.9388	4.1719	0.0864
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	96	95.08	25.1285	32.0752	63.11807	6.22888	6.9095	4.1674	0.0872
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	97	96.071	25.1354	32.0799	62.95921	6.21653	6.8854	4.1662	0.0872
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	98	97.061	25.1425	32.0873	62.85771	6.20757	6.876	4.1636	0.0837
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	99	98.051	25.146	32.0943	62.84345	6.20372	6.8908	4.1632	0.0784
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	100	99.041	25.1469	32.096	62.82536	6.20132	6.8946	4.162	0.0838
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	101	100.031	25.1481	32.0976	62.81358	6.20009	6.8947	4.1615	0.0776
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	102	101.021	25.1537	32.1026	62.71715	6.19214	6.8824	4.1624	0.0789
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	103	102.012	25.1594	32.1079	62.67191	6.18909	6.8711	4.1601	0.0778
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	104	103.002	25.1641	32.1122	62.64515	6.18774	6.8611	4.1612	0.0771
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	105	103.992	25.1585	32.107	62.62898	6.18478	6.8719	4.1571	0.0782
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	106	104.982	25.1636	32.1118	62.60288	6.18342	6.8621	4.1584	0.0774
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	107	105.972	25.1669	32.1146	62.52738	6.177	6.8542	4.1592	0.0765
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	108	106.962	25.1702	32.1173	62.45414	6.17089	6.8457	4.1551	0.0758
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	109	107.953	25.1747	32.1216	62.42406	6.16904	6.8367	4.152	0.0756
6	17	c	9/8/2004	7:18	-152.26667	58.735	116	110	108.943	25.1748	32.1215	62.39874	6.16672	6.8355	4.156	0.0753
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	1	0.991	23.469	30.768	90.02016	8.15467	11.0759	3.9181	0.6759
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	2	1.981	23.4684	30.7678	90.09972	8.16143	11.0785	3.9195	0.6816
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	3	2.972	23.4686	30.7678	90.09633	8.16128	11.0776	3.9177	0.6692
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	4	3.962	23.4698	30.7699	90.09189	8.16026	11.0805	3.9184	0.7211
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	5	4.953	23.4712	30.772	90.23452	8.17285	11.0817	3.9194	0.7017
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	6	5.944	23.4799	30.782	90.16908	8.16736	11.0764	3.914	0.6657
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	7	6.935	23.5039	30.8045	89.89691	8.14822	11.0387	3.8932	0.7316
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	8	7.925	23.557	30.8505	89.63181	8.13959	10.9385	3.8841	0.6741
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	9	8.916	23.5863	30.8755	89.84208	8.16755	10.8815	3.8942	0.6908
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	10	9.906	23.6038	30.8914	90.54193	8.23567	10.8519	3.9028	0.8595
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	11	10.897	23.6133	30.8996	90.78186	8.26033	10.8337	3.8569	0.8679
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	12	11.887	23.6325	30.9156	90.96368	8.28315	10.7944	3.8445	0.9792
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	13	12.878	23.6861	30.9573	89.22909	8.14524	10.6694	3.8386	0.8477
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	14	13.869	23.7481	31.0043	87.02466	7.96787	10.5193	3.8867	0.6826
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	15	14.859	23.8065	31.0506	85.79477	7.87603	10.3859	3.9426	0.5888
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	16	15.85	23.8224	31.0623	84.48864	7.76247	10.3455	3.9732	0.5252
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	17	16.84	23.8365	31.07	83.04608	7.63772	10.2968	4.0222	0.5431
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	18	17.831	23.867	31.0897	81.58716	7.5178	10.2051	4.0541	0.3597
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	19	18.822	23.8897	31.1059	80.80452	7.45501	10.1439	4.1061	0.3058
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	20	19.812	23.907	31.1183	80.30754	7.41621	10.0974	4.124	0.2734
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	21	20.803	23.9276	31.1366	79.98574	7.39187	10.0592	4.1456	0.2583
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	22	21.793	23.9421	31.1497	79.71028	7.37002	10.0333	4.1577	0.2488
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	23	22.784	23.9582	31.1652	79.52368	7.35607	10.0086	4.1639	0.2382
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	24	23.774	23.9829	31.188	79.21697	7.33347	9.9665	4.1711	0.2315
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	25	24.765	24.0069	31.2089	79.03953	7.32386	9.9186	4.1728	0.2251
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	26	25.755	24.0261	31.225	78.72452	7.30056	9.8776	4.1779	0.2156
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	27	26.746	24.0703	31.2606	78.4724	7.29193	9.7763	4.1831	0.207
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	28	27.736	24.0931	31.2799	78.28993	7.28193	9.7278	4.19	0.1997
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	29	28.727	24.0963	31.2822	78.16559	7.27164	9.7193	4.1922	0.2004
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	30	29.717	24.0957	31.2815	78.12438	7.26782	9.7194	4.1912	0.2005
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	31	30.708	24.1025	31.2865	78.07212	7.26557	9.7018	4.1926	0.2022
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	32	31.698	24.1107	31.2926	77.83068	7.24624	9.6806	4.194	0.1983
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	33	32.689	24.1357	31.3115	77.28865	7.20527	9.616	4.1959	0.188
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	34	33.679	24.2112	31.3684	76.55945	7.16608	9.4196	4.202	0.1742
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	35	34.67	24.2763	31.4196	76.22866	7.15839	9.2598	4.2128	0.1643
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	36	35.661	24.2978	31.4358	75.87356	7.13346	9.2026	4.2156	0.1545
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	37	36.651	24.3214	31.4548	75.19121	7.07738	9.1464	4.2189	0.1503
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	38	37.641	24.402	31.5192	74.75425	7.06465	8.9493	4.2282	0.1358
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	39	38.632	24.4211	31.5359	74.60165	7.05579	8.9097	4.2312	0.1346
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	40	39.622	24.4284	31.5416	74.51238	7.05007	8.891	4.2333	0.1344
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	41	40.613	24.4342	31.5457	74.34098	7.03624	8.8748	4.2363	0.1293
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	42	41.603	24.4431	31.5522	74.05031	7.01242	8.8496	4.2383	0.1236
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	43	42.594	24.4617	31.5667	73.86292	7.00173	8.8009	4.241	0.1181
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	44	43.584	24.4763	31.5779	73.71414	6.99316	8.7628	4.2436	0.1118
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	45	44.575	24.5027	31.5988	73.26484	6.96012	8.696	4.2486	0.1074
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	46	45.565	24.5368	31.6252	72.97813	6.94587	8.6061	4.2515	0.1031
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	47	46.555	24.5454	31.6324	72.91557	6.9427	8.5864	4.2544	0.1008
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	48	47.546	24.5494	31.6352	72.82522	6.93583	8.5746	4.2538	0.1087
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	49	48.536	24.5581	31.6417	72.63923	6.92161	8.5505	4.2554	0.1016
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	50	49.527	24.5728	31.6531	72.33838	6.8986	8.5112	4.2571	0.0977
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	51	50.517	24.6034	31.6771	71.97577	6.87544	8.4314	4.2526	0.0961
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	52	51.507	24.6133	31.6846	71.88811	6.87092	8.4046	4.2528	0.0951
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	53	52.498	24.6181	31.6884	71.71754	6.85643	8.392	4.2491	0.0991
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	54	53.488	24.6248	31.6936	71.52207	6.8403	8.3742	4.2507	0.0968
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	55	54.479	24.6317	31.6989	71.2597	6.81789	8.3554	4.2496	0.0961
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	56	55.469	24.6561	31.7181	71.09015	6.81077	8.2914	4.2462	0.096
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	57	56.459	24.6663	31.7261	70.94689	6.80086	8.2645	4.2442	0.0974
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	58	57.45	24.68	31.7367	70.69455	6.78188	8.2279	4.0674	0.0947
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	59	58.44	24.6828	31.7391	70.64036	6.77758	8.2215	4.2364	0.0929
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	60	59.43	24.6848	31.7405	70.59519	6.77407	8.2157	4.2429	0.0934
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	61	60.421	24.6917	31.7457	70.43361	6.76143	8.1957	4.2422	0.0907
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	62	61.411	24.7065	31.757	70.11028	6.7362	8.1548	4.2393	0.0911
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	63	62.402	24.7287	31.7738	69.81179	6.71633	8.0928	4.2381	0.0917
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	64	63.392	24.7427	31.785	69.71484	6.71213	8.0563	4.2343	0.091
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	65	64.382	24.7472	31.7882	69.4158	6.68537	8.0421	4.233	0.0907
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	66	65.373	24.7715	31.8073	68.92443	6.64709	7.9775	4.2309	0.0861
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	67	66.363	24.8078	31.835	68.54767	6.62516	7.8749	4.2278	0.0868
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	68	67.353	24.8339	31.8562	68.23621	6.60441	7.8074	4.2205	0.0847
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	69	68.343	24.8481	31.8668	67.81272	6.56925	7.7659	4.2192	0.0855
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	70	69.334	24.8752	31.8882	67.5306	6.55214	7.6922	4.2153	0.0851
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	71	70.324	24.8885	31.8989	67.24977	6.52974	7.6571	4.2096	0.0808
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	72	71.315	24.9059	31.9122	66.95354	6.50785	7.6076	4.2081	0.0794
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	73	72.305	24.9294	31.9302	66.63827	6.48661	7.5398	4.2062	0.0847
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	74	73.295	24.9431	31.9411	66.35565	6.46423	7.5025	4.2023	0.0801
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	75	74.285	24.9551	31.9504	66.21767	6.45553	7.4682	4.2001	0.0808
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	76	75.276	24.9638	31.9576	66.15217	6.45206	7.4466	4.1965	0.0793
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	77	76.266	24.9677	31.9606	66.08203	6.44677	7.4355	4.1936	0.0808
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	78	77.256	24.9698	31.9622	66.04053	6.4436	7.4291	4.1969	0.08
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	79	78.246	24.9715	31.9635	65.96854	6.4372	7.4246	4.1943	0.0775
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	80	79.237	24.9791	31.9694	65.80548	6.42425	7.403	4.1905	0.0781
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	81	80.227	24.9899	31.9783	65.73327	6.42096	7.3753	4.1877	0.0794
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	82	81.217	24.9925	31.9801	65.53907	6.40328	7.3662	4.1901	0.0808
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	83	82.207	25.0118	31.9955	65.40898	6.39773	7.3136	4.1894	0.0781
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	84	83.198	25.02	32.0026	65.25049	6.38485	7.294	4.1852	0.0779
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	85	84.188	25.032	32.0129	65.10507	6.37436	7.2659	4.1833	0.0747
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	86	85.178	25.0368	32.0174	65.12651	6.37761	7.2568	4.1806	0.0745
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	87	86.168	25.0383	32.0187	65.07504	6.3731	7.2529	4.1777	0.076
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	88	87.159	25.0402	32.0201	65.01549	6.36804	7.2473	4.1781	0.0764
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	89	88.149	25.0425	32.0219	64.88503	6.35617	7.2407	4.1758	0.0739
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	90	89.139	25.0491	32.0278	64.7902	6.34879	7.2261	4.1752	0.0733
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	91	90.129	25.056	32.0338	64.55539	6.32788	7.2101	4.1753	0.0729
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	92	91.12	25.0728	32.0444	64.24435	6.30623	7.147	4.1749	0.0749
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	93	92.11	25.0875	32.0548	63.97767	6.28672	7.0986	4.1713	0.0773
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	94	93.1	25.1023	32.0645	63.73402	6.27025	7.0447	4.1701	0.0768
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	95	94.09	25.1122	32.0723	63.48209	6.24933	7.0161	4.1671	0.0775
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	96	95.08	25.1168	32.0757	63.41158	6.24434	7.0018	4.1652	0.0766
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	97	96.071	25.1367	32.092	63.12431	6.22316	6.9484	4.1656	0.0748
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	98	97.061	25.1536	32.1085	63.02401	6.21699	6.9182	4.1592	0.0745
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	99	98.051	25.1605	32.1158	62.92044	6.20767	6.91	4.1543	0.0735
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	100	99.041	25.1638	32.1189	62.76539	6.19331	6.9027	4.1527	0.0745
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	101	100.031	25.1756	32.1271	62.52704	6.17526	6.8625	4.1536	0.0728
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	102	101.021	25.1847	32.1334	62.34303	6.16136	6.8311	4.1518	0.0727
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	103	102.012	25.1883	32.1359	62.25442	6.15431	6.8187	4.151	0.0729
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	104	103.002	25.1962	32.1412	62.02171	6.13518	6.7902	4.1505	0.0737
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	105	103.992	25.2107	32.1511	61.88138	6.12844	6.7378	4.1482	0.0737
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	106	104.982	25.2174	32.1554	61.55256	6.0993	6.7127	4.1473	0.0742
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	107	105.972	25.2336	32.1671	61.38379	6.08981	6.6589	4.1496	0.0745
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	108	106.962	25.2376	32.1702	61.22035	6.07523	6.6466	4.1465	0.0766
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	109	107.953	25.2391	32.1712	61.17022	6.07109	6.6404	4.1502	0.0763
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	110	108.943	25.247	32.1764	61.05463	6.06349	6.6118	4.1483	0.0752
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	111	109.933	25.2516	32.1794	60.96733	6.05728	6.5938	4.1481	0.0765
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	112	110.923	25.2564	32.1826	60.81554	6.04457	6.5762	4.1498	0.0768
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	113	111.913	25.2628	32.1872	60.60769	6.02686	6.5541	4.1493	0.0765
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	114	112.903	25.2791	32.1992	60.23119	5.99644	6.5011	4.1508	0.0776
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	115	113.893	25.3111	32.2229	59.54409	5.9419	6.3956	4.1485	0.0766
6	18	c	9/8/2004	7:54	-152.28667	58.70333	123	116	114.883	25.3514	32.2539	59.14033	5.91816	6.2687	4.1444	0.0772
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	1	0.991	23.3962	30.7268	94.2612	8.4978	11.3099	3.8211	0.8571
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	2	1.981	23.3962	30.7272	94.30018	8.50099	11.3116	3.8151	0.8435
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	3	2.972	23.3969	30.7272	94.3288	8.50428	11.3077	3.8198	0.9452
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	4	3.963	23.3959	30.7272	94.46892	8.5158	11.3137	3.836	0.8871
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	5	4.953	23.392	30.7258	94.25035	8.49322	11.3298	3.8204	0.964
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	6	5.944	23.3998	30.7271	93.77541	8.45749	11.2908	3.8115	0.8367
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	7	6.934	23.4136	30.7337	92.99046	8.39528	11.2417	3.8383	0.8095
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	8	7.925	23.4427	30.7533	92.7121	8.38357	11.1622	3.8515	0.8545
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	9	8.916	23.505	30.8077	93.91784	8.511	11.0471	3.8583	0.9056
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	10	9.906	23.576	30.8764	94.70315	8.59731	10.946	3.7994	1.0049
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	11	10.897	23.5778	30.878	94.82193	8.60869	10.9424	3.7717	1.1044
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	12	11.887	23.5785	30.8784	94.77914	8.60518	10.9403	3.7762	1.1012
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	13	12.878	23.5936	30.8903	94.07986	8.54737	10.9063	3.7698	1.0856
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	14	13.869	23.6141	30.91	93.4531	8.49486	10.8767	3.7906	0.9567
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	15	14.859	23.618	30.9151	92.93729	8.44775	10.8765	3.7914	1.0009
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	16	15.85	23.623	30.9177	92.10931	8.37537	10.8598	3.7743	0.9265
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	17	16.841	23.6352	30.9262	90.70723	8.25337	10.8269	3.8071	0.8557
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	18	17.831	23.6521	30.9412	87.08769	7.92844	10.797	3.8401	0.7019
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	19	18.821	23.7202	30.983	83.8461	7.66639	10.5872	3.9075	0.4552
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	20	19.812	23.7525	31.0029	82.29998	7.54066	10.4872	4.0215	0.3854
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	21	20.803	23.7777	31.0189	81.35487	7.46579	10.4112	4.0736	0.3422
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	22	21.793	23.8149	31.0475	80.89783	7.43721	10.3214	4.1057	0.3206
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	23	22.784	23.8363	31.0652	80.55826	7.41261	10.2757	4.12	0.3079
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	24	23.774	23.8581	31.0822	80.35248	7.40125	10.2244	4.1297	0.2917
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	25	24.765	23.8822	31.102	80.15321	7.39057	10.1717	4.1412	0.2794
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	26	25.755	23.8954	31.1118	80.08978	7.38971	10.1383	4.1471	0.2738
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	27	26.746	23.9044	31.1181	79.86024	7.37229	10.1134	4.1494	0.2637
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	28	27.736	23.925	31.132	79.59032	7.35637	10.0541	4.1582	0.2484
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	29	28.727	23.9389	31.1428	79.48922	7.35202	10.0203	4.1675	0.246
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	30	29.717	23.9463	31.1487	79.28145	7.33522	10.0037	4.1732	0.2365
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	31	30.708	23.9716	31.1688	79.14782	7.33154	9.9446	4.1781	0.2314
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	32	31.698	24.0067	31.2021	79.18832	7.34295	9.8879	4.1822	0.2368
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	33	32.689	24.0429	31.2351	79.24335	7.357	9.8237	4.177	0.2345
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	34	33.679	24.0566	31.2467	79.23793	7.3607	9.7947	4.1766	0.2318
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	35	34.67	24.0769	31.2625	79.10009	7.35536	9.7446	4.1781	0.2276
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	36	35.66	24.0979	31.2786	78.94437	7.34868	9.6922	4.1841	0.2243
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	37	36.651	24.123	31.2963	78.75283	7.34152	9.6219	4.1876	0.2154
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	38	37.641	24.1521	31.3186	78.21631	7.30237	9.5488	4.1951	0.2005
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	39	38.632	24.1904	31.3484	77.37727	7.23814	9.453	4.2017	0.1922
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	40	39.622	24.2669	31.4069	76.38577	7.17427	9.2563	4.2082	0.1672
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	41	40.613	24.341	31.4665	75.72095	7.13759	9.0786	4.2242	0.1449
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	42	41.603	24.3707	31.4907	75.29203	7.10723	9.0088	4.2348	0.142
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	43	42.594	24.3922	31.5079	75.05618	7.09266	8.9558	4.2382	0.1351
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	44	43.584	24.4025	31.5155	74.82843	7.07525	8.9279	4.2408	0.1331
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	45	44.574	24.4162	31.526	74.61384	7.0603	8.8914	4.2394	0.1317
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	46	45.565	24.4276	31.5344	74.46179	7.05051	8.8602	4.2419	0.1287
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	47	46.555	24.4389	31.5433	74.30729	7.03999	8.8318	4.2418	0.1308
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	48	47.546	24.4455	31.5483	74.15205	7.02791	8.8139	4.2427	0.1248
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	49	48.536	24.4567	31.5567	74.03019	7.02083	8.7833	4.2448	0.1258
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	50	49.526	24.4658	31.5639	73.78601	7.00107	8.7599	4.2437	0.1222
6	19	c	9/8/2004	8:18	-152.29833	58.69	80	51	50.517	24.4814	31.5759	73.34169	6.96481	8.7191	4.2447	0.1166
