Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	24	9.3829	0.7769	23.774	24.1465	31.2784
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	25	9.3709	0.7754	24.765	24.1501	31.2805
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	26	9.3625	0.7829	25.755	24.1528	31.2822
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	27	9.357	0.7788	26.746	24.1544	31.2832
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	28	9.3143	0.7715	27.736	24.1672	31.291
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	29	9.2879	0.7651	28.727	24.1749	31.2956
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	30	9.233	0.7632	29.717	24.1913	31.3056
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	31	9.1665	0.7501	30.708	24.2133	31.3207
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	32	9.1452	0.7518	31.698	24.2216	31.327
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	33	9.1291	0.7389	32.689	24.2271	31.3308
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	34	9.0789	0.7539	33.679	24.244	31.3426
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	35	9.0729	0.7328	34.67	24.2448	31.3424
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	36	9.0646	0.7371	35.66	24.247	31.3435
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	37	9.0377	0.7477	36.651	24.2557	31.3494
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	38	9.026	0.7369	37.641	24.2593	31.3517
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	39	8.9655	0.7285	38.632	24.2792	31.3654
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	40	8.9254	0.7292	39.622	24.2922	31.3742
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	41	8.9403	0.735	40.613	24.2867	31.3699
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	42	8.9287	0.7184	41.603	24.2913	31.3736
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	43	8.8928	0.7254	42.594	24.3031	31.3816
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	44	8.8921	0.7154	43.584	24.3031	31.3815
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	45	8.875	0.7042	44.574	24.3089	31.3857
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	46	8.8683	0.7248	45.565	24.3107	31.3866
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	47	8.8664	0.7397	46.555	24.3111	31.3867
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	48	8.8612	0.7223	47.546	24.3126	31.3876
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	49	8.8549	0.7205	48.536	24.3143	31.3886
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	50	8.8008	0.7187	49.527	24.3324	31.4013
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	51	8.741	0.6998	50.517	24.3528	31.4158
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	52	8.6645	0.706	51.507	24.3785	31.4341
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	53	8.5762	0.6808	52.498	24.4066	31.4531
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	54	8.4112	0.6868	53.488	24.465	31.4967
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	55	8.3813	0.6839	54.479	24.4753	31.5041
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	56	8.371	0.6928	55.469	24.4778	31.5054
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	57	8.3505	0.6767	56.459	24.4847	31.5103
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	58	8.32	0.687	57.45	24.4952	31.518
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	59	8.2777	0.6826	58.44	24.5084	31.5271
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	60	8.2247	0.6838	59.431	24.5273	31.5414
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	61	8.2064	0.6739	60.421	24.5338	31.5462
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	62	8.1981	0.6716	61.411	24.5363	31.5478
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	63	8.1448	0.6706	62.401	24.5536	31.5602
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	64	8.1024	0.6647	63.392	24.5676	31.5702
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	65	8.064	0.6652	64.382	24.5801	31.5791
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	66	8.0407	0.668	65.373	24.5876	31.5844
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	67	7.9986	0.6707	66.363	24.6014	31.5944
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	68	7.8887	0.6533	67.353	24.638	31.6212
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	69	7.9345	0.6558	68.344	24.6221	31.6091
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	70	7.8751	0.6525	69.334	24.6417	31.6234
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	71	7.8415	0.6505	70.324	24.6528	31.6315
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	72	7.8586	0.657	71.314	24.6464	31.6264
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	73	7.8247	0.6641	72.305	24.6577	31.6347
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	74	7.8147	0.6508	73.295	24.6603	31.6362
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	75	7.7936	0.6508	74.285	24.6674	31.6414
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	76	7.7062	0.6341	75.276	24.6962	31.6626
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	77	7.7082	0.6434	76.266	24.6949	31.6612
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	78	7.626	0.6372	77.256	24.7219	31.6812
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	79	7.605	0.6261	78.247	24.7284	31.6856
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	80	7.4988	0.6192	79.237	24.7635	31.7118
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	81	7.4294	0.6178	80.227	24.7846	31.7266
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	82	7.5099	0.6215	81.217	24.7586	31.7075
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	83	7.5213	0.6221	82.208	24.7549	31.7047
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	84	7.4764	0.6173	83.198	24.7694	31.7154
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	85	7.3809	0.607	84.188	24.8001	31.7378
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	86	7.342	0.6093	85.178	24.8128	31.7472
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	87	7.3533	0.5992	86.169	24.8084	31.7436
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	88	7.38	0.6243	87.159	24.7994	31.7367
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	89	7.3086	0.6122	88.149	24.8216	31.7527
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	90	7.2241	0.587	89.139	24.8498	31.7741
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	91	7.2021	0.5832	90.129	24.8564	31.7787
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	92	7.1889	0.5846	91.12	24.8602	31.7813
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	93	7.1787	0.5824	92.11	24.8636	31.7838
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	94	7.1751	0.5796	93.1	24.8647	31.7846
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	95	7.1657	0.5808	94.09	24.8675	31.7866
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	96	7.1423	0.577	95.081	24.8743	31.7913
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	97	7.143	0.5759	96.071	24.8743	31.7914
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	98	7.1484	0.5758	97.061	24.8726	31.7901
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	99	7.1371	0.5748	98.051	24.8762	31.7928
4	5	c	7/18/2004	11:34	-151.95167	59.12167	123	100	7.1351	0.578	99.041	24.8769	31.7933
