Latitude,Longitude,,hh,mm,ss.s,YYYY,MM,DD,Rec,Type,DstMark,Ang,DstLand,Dp,Spp  ,Numbe,Bin        ,Distance   ,Angle      ,Behavior   ,Comment1   ,Comment2   ,Scan Intvl ,OnOffSurvy ,Transect   ,Ice  ,Percn,Obsr ,Glare,Fog  ,Seas ,ObsCo,Wx   ,Ves  ,SryDs
59.019497,152.652664,4.30221E-06,11,26,37.6,2021,5,1,899,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.020004,152.650665,4.25305E-06,11,26,57.6,2021,5,1,900,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.020336,152.64949,1.49085E-06,11,27,9.6,2021,5,1,901,USER ,0,0,,0,PALO ,3,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.0205,152.648834,4.57232E-07,11,27,17.6,2021,5,1,902,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.020996,152.647003,3.59858E-06,11,27,37.6,2021,5,1,903,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.0215,152.645004,4.25002E-06,11,27,57.6,2021,5,1,904,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.021996,152.643005,4.24202E-06,11,28,17.6,2021,5,1,905,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.022503,152.640839,4.9486E-06,11,28,39.6,2021,5,1,906,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.022999,152.63884,4.24202E-06,11,28,59.6,2021,5,1,907,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.023502,152.636993,3.66442E-06,11,29,19.6,2021,5,1,908,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.023998,152.634995,4.23802E-06,11,29,39.6,2021,5,1,909,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.024334,152.633011,4.04915E-06,11,29,59.6,2021,5,1,910,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.024837,152.631012,4.24901E-06,11,30,19.6,2021,5,1,911,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.025162,152.628998,4.16182E-06,11,30,39.6,2021,5,1,912,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.025669,152.626999,4.25305E-06,11,30,59.6,2021,5,1,913,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.026165,152.625,4.24202E-06,11,31,19.6,2021,5,1,914,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.026497,152.623001,4.10623E-06,11,31,39.6,2021,5,1,915,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.026833,152.621002,4.1089E-06,11,31,59.6,2021,5,1,916,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.026833,152.620834,2.8224E-08,11,32,1.6,2021,5,1,917,USER ,0,0,,0,TUPU ,2,0,           ,           ,WATER      ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.027164,152.618988,3.51728E-06,11,32,19.6,2021,5,1,918,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.0275,152.616989,4.1089E-06,11,32,39.6,2021,5,1,919,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028004,152.615005,4.19027E-06,11,32,59.6,2021,5,1,920,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028336,152.613007,4.10223E-06,11,33,19.6,2021,5,1,921,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028671,152.61116,3.52363E-06,11,33,39.6,2021,5,1,922,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029003,152.609512,2.82613E-06,11,33,59.6,2021,5,1,923,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029167,152.609329,6.0385E-08,11,34,1.6,2021,5,1,924,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,END TRAN   ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029499,152.608658,5.60465E-07,11,34,19.6,2021,5,1,925,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029995,152.608841,2.79505E-07,11,34,39.6,2021,5,1,926,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029995,152.609161,1.024E-07,11,34,59.6,2021,5,1,927,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029835,152.609512,1.48801E-07,11,35,19.6,2021,5,1,928,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029835,152.609665,2.3409E-08,11,35,39.6,2021,5,1,929,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029835,152.609665,0,11,35,59.6,2021,5,1,930,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029835,152.609833,2.8224E-08,11,36,19.6,2021,5,1,931,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029835,152.609833,0,11,36,39.6,2021,5,1,932,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029663,152.610001,5.7808E-08,11,36,59.6,2021,5,1,933,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029663,152.610001,0,11,37,19.6,2021,5,1,934,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029663,152.610168,2.7889E-08,11,37,39.6,2021,5,1,935,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029663,152.610001,2.7889E-08,11,37,59.6,2021,5,1,936,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029499,152.610001,2.6896E-08,11,38,19.6,2021,5,1,937,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029499,152.609833,2.8224E-08,11,38,39.6,2021,5,1,938,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029499,152.609833,0,11,38,59.6,2021,5,1,939,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029499,152.609833,0,11,39,21.6,2021,5,1,940,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029331,152.609833,2.8224E-08,11,39,41.6,2021,5,1,941,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029331,152.609833,0,11,40,1.6,2021,5,1,942,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029331,152.609833,0,11,40,21.6,2021,5,1,943,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029331,152.609833,0,11,40,41.6,2021,5,1,944,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029331,152.610001,2.8224E-08,11,41,1.6,2021,5,1,945,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029331,152.610001,0,11,41,21.6,2021,5,1,946,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029167,152.610001,2.6896E-08,11,41,41.6,2021,5,1,947,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029167,152.610168,2.7889E-08,11,42,1.6,2021,5,1,948,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029167,152.610168,0,11,42,21.6,2021,5,1,949,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029167,152.610168,0,11,42,41.6,2021,5,1,950,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029167,152.610168,0,11,43,1.6,2021,5,1,951,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029167,152.610336,2.8224E-08,11,43,21.6,2021,5,1,952,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029003,152.610336,2.6896E-08,11,43,41.6,2021,5,1,953,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029003,152.610504,2.8224E-08,11,44,1.6,2021,5,1,954,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029003,152.610504,0,11,44,21.6,2021,5,1,955,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029003,152.610504,0,11,44,41.6,2021,5,1,956,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028831,152.610657,5.2993E-08,11,45,1.6,2021,5,1,957,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028831,152.610657,0,11,45,21.6,2021,5,1,958,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028831,152.61084,3.3489E-08,11,45,41.6,2021,5,1,959,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028831,152.61084,0,11,46,1.6,2021,5,1,960,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028831,152.61084,0,11,46,21.6,2021,5,1,961,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.028831,152.61084,0,11,46,23.6,2021,5,1,962,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,START TRAN ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029003,152.610504,1.4248E-07,11,46,41.6,2021,5,1,963,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029331,152.608841,2.87315E-06,11,47,1.6,2021,5,1,964,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.029663,152.606842,4.10623E-06,11,47,21.6,2021,5,1,965,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.030167,152.604828,4.31021E-06,11,47,41.6,2021,5,1,966,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.030502,152.602829,4.10823E-06,11,48,1.6,2021,5,1,967,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.030998,152.60083,4.24202E-06,11,48,21.6,2021,5,1,968,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.031502,152.599014,3.55187E-06,11,48,41.6,2021,5,1,969,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.031998,152.597,4.30221E-06,11,49,1.6,2021,5,1,970,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.032505,152.595001,4.25305E-06,11,49,21.6,2021,5,1,971,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.033001,152.59317,3.59858E-06,11,49,41.6,2021,5,1,972,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.033497,152.591339,3.59858E-06,11,50,1.6,2021,5,1,973,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.034164,152.58934,4.44089E-06,11,50,23.6,2021,5,1,974,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.034668,152.587494,3.66173E-06,11,50,43.6,2021,5,1,975,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.035164,152.585663,3.59858E-06,11,51,3.6,2021,5,1,976,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.035831,152.583664,4.44089E-06,11,51,23.6,2021,5,1,977,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.036335,152.581833,3.60658E-06,11,51,43.6,2021,5,1,978,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.036831,152.580002,3.59858E-06,11,52,2.6,2021,5,1,979,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.037338,152.578171,3.60961E-06,11,52,23.6,2021,5,1,980,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.037834,152.57634,3.59858E-06,11,52,43.6,2021,5,1,981,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.038502,152.574493,3.85763E-06,11,53,3.6,2021,5,1,982,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.038998,152.572678,3.54024E-06,11,53,23.6,2021,5,1,983,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.039501,152.570663,4.31323E-06,11,53,43.6,2021,5,1,984,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.039997,152.568832,3.59858E-06,11,54,3.6,2021,5,1,985,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.040504,152.566986,3.66476E-06,11,54,23.6,2021,5,1,986,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.041172,152.56517,3.74408E-06,11,54,43.6,2021,5,1,987,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.041668,152.563324,3.65373E-06,11,55,3.6,2021,5,1,988,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.042164,152.561508,3.54387E-06,11,55,23.6,2021,5,1,989,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.042667,152.559662,3.66073E-06,11,55,43.6,2021,5,1,990,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.043163,152.557831,3.59858E-06,11,56,3.6,2021,5,1,991,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.043667,152.556,3.60658E-06,11,56,23.6,2021,5,1,992,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.043831,152.555496,2.80912E-07,11,56,31.6,2021,5,1,993,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,END TRAN   ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044003,152.55484,4.5992E-07,11,56,43.6,2021,5,1,994,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044498,152.554001,9.48946E-07,11,57,3.6,2021,5,1,995,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045002,152.553848,2.77425E-07,11,57,23.6,2021,5,1,996,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045166,152.554337,2.66017E-07,11,57,43.6,2021,5,1,997,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045166,152.554672,1.12225E-07,11,58,3.6,2021,5,1,998,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045002,152.55484,5.512E-08,11,58,23.6,2021,5,1,999,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045002,152.554993,2.3409E-08,11,58,43.6,2021,5,1,1000,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045002,152.555161,2.8224E-08,11,59,3.6,2021,5,1,1001,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045002,152.555344,3.3489E-08,11,59,23.6,2021,5,1,1002,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044834,152.555496,5.1328E-08,11,59,43.6,2021,5,1,1003,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044834,152.555496,0,12,0,3.6,2021,5,1,1004,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044834,152.555496,0,12,0,23.6,2021,5,1,1005,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044834,152.555344,2.3104E-08,12,0,43.6,2021,5,1,1006,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.04467,152.555161,6.0385E-08,12,1,5.6,2021,5,1,1007,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.04467,152.555161,0,12,1,25.6,2021,5,1,1008,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.04467,152.555344,3.3489E-08,12,1,45.6,2021,5,1,1009,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.04467,152.555161,3.3489E-08,12,2,5.6,2021,5,1,1010,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.04467,152.555161,0,12,2,25.6,2021,5,1,1011,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044498,152.555161,2.9584E-08,12,2,45.6,2021,5,1,1012,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044498,152.555161,0,12,3,5.6,2021,5,1,1013,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044498,152.555161,0,12,3,25.6,2021,5,1,1014,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
