Cruise	Station	Type	mon/day/yr	hh:mm	Lon (°E)	Lat (°N)	Bot. Depth [m]	Pressure 	Temp [c]	PAR	Flourometer [v]	Transmissometer [v]	Oxygen [v]	Depth [m]	Salinity [PSU]	Density [sigma]	Oxygen [mg/l]	Oxygen [% sat]
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	39	9.6851	4.48E-01	0.3892	3.9638	3.5906	38.63	31.13	23.9831	9.69605	104.04625
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	40	9.663	3.80E-01	0.4001	3.9479	3.5818	39.621	31.1317	23.988	9.67336	103.75284
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	41	9.5599	3.23E-01	0.3857	3.9517	3.5738	40.611	31.1568	24.024	9.66878	103.48206
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	42	9.5299	2.75E-01	0.3859	3.9467	3.5698	41.601	31.1696	24.0387	9.66238	103.35261
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	43	9.5353	2.36E-01	0.3674	3.9376	3.5689	42.592	31.1697	24.038	9.65972	103.33657
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	44	9.5308	2.05E-01	0.3585	3.9509	3.5657	43.582	31.1699	24.0388	9.65155	103.239
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	45	9.522	1.77E-01	0.369	3.9552	3.5639	44.573	31.1728	24.0426	9.64885	103.19166
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	46	9.5216	1.56E-01	0.3689	3.9428	3.564	45.563	31.1727	24.0425	9.65065	103.21007
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	47	9.5162	1.38E-01	0.3676	3.9457	3.5657	46.554	31.1731	24.0437	9.65831	103.27963
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	48	9.5154	1.25E-01	0.3721	3.9356	3.5636	47.544	31.174	24.0446	9.65295	103.22112
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	49	9.5064	1.13E-01	0.3809	3.9416	3.5592	48.534	31.174	24.046	9.64208	103.08431
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	50	9.4769	1.04E-01	0.3566	3.938	3.5542	49.525	31.1807	24.0559	9.63288	102.9222
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	51	9.4677	9.65E-02	0.3688	3.9308	3.5538	50.515	31.1839	24.0599	9.63443	102.91986
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	52	9.4724	9.05E-02	0.3648	3.9208	3.5538	51.505	31.1837	24.0589	9.63467	102.93318
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	53	9.4886	8.58E-02	0.3509	3.9369	3.5527	52.496	31.1789	24.0527	9.62934	102.91023
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	54	9.462	8.16E-02	0.3453	3.8811	3.5495	53.486	31.1813	24.0588	9.62582	102.81319
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	55	9.4354	7.81E-02	0.3625	3.8396	3.5469	54.476	31.19	24.0698	9.62349	102.73253
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	56	9.432	7.59E-02	0.3819	3.8613	3.549	55.467	31.1924	24.0722	9.63208	102.8181
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	57	9.4681	7.38E-02	0.3662	3.8967	3.5501	56.457	31.1869	24.0622	9.62997	102.875
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	58	9.4753	7.20E-02	0.3614	3.8949	3.5487	57.447	31.1817	24.057	9.62566	102.84217
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	59	9.4667	7.11E-02	0.3578	3.8878	3.5477	58.438	31.1834	24.0598	9.62529	102.81957
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	60	9.4498	7.01E-02	0.3299	3.8719	3.5449	59.428	31.1872	24.0654	9.62091	102.73651
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	61	9.4496	6.93E-02	0.3834	3.8777	3.5442	60.419	31.1873	24.0655	9.62	102.72629
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	62	9.4587	6.87E-02	0.3911	3.8953	3.5455	61.409	31.1859	24.063	9.62344	102.78306
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	63	9.4529	6.80E-02	0.3688	3.8808	3.5439	62.399	31.1872	24.065	9.62093	102.74373
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	64	9.4391	6.76E-02	0.3689	3.8711	3.542	63.389	31.1898	24.0692	9.61849	102.68775
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	65	9.4361	6.72E-02	0.3554	3.8808	3.5382	64.379	31.1917	24.0711	9.60814	102.57146
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	66	9.4425	6.69E-02	0.3576	3.8927	3.5381	65.37	31.1907	24.0694	9.60781	102.58199
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	67	9.4494	6.67E-02	0.3551	3.8934	3.5395	66.36	31.1877	24.066	9.61232	102.64416
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	68	9.4547	6.63E-02	0.3472	3.8984	3.5432	67.351	31.1871	24.0647	9.62466	102.78762
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	69	9.4624	6.64E-02	0.3832	3.9163	3.5446	68.341	31.1856	24.0624	9.62897	102.85043
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	70	9.4639	6.63E-02	0.3766	3.9358	3.5436	69.331	31.1849	24.0615	9.62681	102.83029
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	71	9.4618	6.62E-02	0.3638	3.9063	3.5436	70.321	31.1858	24.0626	9.62836	102.84255
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	72	9.4643	6.60E-02	0.3786	3.9234	3.5427	71.312	31.1856	24.062	9.62645	102.82776
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	73	9.4619	6.59E-02	0.393	3.8995	3.5424	72.302	31.1862	24.063	9.62725	102.83125
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	74	9.4561	6.61E-02	0.3517	3.8921	3.5407	73.292	31.1862	24.0639	9.62394	102.78272
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	75	9.4363	6.60E-02	0.3505	3.8072	3.5379	74.282	31.1913	24.071	9.62017	102.70013
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	76	9.4332	6.57E-02	0.357	3.836	3.5373	75.273	31.1922	24.0722	9.61988	102.69036
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	77	9.4327	6.58E-02	0.3449	3.8509	3.5355	76.263	31.1931	24.0729	9.61549	102.64306
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	78	9.4368	6.58E-02	0.3844	3.8258	3.5363	77.253	31.1915	24.0711	9.61872	102.68583
7	6.5	C	7/7/2005	16:41	-152.33	59.856667	79	79	9.4369	6.59E-02	0.369	3.8167	3.5374	78.243	31.1913	24.0709	9.62339	102.73585
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	9	10.6089	1.39E+01	0.2625	3.3995	3.5358	8.915	29.7635	22.7673	9.37899	101.83597
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	10	10.5779	1.13E+01	0.2613	3.4238	3.5405	9.906	29.801	22.8016	9.39906	102.00863
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	11	10.5334	8.62E+00	0.2554	3.4395	3.5398	10.896	29.8503	22.8474	9.40402	101.99446
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	12	10.469	6.95E+00	0.2502	3.46	3.5382	11.887	29.9077	22.9027	9.40928	101.94384
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	13	10.4209	5.36E+00	0.2486	3.4932	3.5437	12.878	29.9542	22.9469	9.43482	102.14243
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	14	10.387	3.97E+00	0.2421	3.4552	3.5388	13.868	29.9783	22.9712	9.42574	101.98344
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	15	10.3391	3.27E+00	0.2433	3.482	3.5402	14.859	30.024	23.0147	9.43852	102.04325
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	16	10.2817	2.59E+00	0.2426	3.5123	3.5387	15.849	30.0808	23.0684	9.44284	101.99746
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	17	10.2278	1.99E+00	0.2419	3.5274	3.5378	16.839	30.124	23.1108	9.44935	101.97404
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	18	10.1912	1.60E+00	0.2427	3.5408	3.5345	17.83	30.1485	23.1359	9.44605	101.87181
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	19	10.1589	1.22E+00	0.2453	3.5439	3.5291	18.821	30.1713	23.1589	9.4352	101.69689
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	20	10.1335	9.91E-01	0.2406	3.5359	3.5247	19.811	30.1955	23.1819	9.4258	101.55385
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	21	10.0998	7.84E-01	0.2471	3.5724	3.5202	20.802	30.2275	23.2124	9.4176	101.41055
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	22	10.0649	6.23E-01	0.246	3.5635	3.516	21.792	30.2562	23.2403	9.4108	101.27736
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	23	10.0047	5.00E-01	0.2518	3.5806	3.5098	22.783	30.3119	23.2935	9.40079	101.07035
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	24	9.9154	3.94E-01	0.2756	3.5617	3.5109	23.774	30.4141	23.3875	9.41731	101.11305
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	25	9.8051	3.22E-01	0.2803	3.6382	3.5189	24.764	30.5835	23.5373	9.45616	101.39049
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	26	9.7286	2.64E-01	0.2989	3.7936	3.5224	25.755	30.7249	23.6599	9.47564	101.51764
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	27	9.6505	2.20E-01	0.3011	3.8066	3.5167	26.745	30.8037	23.7338	9.46955	101.32676
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	28	9.4822	1.84E-01	0.3504	3.8405	3.5198	27.735	30.982	23.8996	9.50418	101.4306
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	29	9.3842	1.57E-01	0.3894	3.8296	3.5225	28.726	31.0811	23.9923	9.52801	101.52635
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	30	9.3531	1.34E-01	0.3894	3.825	3.5242	29.716	31.1105	24.0201	9.53935	101.59524
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	31	9.3282	1.16E-01	0.422	3.8062	3.5264	30.706	31.132	24.0408	9.55168	101.68369
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	32	9.2952	1.01E-01	0.4413	3.8187	3.5267	31.697	31.1544	24.0634	9.55943	101.70555
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	33	9.2703	9.01E-02	0.4255	3.8129	3.5243	32.688	31.1698	24.0793	9.557	101.63283
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	34	9.2328	8.17E-02	0.4122	3.8274	3.5196	33.678	31.1924	24.1029	9.54945	101.48183
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	35	9.2091	7.48E-02	0.3801	3.8123	3.516	34.668	31.2056	24.1169	9.54294	101.36714
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	36	9.1761	6.93E-02	0.4153	3.7928	3.5116	35.659	31.2236	24.136	9.53556	101.22523
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	37	9.1488	6.57E-02	0.4221	3.7831	3.5078	36.649	31.2392	24.1525	9.52921	101.10586
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	38	9.1356	6.31E-02	0.4121	3.8146	3.5059	37.64	31.2465	24.1602	9.5266	101.05286
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	39	9.1303	6.07E-02	0.4111	3.8157	3.5051	38.63	31.2492	24.1632	9.52603	101.0365
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	40	9.1151	5.90E-02	0.4102	3.7491	3.5014	39.621	31.2572	24.1718	9.51788	100.92063
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	41	9.0754	5.75E-02	0.4178	3.7777	3.4993	40.611	31.282	24.1972	9.51907	100.85916
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	42	9.0593	5.62E-02	0.4344	3.7648	3.5002	41.601	31.2926	24.2081	9.52599	100.90252
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	43	9.0678	5.54E-02	0.4287	3.7781	3.4986	42.592	31.2869	24.2022	9.52072	100.86251
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	44	9.0672	5.46E-02	0.4138	3.7425	3.4985	43.582	31.2868	24.2023	9.52186	100.87323
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	45	9.0656	5.42E-02	0.4186	3.7421	3.497	44.572	31.2878	24.2033	9.51832	100.83265
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	46	9.064	5.36E-02	0.3723	3.7274	3.495	45.563	31.2884	24.204	9.51334	100.77666
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	47	9.0595	5.34E-02	0.3964	3.7421	3.4936	46.553	31.2915	24.2073	9.51078	100.74121
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	48	9.0509	5.33E-02	0.3804	3.7229	3.4925	47.544	31.2949	24.2112	9.51029	100.71883
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	49	9.0464	5.30E-02	0.385	3.7369	3.4934	48.534	31.2984	24.2147	9.51516	100.76235
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	50	9.044	5.31E-02	0.3888	3.7147	3.4917	49.525	31.2995	24.2159	9.51134	100.71724
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	51	9.0419	5.30E-02	0.431	3.7564	3.4914	50.515	31.3	24.2167	9.51179	100.71754
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	52	9.046	5.27E-02	0.4293	3.7657	3.4932	51.505	31.2979	24.2144	9.51849	100.79637
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	53	9.0422	5.27E-02	0.4261	3.7077	3.491	52.496	31.2998	24.2164	9.51301	100.73101
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	54	9.0389	5.28E-02	0.4075	3.7074	3.4898	53.486	31.3017	24.2184	9.51123	100.70567
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	55	9.036	5.27E-02	0.4741	3.7125	3.4897	54.476	31.3036	24.2204	9.51267	100.71578
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	56	9.0287	5.27E-02	0.46	3.7245	3.4895	55.467	31.3065	24.2238	9.51457	100.72107
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	57	9.0202	5.28E-02	0.4222	3.7492	3.4878	56.457	31.3112	24.2288	9.51162	100.67371
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	58	9.0208	5.28E-02	0.4267	3.7177	3.4872	57.447	31.311	24.2286	9.51093	100.66764
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	59	9.0212	5.27E-02	0.4106	3.735	3.4867	58.438	31.3109	24.2284	9.5104	100.66277
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	60	9.0205	5.27E-02	0.3724	3.6907	3.4852	59.428	31.311	24.2287	9.50689	100.6242
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	61	9.0194	5.29E-02	0.3928	3.7471	3.4856	60.418	31.3116	24.2293	9.50969	100.65177
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	62	9.0201	5.29E-02	0.3976	3.7344	3.4824	61.409	31.3106	24.2284	9.50044	100.55466
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	63	9.0197	5.28E-02	0.4257	3.6975	3.4819	62.399	31.3114	24.2291	9.5003	100.55287
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	64	9.0191	5.28E-02	0.3957	3.709	3.4816	63.389	31.312	24.2297	9.50064	100.55544
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	65	9.0187	5.28E-02	0.4328	3.7335	3.4811	64.38	31.3118	24.2296	9.50039	100.55171
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	66	9.0195	5.29E-02	0.4217	3.7349	3.481	65.37	31.3117	24.2294	9.50096	100.55952
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	67	9.0184	5.29E-02	0.4468	3.7213	3.4812	66.36	31.3119	24.2298	9.50329	100.58192
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	68	9.0185	5.30E-02	0.4453	3.7366	3.4809	67.351	31.3121	24.2299	9.50359	100.58528
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	69	9.0184	5.30E-02	0.4471	3.7458	3.4795	68.341	31.3122	24.23	9.50024	100.54979
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	70	9.0188	5.30E-02	0.4139	3.7087	3.4768	69.331	31.3118	24.2297	9.49257	100.46916
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	71	9.0183	5.30E-02	0.4291	3.7236	3.4784	70.321	31.3123	24.2302	9.49933	100.53996
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	72	9.0178	5.31E-02	0.4035	3.7	3.4791	71.311	31.3124	24.2303	9.50286	100.5762
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	73	9.0184	5.31E-02	0.4194	3.7102	3.4776	72.302	31.3124	24.2302	9.49905	100.53721
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	74	9.0184	5.31E-02	0.391	3.7091	3.476	73.292	31.3122	24.2301	9.49517	100.49604
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	75	9.0185	5.31E-02	0.4126	3.7134	3.4769	74.282	31.3127	24.2306	9.49932	100.54074
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	76	9.018	5.32E-02	0.4172	3.6177	3.475	75.273	31.313	24.2308	9.4946	100.48965
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	77	9.018	5.31E-02	0.3849	3.7151	3.4761	76.263	31.3128	24.2307	9.49948	100.54114
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	78	9.0181	5.32E-02	0.3938	3.7045	3.4774	77.253	31.3126	24.2305	9.50499	100.59958
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	79	9.0186	5.33E-02	0.3645	3.7013	3.4769	78.243	31.3127	24.2305	9.50433	100.59373
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	80	9.0162	5.34E-02	0.4068	3.6584	3.4753	79.234	31.3143	24.2321	9.50093	100.55353
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	81	9.0157	5.33E-02	0.4506	3.6218	3.4741	80.224	31.3147	24.2326	9.4984	100.52569
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	82	9.018	5.33E-02	0.453	3.6117	3.4747	81.214	31.3139	24.2316	9.501	100.55805
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	83	9.0195	5.33E-02	0.4433	3.6001	3.4748	82.204	31.3137	24.2313	9.50256	100.57771
7	7	C	7/7/2005	19:30	-152.366667	59.861667	84	84	9.0206	5.34E-02	0.4466	3.6101	3.4716	83.194	31.3132	24.2307	9.49307	100.47954
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	5	11.2645	2.55E+01	0.3232	3.2585	3.2647	4.953	29.3081	22.3023	8.42376	92.51196
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	6	11.1998	1.28E+01	0.3262	3.2089	3.5602	5.944	29.3169	22.3202	9.36283	102.69344
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	7	11.187	9.15E+00	0.3241	3.1647	3.555	6.934	29.3336	22.3354	9.34946	102.52886
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	8	11.1843	6.27E+00	0.3206	3.1551	3.5551	7.925	29.3376	22.339	9.35122	102.5447
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	9	11.173	4.45E+00	0.3242	3.1314	3.5484	8.915	29.349	22.3498	9.33287	102.32559
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	10	11.1072	3.13E+00	0.3183	3.0953	3.5363	9.906	29.3884	22.3917	9.30661	101.91684
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	11	11.0097	2.19E+00	0.3155	3.0552	3.5321	10.896	29.4455	22.4527	9.3103	101.77722
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	12	10.9458	1.53E+00	0.3031	3.0305	3.53	11.887	29.4902	22.4983	9.31462	101.71101
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	13	10.9158	1.04E+00	0.3012	3.0179	3.5281	12.877	29.5133	22.5213	9.31428	101.65536
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	14	10.8773	7.08E-01	0.299	3.0126	3.5282	13.868	29.5404	22.5489	9.32172	101.66839
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	15	10.85	5.06E-01	0.2999	2.9964	3.5278	14.859	29.5579	22.5671	9.32607	101.66634
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	16	10.8333	3.44E-01	0.2963	3	3.527	15.849	29.5684	22.5782	9.3274	101.65032
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	17	10.8192	2.48E-01	0.2949	2.9685	3.5254	16.839	29.5771	22.5872	9.32595	101.60873
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	18	10.7955	1.76E-01	0.2962	2.9768	3.5236	17.83	29.5935	22.604	9.32517	101.55792
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	19	10.7539	1.26E-01	0.2908	2.9455	3.5197	18.821	29.6265	22.6367	9.32026	101.4332
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	20	10.7285	9.93E-02	0.2862	2.9192	3.5169	19.811	29.6483	22.6579	9.31626	101.34698
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	21	10.6904	7.96E-02	0.2873	2.9047	3.5162	20.802	29.6822	22.6907	9.32066	101.33204
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	22	10.6687	6.86E-02	0.2888	2.8896	3.5169	21.792	29.7008	22.7088	9.3274	101.36876
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	23	10.6484	6.19E-02	0.2884	2.8812	3.5155	22.783	29.7184	22.7258	9.32699	101.33046
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	24	10.6139	5.76E-02	0.2898	2.8689	3.5111	23.773	29.747	22.7539	9.31938	101.18942
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	25	10.5776	5.49E-02	0.2871	2.8528	3.5093	24.764	29.7773	22.7835	9.32027	101.13758
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	26	10.5176	5.32E-02	0.2776	2.8159	3.5059	25.754	29.8307	22.835	9.31938	101.02867
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	27	10.4342	5.22E-02	0.2745	2.7581	3.5041	26.745	29.9032	22.9053	9.32707	100.97297
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	28	10.3505	5.16E-02	0.2712	2.7248	3.5027	27.735	29.9787	22.9778	9.33584	100.92958
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	29	10.2752	5.12E-02	0.2697	2.7388	3.5002	28.726	30.0505	23.046	9.33958	100.84824
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	30	10.1821	5.09E-02	0.2654	2.7514	3.4969	29.716	30.1499	23.1387	9.34286	100.73956
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	31	9.9912	5.09E-02	0.2689	2.8445	3.4991	30.706	30.3516	23.3267	9.37702	100.80982
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	32	9.8943	5.09E-02	0.2852	3.0082	3.5	31.697	30.4484	23.4178	9.39474	100.84528
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	33	9.8335	5.09E-02	0.2878	3.1321	3.4938	32.688	30.5105	23.476	9.38434	100.63748
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	34	9.6668	5.09E-02	0.2938	3.2005	3.4884	33.678	30.6919	23.644	9.39078	100.44873
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	35	9.5064	5.09E-02	0.295	3.4024	3.4928	34.669	30.8644	23.804	9.4281	100.59773
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	36	9.4286	5.09E-02	0.3133	3.4761	3.4997	35.659	30.9708	23.8993	9.46102	100.84188
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	37	9.3727	5.09E-02	0.3202	3.5296	3.5054	36.649	31.0507	23.9705	9.48702	101.04376
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	38	9.3374	5.10E-02	0.3414	3.5804	3.5066	37.64	31.0867	24.0041	9.49731	101.09676
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	39	9.3351	5.10E-02	0.3191	3.5545	3.5051	38.63	31.0871	24.0048	9.49415	101.05796
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	40	9.3072	5.10E-02	0.3452	3.5576	3.5063	39.621	31.1105	24.0274	9.50354	101.1098
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	41	9.2846	5.10E-02	0.3574	3.5193	3.5035	40.611	31.1302	24.0464	9.49912	101.0243
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	42	9.2729	5.10E-02	0.3423	3.5217	3.5002	41.602	31.1396	24.0555	9.49161	100.92391
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	43	9.2714	5.10E-02	0.363	3.4982	3.5045	42.592	31.1406	24.0565	9.50721	101.08703
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	44	9.2735	5.11E-02	0.3595	3.4642	3.5073	43.582	31.1386	24.0547	9.51705	101.19522
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	45	9.2746	5.11E-02	0.3614	3.4669	3.5061	44.573	31.1377	24.0538	9.51424	101.1672
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	46	9.2747	5.12E-02	0.3722	3.2867	3.5055	45.563	31.1378	24.0539	9.51364	101.16121
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	47	9.2746	5.12E-02	0.3981	3.3005	3.5033	46.554	31.1377	24.0539	9.50801	101.10093
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	48	9.2752	5.12E-02	0.371	3.3124	3.5017	47.544	31.1375	24.0537	9.50391	101.05866
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	49	9.2746	5.13E-02	0.399	3.2462	3.5014	48.534	31.1376	24.0538	9.50436	101.06218
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	50	9.2749	5.13E-02	0.3861	3.1439	3.5017	49.524	31.1374	24.0537	9.50639	101.08432
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	51	9.2752	5.12E-02	0.3993	3.0032	3.503	50.515	31.1372	24.0534	9.51196	101.14407
7	8	C	7/7/2005	21:07	-152.438333	59.87333	54	52	9.2757	5.04E-02	0.4361	2.9603	3.5022	51.505	31.1369	24.0532	9.51042	101.12851
8	4	C	7/8/2005	13:25	-152.151667	59.825	48	5	10.565	2.20E+02	0.2671	3.8619	3.5451	4.953	30.9938	23.732	9.3411	102.0959
8	4	C	7/8/2005	13:25	-152.151667	59.825	48	6	10.491	1.91E+02	0.2973	3.8451	3.6872	5.943	30.9613	23.7192	9.80448	106.98946
