Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	70	9.2811	0.4611	69.334	24.1482	31.2592
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	71	9.2832	0.4482	70.324	24.147	31.258
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	72	9.2829	0.4536	71.314	24.1471	31.2582
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	73	9.2822	0.4569	72.305	24.1477	31.2588
4	45	c	7/17/2004	13:24	-152.25333	59.9	82	74	9.2837	0.4696	73.295	24.1464	31.2575
4	46	c	7/17/2004	13:24	-152.2	59.88	73	1	9.762	0.4581	0.991	24.0437	31.2241
4	46	c	7/17/2004	13:24	-152.2	59.88	73	2	9.7547	0.4375	1.981	24.0521	31.2335
4	46	c	7/17/2004	13:24	-152.2	59.88	73	3	9.7484	0.4623	2.972	24.0493	31.2286
4	46	c	7/17/2004	13:24	-152.2	59.88	73	4	9.7488	0.4422	3.963	24.0503	31.2298
4	46	c	7/17/2004	13:24	-152.2	59.88	73	5	9.7557	0.4679	4.953	24.0529	31.2346
4	46	c	7/17/2004	13:24	-152.2	59.88	73	6	9.7598	0.4584	5.944	24.0543	31.2372
4	46	c	7/17/2004	13:24	-152.2	59.88	73	7	9.7591	0.4572	6.934	24.0539	31.2366
4	46	c	7/17/2004	13:24	-152.2	59.88	73	8	9.7601	0.4557	7.925	24.0541	31.237
4	46	c	7/17/2004	13:24	-152.2	59.88	73	9	9.7596	0.4613	8.916	24.0538	31.2364
4	46	c	7/17/2004	13:24	-152.2	59.88	73	10	9.7603	0.4621	9.906	24.0541	31.237
4	46	c	7/17/2004	13:24	-152.2	59.88	73	11	9.7614	0.4706	10.897	24.0543	31.2374
4	46	c	7/17/2004	13:24	-152.2	59.88	73	12	9.7596	0.4478	11.887	24.0537	31.2362
4	46	c	7/17/2004	13:24	-152.2	59.88	73	13	9.7623	0.4732	12.878	24.0542	31.2374
4	46	c	7/17/2004	13:24	-152.2	59.88	73	14	9.7623	0.4601	13.869	24.0546	31.2379
4	46	c	7/17/2004	13:24	-152.2	59.88	73	15	9.7596	0.4747	14.859	24.0538	31.2363
4	46	c	7/17/2004	13:24	-152.2	59.88	73	16	9.7628	0.4849	15.85	24.0546	31.238
