Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	fluor [v]	tran [v]	PAR
1	42	c	4/19/2004	2:20	-152.42167	59.95667	27	25	24.765	24.4157	30.582	83.83673	9.36298	2.2614	0.2363	0.0799	3.63E-02
1	42	c	4/19/2004	2:20	-152.42167	59.95667	27	26	25.755	24.4156	30.5818	83.89752	9.36976	2.2615	0.2382	0.0816	3.63E-02
1	42	c	4/19/2004	2:20	-152.42167	59.95667	27	27	26.746	24.4156	30.5819	83.86248	9.36583	2.2615	0.2357	0.0776	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	2	1.981	24.4387	30.6053	81.81121	9.15017	2.1988	0.2159	0.2296	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	3	2.972	24.4351	30.6004	83.92409	9.38774	2.1941	0.2105	0.2179	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	4	3.963	24.4355	30.6008	83.81374	9.37547	2.1938	0.2058	0.2359	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	5	4.953	24.4356	30.6013	83.84106	9.37782	2.1966	0.2096	0.2363	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	6	5.944	24.4357	30.6016	83.86106	9.37925	2.1999	0.2128	0.2298	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	7	6.935	24.4358	30.6016	83.86896	9.3804	2.1987	0.2126	0.1898	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	8	7.925	24.4354	30.6011	83.85097	9.37855	2.1982	0.2118	0.2275	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	9	8.916	24.4352	30.6008	83.8191	9.37514	2.1977	0.2157	0.2041	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	10	9.906	24.4353	30.6009	83.84423	9.37795	2.1976	0.2139	0.212	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	11	10.897	24.4349	30.6006	83.86427	9.3801	2.1981	0.2102	0.2205	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	12	11.888	24.4353	30.601	83.8592	9.3794	2.1986	0.2092	0.2456	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	13	12.878	24.4356	30.6013	83.84222	9.37768	2.1977	0.2107	0.262	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	14	13.869	24.4356	30.6013	83.86527	9.38029	2.1976	0.2094	0.2582	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	15	14.859	24.4355	30.6011	83.89033	9.38312	2.1975	0.2155	0.2309	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	16	15.85	24.4348	30.6003	83.87349	9.38129	2.1975	0.2148	0.1855	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	17	16.84	24.4352	30.6007	83.83683	9.37718	2.1974	0.2154	0.1916	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	18	17.831	24.4349	30.6004	83.83407	9.37694	2.1972	0.2169	0.1689	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	19	18.821	24.4349	30.6004	83.84858	9.3786	2.1971	0.2265	0.135	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	20	19.812	24.4349	30.6004	83.86469	9.38034	2.1973	0.2191	0.1503	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	21	20.803	24.4347	30.6001	83.8556	9.37936	2.1973	0.2243	0.1196	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	22	21.793	24.4354	30.601	83.80202	9.37316	2.1979	0.2252	0.1386	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	23	22.784	24.436	30.6018	83.79531	9.37224	2.1984	0.2248	0.1216	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	24	23.774	24.4363	30.6023	83.85692	9.37901	2.1988	0.2315	0.0977	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	25	24.765	24.4366	30.6026	83.80764	9.37344	2.1989	0.225	0.1043	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	26	25.755	24.4362	30.6021	83.82859	9.37585	2.1988	0.2227	0.1019	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	27	26.746	24.436	30.6018	83.84411	9.37761	2.1988	0.2229	0.1128	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	28	27.736	24.4362	30.6021	83.84166	9.3773	2.1988	0.2228	0.1137	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	29	28.727	24.4359	30.6017	83.82694	9.37571	2.1987	0.223	0.1105	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	30	29.717	24.4358	30.6015	83.87377	9.38099	2.1986	0.2259	0.127	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	31	30.708	24.4361	30.6019	83.86659	9.38011	2.1988	0.2229	0.1155	3.63E-02
1	43	c	4/19/2004	1:54	-152.36833	59.93833	52	32	31.698	24.436	30.6018	83.89437	9.38322	2.1988	0.2239	0.1092	3.63E-02
