Cruise	Station	Type	mon/day/yr	hh:mm	Lon (°E)	Lat (°N)	Bot. Depth [m]	Pressure 	Temp [c]	Flourometer [v]	Transmissometer [v]	Oxygen [v]	PAR	Depth [m]	Salinity [PSU]	Density [sigma]	Oxygen [mg/l]	Oxygen [% sat]
1	6	C	7/1/2006	13:27	-152.293333	59.85	88	64	8.3074	0.3004	3.5345	3.4383	4.68E-02	63.389	31.4883	24.4738	9.52257	99.28531
1	6	C	7/1/2006	13:27	-152.293333	59.85	88	65	8.3072	0.301	3.5546	3.4377	4.69E-02	64.38	31.4886	24.474	9.52188	99.27781
1	6	C	7/1/2006	13:27	-152.293333	59.85	88	66	8.3078	0.2982	3.573	3.4389	4.71E-02	65.37	31.4876	24.4732	9.52716	99.33354
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	2	9.8985	0.2357	2.6543	3.3755	5.44E+02	1.982	29.461	22.6468	9.03541	96.40102
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	3	9.6756	0.2438	2.6283	3.504	3.41E+02	2.972	29.5988	22.7892	9.49312	100.8587
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	4	9.5129	0.2479	2.634	3.5147	2.17E+02	3.962	29.7481	22.9311	9.55375	101.23044
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	5	9.417	0.2714	2.6489	3.5137	1.45E+02	4.953	29.85	23.0254	9.56548	101.2027
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	6	9.356	0.2978	2.6421	3.5158	9.66E+01	5.943	29.9159	23.0862	9.58224	101.28383
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	7	9.3351	0.3184	2.6481	3.5186	6.25E+01	6.934	29.9395	23.1078	9.59571	101.3937
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	8	9.3349	0.3286	2.6341	3.5212	4.07E+01	7.925	29.9387	23.1073	9.60535	101.49466
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	9	9.3028	0.3217	2.6317	3.5177	2.64E+01	8.915	29.9733	23.1392	9.60001	101.3873
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	10	9.2465	0.3268	2.5967	3.516	1.71E+01	9.906	30.0216	23.1856	9.60448	101.33738
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	11	9.2032	0.3388	2.582	3.5162	1.12E+01	10.897	30.0592	23.2215	9.61308	101.35364
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	12	9.1895	0.3376	2.5402	3.5155	7.29E+00	11.887	30.07	23.2321	9.61407	101.33977
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	13	9.1822	0.3315	2.5399	3.5098	4.70E+00	12.878	30.0877	23.247	9.59714	101.15616
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	14	9.1266	0.3292	2.5511	3.5018	3.09E+00	13.868	30.143	23.2987	9.58021	100.88699
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	15	9.0404	0.3073	2.626	3.4958	2.03E+00	14.859	30.2024	23.3581	9.57593	100.684
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	16	8.9714	0.2958	2.6584	3.4943	1.41E+00	15.849	30.2549	23.4095	9.58344	100.63969
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	17	8.9352	0.2875	2.705	3.4935	9.59E-01	16.84	30.2934	23.4451	9.58737	100.62346
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	18	8.9179	0.28	2.7052	3.491	6.56E-01	17.83	30.315	23.4646	9.58283	100.55033
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	19	8.9017	0.2761	2.7143	3.4825	4.58E-01	18.821	30.3418	23.488	9.55751	100.26486
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	20	8.7848	0.2744	2.77	3.4794	3.18E-01	19.811	30.5563	23.6731	9.5601	100.1642
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	21	8.7039	0.2768	2.8809	3.4788	2.30E-01	20.802	30.6936	23.7926	9.56764	100.14758
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	22	8.6749	0.2704	2.9562	3.4778	1.74E-01	21.793	30.7462	23.8381	9.56864	100.12579
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	23	8.6513	0.2709	2.9698	3.4776	1.36E-01	22.783	30.7913	23.8769	9.57127	100.12864
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	24	8.625	0.274	3.0246	3.4749	1.08E-01	23.773	30.8394	23.9184	9.56622	100.04685
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	25	8.6024	0.2784	3.0554	3.4751	9.01E-02	24.764	30.8794	23.9531	9.57036	100.06445
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	26	8.5935	0.2746	3.0668	3.4728	7.84E-02	25.754	30.8952	23.9668	9.56496	99.9978
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	27	8.5811	0.2786	3.0928	3.4716	6.93E-02	26.745	30.9234	23.9907	9.56333	99.97068
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	28	8.5635	0.2783	3.1022	3.471	6.34E-02	27.735	30.9586	24.0208	9.56404	99.96069
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	29	8.54	0.2796	3.135	3.467	5.93E-02	28.726	30.9999	24.0567	9.55447	99.83386
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	30	8.4998	0.278	3.1775	3.4661	5.65E-02	29.716	31.0708	24.1181	9.55676	99.81164
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	31	8.48	0.2805	3.2081	3.4648	5.44E-02	30.707	31.1016	24.1452	9.55601	99.77876
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	32	8.4679	0.2828	3.2409	3.4647	5.29E-02	31.697	31.1195	24.161	9.55851	99.7888
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	33	8.4627	0.2839	3.2572	3.4642	5.18E-02	32.687	31.1266	24.1673	9.5586	99.78241
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	34	8.4575	0.2807	3.2648	3.4634	5.09E-02	33.678	31.132	24.1723	9.55818	99.76953
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	35	8.4479	0.2806	3.2661	3.4626	5.02E-02	34.668	31.1439	24.183	9.55801	99.75352
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	36	8.4348	0.284	3.2776	3.4624	4.97E-02	35.659	31.161	24.1983	9.56041	99.75993
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	37	8.4383	0.2829	3.274	3.4624	4.94E-02	36.649	31.1562	24.194	9.56128	99.77388
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	38	8.436	0.2804	3.2845	3.4614	4.91E-02	37.64	31.1581	24.196	9.55964	99.75267
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	39	8.4279	0.282	3.278	3.46	4.89E-02	38.63	31.1669	24.2041	9.55733	99.71581
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	40	8.4175	0.2801	3.2995	3.4591	4.87E-02	39.621	31.178	24.2142	9.55717	99.69769
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	41	8.4005	0.2796	3.2935	3.4568	4.86E-02	40.611	31.1958	24.2307	9.55303	99.62724
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	42	8.3734	0.2768	3.2973	3.4524	4.84E-02	41.601	31.2225	24.2556	9.54393	99.48797
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	43	8.3722	0.2827	3.2998	3.4559	4.83E-02	42.592	31.2236	24.2566	9.55703	99.62244
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	44	8.3726	0.2765	3.287	3.4578	4.83E-02	43.582	31.2229	24.2561	9.56469	99.70281
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	45	8.3683	0.2791	3.2955	3.4569	4.84E-02	44.573	31.2269	24.2598	9.56357	99.68374
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	46	8.3676	0.2763	3.2979	3.4569	4.84E-02	45.563	31.2275	24.2604	9.56479	99.69536
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	47	8.3713	0.2778	3.3039	3.4542	4.84E-02	46.554	31.2237	24.2569	9.55647	99.61458
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	48	8.3687	0.2783	3.2939	3.4546	4.84E-02	47.544	31.2261	24.2592	9.5597	99.64382
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	49	8.3569	0.2766	3.3042	3.4531	4.84E-02	48.534	31.2386	24.2707	9.55775	99.6047
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	50	8.3498	0.2762	3.2931	3.4534	4.84E-02	49.525	31.2456	24.2772	9.56111	99.62806
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	51	8.3412	0.2915	3.2978	3.4506	4.84E-02	50.515	31.2538	24.2849	9.55424	99.5423
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	52	8.3372	0.2806	3.2998	3.4515	4.84E-02	51.505	31.2582	24.2889	9.55893	99.58479
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	53	8.3335	0.2759	3.2869	3.4538	4.84E-02	52.496	31.2624	24.2928	9.56869	99.6807
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	54	8.3305	0.2764	3.2987	3.4518	4.85E-02	53.486	31.2654	24.2956	9.56379	99.62465
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	55	8.3152	0.2773	3.3084	3.4503	4.86E-02	54.476	31.2826	24.3113	9.5619	99.5814
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	56	8.315	0.2745	3.313	3.4504	4.86E-02	55.467	31.2818	24.3107	9.56394	99.60157
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	57	8.3213	0.27	3.2978	3.4511	4.85E-02	56.457	31.2748	24.3044	9.56652	99.6384
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	58	8.323	0.272	3.2815	3.4489	4.86E-02	57.448	31.273	24.3027	9.56025	99.57564
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	59	8.3105	0.2737	3.3097	3.4476	4.87E-02	58.438	31.2871	24.3156	9.55905	99.54391
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	60	8.3045	0.2735	3.3106	3.4487	4.88E-02	59.428	31.2938	24.3217	9.56483	99.59473
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	61	8.3027	0.2733	3.3107	3.4481	4.89E-02	60.418	31.2955	24.3233	9.56438	99.58693
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	62	8.2894	0.2731	3.3061	3.4456	4.90E-02	61.409	31.312	24.3382	9.55903	99.51168
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	63	8.2802	0.2718	3.3076	3.4472	4.91E-02	62.399	31.3242	24.3491	9.56667	99.57801
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	64	8.2817	0.2721	3.3058	3.4456	4.92E-02	63.389	31.3218	24.347	9.56251	99.53653
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	65	8.2804	0.2716	3.3051	3.4463	4.92E-02	64.38	31.3233	24.3484	9.56652	99.57633
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	66	8.283	0.2711	3.2996	3.4445	4.92E-02	65.37	31.3203	24.3457	9.56119	99.52482
1	6.5	C	7/1/2006	14:48	-152.33	59.856667	79	67	8.2808	0.2763	3.2945	3.4388	4.92E-02	66.36	31.3222	24.3475	9.54391	99.3412
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	2	10.016	0.2339	2.6904	3.5213	4.09E+02	1.981	29.315	22.5145	9.49562	101.47129
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	3	9.8492	0.245	2.6259	3.5142	2.66E+02	2.972	29.3799	22.5913	9.50418	101.2278
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	4	9.6745	0.2484	2.6018	3.5152	1.69E+02	3.962	29.4529	22.6756	9.53999	101.26014
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	5	9.5276	0.2616	2.6106	3.5167	1.12E+02	4.953	29.5306	22.759	9.57192	101.31586
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	6	9.5134	0.2814	2.5756	3.5168	7.37E+01	5.944	29.5512	22.7773	9.5752	101.33167
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	7	9.4906	0.3104	2.5943	3.5159	4.81E+01	6.934	29.5913	22.8121	9.57571	101.31111
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	8	9.422	0.3238	2.5854	3.5171	3.25E+01	7.925	29.7286	22.9298	9.58669	101.35996
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	9	9.3651	0.326	2.6253	3.5187	2.17E+01	8.915	29.874	23.0521	9.59618	101.42467
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	10	9.3217	0.3211	2.6365	3.5176	1.51E+01	9.906	29.944	23.1135	9.59878	101.39849
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	11	9.2794	0.3195	2.6364	3.5088	1.07E+01	10.897	29.9817	23.1494	9.57747	101.10147
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	12	9.1592	0.3117	2.6414	3.505	7.22E+00	11.887	30.0756	23.241	9.58567	100.97493
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	13	9.0759	0.3073	2.6298	3.5045	5.01E+00	12.877	30.1433	23.3065	9.59858	100.96496
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	14	9.0587	0.306	2.5884	3.5036	3.34E+00	13.868	30.1522	23.3161	9.59976	100.94385
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	15	9.0473	0.304	2.5579	3.5011	2.28E+00	14.859	30.1554	23.3203	9.59497	100.86945
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	16	9.0414	0.3048	2.5637	3.4979	1.48E+00	15.849	30.1565	23.3221	9.58674	100.77036
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	17	9.0393	0.3012	2.5347	3.4978	9.96E-01	16.84	30.1572	23.323	9.58837	100.78321
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	18	9.0346	0.3007	2.5317	3.4984	6.53E-01	17.83	30.1607	23.3264	9.59247	100.81781
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	19	9.0257	0.2987	2.5412	3.4971	4.21E-01	18.821	30.1686	23.3339	9.59064	100.7834
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	20	9.01	0.299	2.4949	3.4933	2.83E-01	19.812	30.1872	23.3509	9.58157	100.66436
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	21	8.9863	0.288	2.5324	3.4867	1.87E-01	20.802	30.2177	23.3783	9.56399	100.44535
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	22	8.9075	0.288	2.5475	3.4828	1.30E-01	21.792	30.3133	23.4648	9.56299	100.31731
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	23	8.8186	0.2769	2.6429	3.4794	9.87E-02	22.783	30.4335	23.5721	9.56431	100.20641
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	24	8.7644	0.2642	2.6726	3.4763	7.92E-02	23.773	30.5246	23.6515	9.56116	100.10883
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	25	8.7343	0.2694	2.7134	3.4782	6.75E-02	24.764	30.5871	23.7049	9.57106	100.18416
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	26	8.7156	0.2645	2.7779	3.4798	6.03E-02	25.754	30.6246	23.7369	9.57942	100.25314
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	27	8.7033	0.2621	2.7967	3.4784	5.58E-02	26.745	30.6531	23.7611	9.57672	100.2152
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	28	8.6739	0.2617	2.841	3.4764	5.29E-02	27.735	30.7094	23.8095	9.57401	100.15627
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	29	8.6516	0.264	2.9033	3.4742	5.09E-02	28.726	30.7535	23.8474	9.57003	100.09218
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	30	8.6437	0.27	2.9285	3.474	4.97E-02	29.716	30.7691	23.8608	9.57124	100.09692
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	31	8.6389	0.2683	2.9498	3.475	4.88E-02	30.707	30.777	23.8676	9.5765	100.14591
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	32	8.6333	0.2666	2.9565	3.4758	4.81E-02	31.697	30.7877	23.8768	9.58116	100.18868
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	33	8.6283	0.2658	2.961	3.4749	4.76E-02	32.688	30.7972	23.885	9.57991	100.17031
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	34	8.6189	0.2711	2.967	3.4711	4.72E-02	33.678	30.8168	23.9018	9.56927	100.05044
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	35	8.6055	0.2686	2.9516	3.4704	4.71E-02	34.668	30.8448	23.9257	9.56912	100.03634
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	36	8.5815	0.2686	2.9927	3.4689	4.69E-02	35.659	30.8888	23.9637	9.56803	99.99866
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	37	8.5631	0.2687	3.0346	3.466	4.69E-02	36.649	30.923	23.9932	9.56138	99.90906
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	38	8.5391	0.2716	3.0565	3.4642	4.67E-02	37.64	30.9724	24.0354	9.55864	99.85773
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	39	8.5259	0.2675	3.0628	3.4646	4.66E-02	38.63	31.0006	24.0595	9.56238	99.88475
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	40	8.5208	0.2701	3.0803	3.4633	4.67E-02	39.621	31.0131	24.07	9.55961	99.85225
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	41	8.508	0.2726	3.0651	3.4628	4.67E-02	40.611	31.0435	24.0957	9.55993	99.84604
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	42	8.4949	0.2749	3.0842	3.4623	4.67E-02	41.601	31.0722	24.1201	9.56053	99.84088
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	43	8.4909	0.2774	3.029	3.4619	4.64E-02	42.592	31.0807	24.1273	9.56084	99.84045
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	44	8.4893	0.2768	2.993	3.462	4.66E-02	43.582	31.0833	24.1296	9.56261	99.8569
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	45	8.4824	0.2744	3.0178	3.4601	4.67E-02	44.573	31.0975	24.1418	9.55818	99.80415
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	46	8.4666	0.277	3.0089	3.459	4.67E-02	45.563	31.1259	24.1664	9.55728	99.77703
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	47	8.4478	0.2781	2.9954	3.4577	4.68E-02	46.553	31.1503	24.1882	9.55666	99.74345
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	48	8.4393	0.2809	2.9446	3.4562	4.67E-02	47.544	31.1588	24.1962	9.55424	99.70432
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	49	8.4358	0.2794	2.9285	3.4569	4.68E-02	48.534	31.1632	24.2001	9.55834	99.74203
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	50	8.4361	0.2805	2.9051	3.4569	4.68E-02	49.525	31.1634	24.2002	9.55944	99.75431
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	51	8.4353	0.2777	2.9264	3.4544	4.68E-02	50.515	31.1637	24.2006	9.55283	99.68368
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	52	8.4343	0.2798	2.9046	3.4533	4.69E-02	51.505	31.1643	24.2013	9.55053	99.65772
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	53	8.4369	0.2831	2.9161	3.4546	4.69E-02	52.496	31.162	24.1991	9.5556	99.71511
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	54	8.4341	0.2771	2.889	3.4529	4.69E-02	53.486	31.1636	24.2008	9.55187	99.67087
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	55	8.4339	0.2792	2.9205	3.4546	4.70E-02	54.476	31.1634	24.2006	9.55885	99.74307
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	56	8.4362	0.282	2.9233	3.4533	4.70E-02	55.467	31.1616	24.1989	9.55546	99.71174
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	57	8.4369	0.282	2.9329	3.4526	4.70E-02	56.457	31.1608	24.1982	9.55429	99.70051
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	58	8.4272	0.2761	2.9272	3.4527	4.70E-02	57.448	31.1685	24.2056	9.55739	99.71585
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	59	8.4274	0.2773	2.8681	3.4515	4.71E-02	58.438	31.1678	24.2051	9.55482	99.68911
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	60	8.4205	0.2777	2.8784	3.451	4.71E-02	59.428	31.1714	24.2089	9.55541	99.68189
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	61	8.4115	0.2779	2.851	3.4514	4.72E-02	60.419	31.1759	24.2138	9.55964	99.70842
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	62	8.4055	0.2781	2.794	3.4513	4.72E-02	61.409	31.1804	24.2182	9.56184	99.72056
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	63	8.4042	0.2829	2.7574	3.4504	4.71E-02	62.399	31.181	24.2189	9.56028	99.70177
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	64	8.4046	0.2769	2.7292	3.4497	4.72E-02	63.389	31.1803	24.2183	9.55912	99.69014
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	65	8.4049	0.2781	2.7545	3.4477	4.72E-02	64.379	31.1801	24.2181	9.55376	99.63477
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	66	8.4073	0.2809	2.7667	3.4476	4.73E-02	65.37	31.1778	24.2159	9.55422	99.64346
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	67	8.4074	0.2819	2.8072	3.4484	4.73E-02	66.36	31.178	24.2161	9.55823	99.68579
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	68	8.4072	0.2757	2.7556	3.4486	4.73E-02	67.35	31.178	24.2161	9.5603	99.70687
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	69	8.4046	0.279	2.758	3.4498	4.74E-02	68.341	31.1789	24.2172	9.56594	99.76023
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	70	8.4044	0.2858	2.7481	3.4491	4.74E-02	69.331	31.1793	24.2176	9.56512	99.75157
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	71	8.4012	0.2813	2.7619	3.448	4.74E-02	70.321	31.1818	24.22	9.56326	99.72639
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	72	8.4015	0.2794	2.724	3.4484	4.74E-02	71.312	31.1821	24.2202	9.56555	99.75122
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	73	8.402	0.2797	2.7417	3.4452	4.74E-02	72.302	31.1817	24.2199	9.55626	99.65527
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	74	8.4058	0.2783	2.744	3.445	4.75E-02	73.292	31.1791	24.2173	9.55615	99.66118
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	75	8.3978	0.278	2.7448	3.445	4.76E-02	74.282	31.1843	24.2226	9.55862	99.6721
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	76	8.391	0.2813	2.6795	3.4453	4.75E-02	75.273	31.1896	24.2277	9.5623	99.69846
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	77	8.3913	0.278	2.6243	3.4442	4.76E-02	76.263	31.1891	24.2273	9.55965	99.67116
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	78	8.3915	0.2829	2.6432	3.4443	4.75E-02	77.253	31.1887	24.227	9.56136	99.68898
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	79	8.3916	0.2778	2.6556	3.4448	4.76E-02	78.243	31.1886	24.2269	9.56442	99.721
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	80	8.3913	0.2801	2.6276	3.4452	4.77E-02	79.234	31.1889	24.2272	9.56689	99.74627
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	81	8.3902	0.2762	2.6644	3.4444	4.76E-02	80.224	31.1905	24.2286	9.56587	99.73425
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	82	8.3884	0.2802	2.55	3.4418	4.74E-02	81.214	31.1921	24.2302	9.55854	99.65467
1	7	C	7/1/2006	15:42	-152.366667	59.861667	84	83	8.388	0.3223	2.3975	3.4406	4.77E-02	82.205	31.1913	24.2296	9.55591	99.62591
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	2	9.3713	0.3104	1.955	3.4991	1.35E+02	1.981	30.0694	23.2037	9.50983	100.65147
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	3	9.3093	0.3076	1.9873	3.5	7.62E+01	2.972	30.0819	23.223	9.52584	100.68857
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	4	9.1866	0.3224	1.9318	3.5017	3.77E+01	3.962	30.0981	23.2544	9.55712	100.75089
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	5	9.1454	0.3334	1.8082	3.5047	1.68E+01	4.953	30.1093	23.2694	9.5763	100.86663
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	6	9.1418	0.3286	1.76	3.5053	7.49E+00	5.944	30.1152	23.2745	9.57988	100.90003
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	7	9.1392	0.3306	1.719	3.505	3.04E+00	6.934	30.1214	23.2798	9.58059	100.90551
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	8	9.1372	0.3263	1.6829	3.5049	1.33E+00	7.925	30.1267	23.2843	9.58138	100.91272
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	9	9.1364	0.3254	1.6869	3.5049	5.95E-01	8.915	30.1296	23.2866	9.58273	100.92704
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	10	9.1358	0.3318	1.6673	3.5051	2.54E-01	9.906	30.1326	23.2891	9.58452	100.94642
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	11	9.1338	0.3322	1.5776	3.5039	1.27E-01	10.896	30.1412	23.2961	9.58186	100.91941
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	12	9.1315	0.3318	1.6329	3.5021	7.00E-02	11.887	30.1507	23.3039	9.57704	100.8696
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	13	9.128	0.3346	1.5955	3.5031	5.50E-02	12.878	30.1623	23.3135	9.58167	100.91792
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	14	9.1199	0.3332	1.6664	3.5022	4.80E-02	13.868	30.1822	23.3303	9.58053	100.90032
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	15	9.1174	0.3324	1.6799	3.5006	4.52E-02	14.859	30.1874	23.3348	9.57683	100.8589
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	16	9.1133	0.3376	1.6618	3.5028	4.49E-02	15.849	30.1952	23.3415	9.5856	100.94691
1	8	C	7/1/2006	16:37	-152.438333	59.87333	54	17	9.1066	0.3309	1.7681	3.5027	4.45E-02	16.84	30.2057	23.3507	9.58739	100.95733
