DeviceName,DeviceDateTime,AgeInSeconds,BatteryVoltage,CommId,GpsQuality,Latitude,Longitude,SubmergedPercent,Temperature0cm,vnDivRate,ZCount,zThreshold
UAF-SVPI-0048,2022-10-20 20:00:11,72011,11.8,300534060057020,3,59.795378,-152.486906,20,,,,
UAF-SVPI-0048,2022-10-20 19:30:46,70246,11.8,300534060057020,3,59.787294,-152.487075,20,,,,
UAF-MS-0070,2022-10-20 19:30:16,70216,10.4,300534060058980,3,57.972142,-154.095589,18,,,,
UAF-SVPI-0049,2022-10-20 19:30:11,70211,11.8,300534060151090,3,60.137031,-151.612419,14,,,,
UAF-MS-0070,2022-10-20 19:00:54,68454,10.4,300534060058980,3,57.972678,-154.095511,18,,,,
UAF-SVPI-0049,2022-10-20 19:00:13,68413,11.6,300534060151090,3,60.134133,-151.61775,14,,,,
UAF-SVPI-0048,2022-10-20 19:00:10,68410,11.6,300534060057020,3,59.779961,-152.484311,20,,,,
UAF-MS-0070,2022-10-20 18:30:14,66614,10.4,300534060058980,3,57.973994,-154.094275,19,,,,
UAF-SVPI-0049,2022-10-20 18:30:11,66611,11.8,300534060151090,3,60.132358,-151.621081,3,,,,
UAF-SVPI-0048,2022-10-20 18:30:11,66611,11.8,300534060057020,3,59.774403,-152.479311,18,,,,
UAF-MS-0070,2022-10-20 18:01:54,64914,10.4,300534060058980,3,57.975358,-154.093228,19,,,,
UAF-SVPI-0049,2022-10-20 18:01:03,64863,11.8,300534060151090,3,60.132364,-151.621089,3,,,,
UAF-SVPI-0048,2022-10-20 18:00:10,64810,11.8,300534060057020,3,59.770772,-152.471639,18,,,,
UAF-MS-0070,2022-10-20 17:30:11,63011,10.4,300534060058980,3,57.977264,-154.091339,19,,,,
UAF-SVPI-0048,2022-10-20 17:30:11,63011,11.8,300534060057020,3,59.770269,-152.461472,18,,,,
UAF-SVPI-0049,2022-10-20 17:30:10,63010,11.8,300534060151090,3,60.132319,-151.621103,3,,,,
UAF-SVPI-0048,2022-10-20 17:01:00,61260,11.6,300534060057020,3,59.773183,-152.448683,18,,,,
UAF-SVPI-0049,2022-10-20 17:00:11,61211,11.6,300534060151090,3,60.132308,-151.621247,3,,,,
UAF-MS-0070,2022-10-20 17:00:11,61211,10.4,300534060058980,3,57.979797,-154.089081,19,,,,
UAF-MS-0070,2022-10-20 16:30:14,59414,10.4,300534060058980,3,57.982919,-154.0865,13,,,,
UAF-SVPI-0048,2022-10-20 16:30:13,59413,11.8,300534060057020,3,59.777869,-152.434114,21,,,,
UAF-SVPI-0049,2022-10-20 16:30:11,59411,11.8,300534060151090,3,60.132206,-151.621375,15,,,,
UAF-MS-0070,2022-10-20 16:00:11,57611,10.4,300534060058980,3,57.986217,-154.082803,13,,,,
UAF-SVPI-0048,2022-10-20 16:00:11,57611,11.8,300534060057020,3,59.785011,-152.417281,21,,,,
UAF-SVPI-0049,2022-10-20 16:00:11,57611,11.8,300534060151090,3,60.132194,-151.621375,15,,,,
UAF-SVPI-0049,2022-10-20 15:30:39,55839,11.8,300534060151090,3,60.132186,-151.621381,15,,,,
UAF-MS-0070,2022-10-20 15:30:12,55812,10.4,300534060058980,3,57.989783,-154.078489,13,,,,
UAF-SVPI-0048,2022-10-20 15:30:11,55811,11.8,300534060057020,3,59.795117,-152.399544,21,,,,
UAF-SVPI-0048,2022-10-20 15:00:43,54043,11.6,300534060057020,3,59.806164,-152.381103,21,,,,
UAF-SVPI-0049,2022-10-20 15:00:13,54013,11.6,300534060151090,3,60.132197,-151.621392,15,,,,
UAF-MS-0070,2022-10-20 15:00:12,54012,10.4,300534060058980,3,57.993544,-154.073239,13,,,,
UAF-MS-0070,2022-10-20 14:30:15,52215,10.4,300534060058980,3,57.997822,-154.067597,15,,,,
UAF-SVPI-0049,2022-10-20 14:30:12,52212,11.8,300534060151090,3,60.132183,-151.621392,20,,,,
UAF-SVPI-0048,2022-10-20 14:30:09,52209,11.8,300534060057020,3,59.818736,-152.362956,23,,,,
UAF-MS-0070,2022-10-20 14:01:09,50469,10.4,300534060058980,3,58.002403,-154.062114,15,,,,
UAF-SVPI-0049,2022-10-20 14:00:13,50413,11.8,300534060151090,3,60.132203,-151.621361,20,,,,
UAF-SVPI-0048,2022-10-20 14:00:09,50409,11.8,300534060057020,3,59.832908,-152.345744,23,,,,
UAF-MS-0070,2022-10-20 13:30:15,48615,10.4,300534060058980,3,58.007542,-154.055481,15,,,,
UAF-SVPI-0049,2022-10-20 13:30:11,48611,11.8,300534060151090,3,60.132342,-151.621106,20,,,,
UAF-SVPI-0048,2022-10-20 13:30:09,48609,11.8,300534060057020,3,59.847306,-152.329492,23,,,,
UAF-SVPI-0049,2022-10-20 13:00:39,46839,11.6,300534060151090,3,60.132714,-151.62055,20,,,,
UAF-MS-0070,2022-10-20 13:00:14,46814,10.4,300534060058980,3,58.013003,-154.050042,15,,,,
UAF-SVPI-0048,2022-10-20 13:00:10,46810,11.6,300534060057020,3,59.861189,-152.315356,23,,,,
UAF-MS-0070,2022-10-20 12:30:12,45012,10.4,300534060058980,3,58.0186,-154.046039,16,,,,
UAF-SVPI-0049,2022-10-20 12:30:11,45011,11.8,300534060151090,3,60.13295,-151.620322,11,,,,
UAF-SVPI-0048,2022-10-20 12:30:11,45011,11.8,300534060057020,3,59.873561,-152.30345,22,,,,
UAF-SVPI-0048,2022-10-20 12:01:09,43269,11.8,300534060057020,3,59.883758,-152.295625,22,,,,
UAF-MS-0070,2022-10-20 12:00:45,43245,10.4,300534060058980,3,58.023781,-154.043094,16,,,,
UAF-SVPI-0049,2022-10-20 12:00:11,43211,11.8,300534060151090,3,60.132867,-151.620328,11,,,,
UAF-MS-0070,2022-10-20 11:30:12,41412,10.4,300534060058980,3,58.028858,-154.040594,16,,,,
UAF-SVPI-0049,2022-10-20 11:30:10,41410,11.8,300534060151090,3,60.132869,-151.620322,11,,,,
UAF-SVPI-0048,2022-10-20 11:30:10,41410,11.8,300534060057020,3,59.8922,-152.289736,22,,,,
UAF-SVPI-0049,2022-10-20 11:00:39,39639,11.6,300534060151090,3,60.132908,-151.620325,11,,,,
UAF-MS-0070,2022-10-20 11:00:11,39611,10.4,300534060058980,3,58.032964,-154.038911,16,,,,
UAF-SVPI-0048,2022-10-20 11:00:10,39610,11.6,300534060057020,3,59.898006,-152.286422,22,,,,
UAF-SVPI-0049,2022-10-20 10:30:11,37811,11.8,300534060151090,3,60.132969,-151.620136,22,,,,
UAF-SVPI-0048,2022-10-20 10:30:11,37811,11.8,300534060057020,3,59.901625,-152.284667,22,,,,
UAF-MS-0070,2022-10-20 10:30:11,37811,10.4,300534060058980,3,58.036842,-154.036947,14,,,,
UAF-MS-0070,2022-10-20 10:01:27,36087,10.4,300534060058980,3,58.04045,-154.035358,14,,,,
UAF-SVPI-0049,2022-10-20 10:00:12,36012,11.8,300534060151090,3,60.132947,-151.620181,22,,,,
UAF-SVPI-0048,2022-10-20 10:00:10,36010,11.8,300534060057020,3,59.903169,-152.283272,22,,,,
UAF-SVPI-0049,2022-10-20 09:31:13,34273,11.8,300534060151090,3,60.132969,-151.6201,22,,,,
UAF-MS-0070,2022-10-20 09:30:13,34213,10.4,300534060058980,3,58.044406,-154.034106,14,,,,
UAF-SVPI-0048,2022-10-20 09:30:11,34211,11.8,300534060057020,3,59.902628,-152.283769,22,,,,
UAF-SVPI-0048,2022-10-20 09:01:57,32517,11.6,300534060057020,3,59.900722,-152.283653,22,,,,
UAF-SVPI-0049,2022-10-20 09:00:22,32422,11.6,300534060151090,3,60.132858,-151.620475,22,,,,
UAF-MS-0070,2022-10-20 09:00:13,32413,10.4,300534060058980,3,58.0484,-154.032906,14,,,,
UAF-MS-0070,2022-10-20 08:32:17,30737,10.4,300534060058980,3,58.052128,-154.032558,14,,,,
UAF-SVPI-0048,2022-10-20 08:30:40,30640,11.8,300534060057020,3,59.896747,-152.283131,31,,,,
UAF-SVPI-0049,2022-10-20 08:30:14,30614,11.8,300534060151090,3,60.132522,-151.621036,24,,,,
UAF-SVPI-0049,2022-10-20 08:01:14,28874,11.8,300534060151090,3,60.131681,-151.622208,24,,,,
UAF-MS-0070,2022-10-20 08:00:41,28841,10.4,300534060058980,3,58.055897,-154.031642,14,,,,
UAF-SVPI-0048,2022-10-20 08:00:21,28821,11.8,300534060057020,3,59.892489,-152.283069,31,,,,
UAF-SVPI-0048,2022-10-20 07:30:46,27046,11.8,300534060057020,3,59.887733,-152.281286,31,,,,
UAF-MS-0070,2022-10-20 07:30:42,27042,10.4,300534060058980,3,58.059403,-154.031064,14,,,,
UAF-SVPI-0049,2022-10-20 07:30:19,27019,11.8,300534060151090,3,60.130153,-151.625031,24,,,,
UAF-SVPI-0048,2022-10-20 07:00:47,25247,11.6,300534060057020,3,59.884897,-152.279511,31,,,,
UAF-MS-0070,2022-10-20 07:00:20,25220,10.4,300534060058980,3,58.063031,-154.030219,14,,,,
UAF-SVPI-0049,2022-10-20 07:00:13,25213,11.6,300534060151090,3,60.1299,-151.625311,24,,,,
UAF-SVPI-0048,2022-10-20 06:30:23,23423,11.8,300534060057020,3,59.881447,-152.277172,20,,,,
UAF-SVPI-0049,2022-10-20 06:30:14,23414,11.8,300534060151090,3,60.129842,-151.625256,9,,,,
UAF-MS-0070,2022-10-20 06:30:13,23413,10.4,300534060058980,3,58.065944,-154.028622,30,,,,
UAF-SVPI-0048,2022-10-20 06:02:12,21732,11.8,300534060057020,3,59.879514,-152.273664,20,,,,
UAF-MS-0070,2022-10-20 06:01:47,21707,10.4,300534060058980,3,58.068217,-154.025128,30,,,,
UAF-SVPI-0049,2022-10-20 06:00:47,21647,11.8,300534060151090,3,60.129814,-151.625311,9,,,,
UAF-SVPI-0048,2022-10-20 05:30:19,19819,11.8,300534060057020,3,59.879478,-152.266519,20,,,,
UAF-MS-0070,2022-10-20 05:30:14,19814,10.4,300534060058980,3,58.071044,-154.019711,30,,,,
UAF-SVPI-0049,2022-10-20 05:30:12,19812,11.8,300534060151090,3,60.129833,-151.625097,9,,,,
UAF-MS-0070,2022-10-20 05:01:14,18074,10.4,300534060058980,3,58.074792,-154.014586,30,,,,
UAF-SVPI-0048,2022-10-20 05:00:13,18013,11.6,300534060057020,3,59.882903,-152.257689,20,,,,
UAF-SVPI-0049,2022-10-20 05:00:12,18012,11.6,300534060151090,3,60.129719,-151.625444,9,,,,
UAF-MS-0070,2022-10-20 04:30:14,16214,10.4,300534060058980,3,58.079519,-154.009233,22,,,,
UAF-SVPI-0049,2022-10-20 04:30:12,16212,11.8,300534060151090,3,60.129642,-151.625544,26,,,,
UAF-SVPI-0048,2022-10-20 04:30:11,16211,11.8,300534060057020,3,59.887472,-152.249633,24,,,,
UAF-SVPI-0048,2022-10-20 04:00:47,14447,11.8,300534060057020,3,59.893394,-152.242333,24,,,,
UAF-SVPI-0049,2022-10-20 04:00:45,14445,11.8,300534060151090,3,60.129617,-151.625481,26,,,,
UAF-MS-0070,2022-10-20 04:00:15,14415,10.4,300534060058980,3,58.084731,-154.002744,22,,,,
UAF-SVPI-0048,2022-10-20 03:30:16,12616,11.8,300534060057020,3,59.901339,-152.235775,24,,,,
UAF-SVPI-0049,2022-10-20 03:30:14,12614,11.8,300534060151090,3,60.129678,-151.625564,26,,,,
UAF-MS-0070,2022-10-20 03:30:13,12613,10.4,300534060058980,3,58.090383,-153.995283,22,,,,
UAF-SVPI-0049,2022-10-20 03:02:40,10960,11.6,300534060151090,3,60.129711,-151.625856,26,,,,
UAF-SVPI-0048,2022-10-20 03:00:12,10812,11.6,300534060057020,3,59.910806,-152.230733,24,,,,
UAF-MS-0070,2022-10-20 03:00:11,10811,10.4,300534060058980,3,58.096878,-153.9879,22,,,,
UAF-MS-0070,2022-10-20 02:34:00,9240,10.4,300534060058980,3,58.103233,-153.980864,17,,,,
UAF-SVPI-0049,2022-10-20 02:33:59,9239,11.8,300534060151090,1,60.129561,-151.625025,30,,,,
UAF-SVPI-0048,2022-10-20 02:30:13,9013,11.8,300534060057020,3,59.921333,-152.226744,22,,,,
UAF-SVPI-0049,2022-10-20 02:03:59,7439,11.8,300534060151090,1,60.129539,-151.625228,30,,,,
UAF-MS-0070,2022-10-20 02:03:59,7439,10.4,300534060058980,1,58.110342,-153.969828,17,,,,
UAF-SVPI-0048,2022-10-20 02:01:17,7277,11.8,300534060057020,3,59.931844,-152.219864,22,,,,
UAF-SVPI-0049,2022-10-20 01:33:59,5639,11.8,300534060151090,1,60.130022,-151.624556,30,,,,
UAF-MS-0070,2022-10-20 01:31:32,5492,10.4,300534060058980,3,58.1207,-153.964444,17,,,,
UAF-SVPI-0048,2022-10-20 01:30:11,5411,11.8,300534060057020,3,59.941383,-152.213792,22,,,,
UAF-SVPI-0048,2022-10-20 01:01:13,3673,11.6,300534060057020,3,59.94855,-152.211394,22,,,,
UAF-MS-0070,2022-10-20 01:00:27,3627,10.4,300534060058980,3,58.129992,-153.955972,17,,,,
UAF-SVPI-0049,2022-10-20 01:00:15,3615,11.6,300534060151090,3,60.130303,-151.624525,30,,,,
UAF-MS-0070,2022-10-20 00:30:16,1816,10.4,300534060058980,3,58.139092,-153.947964,16,,,,
UAF-SVPI-0049,2022-10-20 00:30:15,1815,11.8,300534060151090,3,60.130603,-151.624606,11,,,,
UAF-SVPI-0048,2022-10-20 00:30:12,1812,11.8,300534060057020,3,59.955256,-152.209119,19,,,,
UAF-SVPI-0049,2022-10-20 00:02:15,135,11.8,300534060151090,3,60.130553,-151.624606,11,,,,
UAF-MS-0070,2022-10-20 00:01:41,101,10.4,300534060058980,3,58.147567,-153.941417,16,,,,
UAF-SVPI-0048,2022-10-20 00:00:10,10,11.8,300534060057020,3,59.960603,-152.207803,19,,,,
UAF-MS-0070,2022-10-19 23:33:59,84839,10.4,300534060058980,1,58.157322,-153.931644,16,,,,
UAF-SVPI-0049,2022-10-19 23:30:13,84613,11.8,300534060151090,3,60.130511,-151.624228,11,,,,
UAF-SVPI-0048,2022-10-19 23:30:10,84610,11.8,300534060057020,3,59.964069,-152.207583,19,,,,
UAF-MS-0070,2022-10-19 23:03:59,83039,10.4,300534060058980,1,58.165181,-153.92625,16,,,,
UAF-SVPI-0049,2022-10-19 23:00:12,82812,11.6,300534060151090,3,60.130589,-151.624447,11,,,,
UAF-SVPI-0048,2022-10-19 23:00:11,82811,11.6,300534060057020,3,59.964619,-152.208881,19,,,,
UAF-MS-0070,2022-10-19 22:33:59,81239,10.4,300534060058980,1,58.173972,-153.917136,25,,,,
UAF-SVPI-0049,2022-10-19 22:30:11,81011,11.8,300534060151090,3,60.130661,-151.624378,23,,,,
UAF-SVPI-0048,2022-10-19 22:30:11,81011,11.8,300534060057020,3,59.962419,-152.212161,22,,,,
UAF-MS-0070,2022-10-19 22:03:59,79439,10.4,300534060058980,1,58.183419,-153.908247,25,,,,
UAF-SVPI-0049,2022-10-19 22:01:43,79303,11.8,300534060151090,3,60.130708,-151.624328,23,,,,
UAF-SVPI-0048,2022-10-19 22:00:57,79257,11.8,300534060057020,3,59.958281,-152.215489,22,,,,
UAF-MS-0070,2022-10-19 21:33:59,77639,10.4,300534060058980,1,58.189319,-153.900622,25,,,,
UAF-SVPI-0048,2022-10-19 21:30:12,77412,11.8,300534060057020,3,59.952428,-152.218242,22,,,,
UAF-SVPI-0049,2022-10-19 21:30:11,77411,11.8,300534060151090,3,60.130725,-151.624258,23,,,,
UAF-MS-0070,2022-10-19 21:03:59,75839,10.4,300534060058980,1,58.196308,-153.886817,25,,,,
UAF-SVPI-0049,2022-10-19 21:00:12,75612,11.6,300534060151090,3,60.130414,-151.624528,23,,,,
UAF-SVPI-0048,2022-10-19 21:00:11,75611,11.6,300534060057020,3,59.946156,-152.2219,22,,,,
UAF-MS-0070,2022-10-19 20:33:59,74039,10.4,300534060058980,1,58.204297,-153.8863,21,,,,
UAF-SVPI-0049,2022-10-19 20:30:11,73811,11.8,300534060151090,3,60.129222,-151.625747,9,,,,
UAF-SVPI-0048,2022-10-19 20:30:11,73811,11.8,300534060057020,3,59.936719,-152.228061,23,,,,
UAF-MS-0070,2022-10-19 20:03:59,72239,10.4,300534060058980,1,58.197669,-153.938053,21,,,,
UAF-SVPI-0049,2022-10-19 20:00:11,72011,11.8,300534060151090,3,60.127458,-151.627725,9,,,,
UAF-SVPI-0048,2022-10-19 20:00:11,72011,11.8,300534060057020,3,59.927131,-152.234806,23,,,,
UAF-MS-0070,2022-10-19 19:33:59,70439,10.4,300534060058980,1,58.216203,-153.859289,21,,,,
UAF-SVPI-0048,2022-10-19 19:31:09,70269,11.8,300534060057020,3,59.916344,-152.242922,23,,,,
UAF-SVPI-0049,2022-10-19 19:30:10,70210,11.8,300534060151090,3,60.122614,-151.633836,9,,,,
UAF-MS-0070,2022-10-19 19:03:59,68639,10.4,300534060058980,1,58.223217,-153.840325,21,,,,
UAF-SVPI-0048,2022-10-19 19:00:12,68412,11.6,300534060057020,3,59.906856,-152.249744,23,,,,
UAF-SVPI-0049,2022-10-19 19:00:10,68410,11.6,300534060151090,3,60.115994,-151.642828,9,,,,
UAF-MS-0070,2022-10-19 18:33:59,66839,10.4,300534060058980,1,58.230433,-153.818933,18,,,,
UAF-SVPI-0049,2022-10-19 18:30:11,66611,11.8,300534060151090,3,60.109031,-151.653628,10,,,,
UAF-SVPI-0048,2022-10-19 18:30:11,66611,11.8,300534060057020,3,59.898811,-152.254242,24,,,,
UAF-MS-0070,2022-10-19 18:03:59,65039,10.4,300534060058980,1,58.240225,-153.795522,18,,,,
UAF-SVPI-0049,2022-10-19 18:00:39,64839,11.8,300534060151090,3,60.101281,-151.665531,10,,,,
UAF-SVPI-0048,2022-10-19 18:00:11,64811,11.8,300534060057020,3,59.890997,-152.258464,24,,,,
UAF-MS-0070,2022-10-19 17:33:59,63239,10.4,300534060058980,1,58.248394,-153.777158,18,,,,
UAF-SVPI-0049,2022-10-19 17:30:11,63011,11.8,300534060151090,3,60.092664,-151.676986,10,,,,
UAF-SVPI-0048,2022-10-19 17:30:11,63011,11.8,300534060057020,3,59.885769,-152.261675,24,,,,
UAF-MS-0070,2022-10-19 17:03:59,61439,10.4,300534060058980,1,58.254778,-153.7563,18,,,,
UAF-SVPI-0049,2022-10-19 17:00:12,61212,11.6,300534060151090,3,60.084483,-151.686106,10,,,,
UAF-SVPI-0048,2022-10-19 17:00:11,61211,11.6,300534060057020,3,59.882903,-152.263247,24,,,,
UAF-MS-0070,2022-10-19 16:33:59,59639,10.4,300534060058980,1,58.262231,-153.735161,23,,,,
UAF-SVPI-0048,2022-10-19 16:30:10,59410,11.8,300534060057020,3,59.882072,-152.262186,18,,,,
UAF-SVPI-0049,2022-10-19 16:30:10,59410,11.8,300534060151090,3,60.077319,-151.694019,11,,,,
UAF-MS-0070,2022-10-19 16:03:59,57839,10.4,300534060058980,1,58.270017,-153.712914,23,,,,
UAF-SVPI-0048,2022-10-19 16:01:09,57669,11.8,300534060057020,3,59.883469,-152.259844,18,,,,
UAF-SVPI-0049,2022-10-19 16:00:10,57610,11.8,300534060151090,3,60.072694,-151.698858,11,,,,
UAF-MS-0070,2022-10-19 15:33:59,56039,10.4,300534060058980,1,58.278469,-153.690928,23,,,,
UAF-SVPI-0049,2022-10-19 15:30:40,55840,11.8,300534060151090,3,60.071039,-151.700458,11,,,,
UAF-SVPI-0048,2022-10-19 15:30:11,55811,11.8,300534060057020,3,59.887281,-152.254844,18,,,,
UAF-MS-0070,2022-10-19 15:02:18,54138,10.4,300534060058980,3,58.288425,-153.668444,23,,,,
UAF-SVPI-0049,2022-10-19 15:00:12,54012,11.6,300534060151090,3,60.070694,-151.701028,11,,,,
UAF-SVPI-0048,2022-10-19 15:00:12,54012,11.6,300534060057020,3,59.892994,-152.247981,18,,,,
UAF-MS-0070,2022-10-19 14:30:30,52230,10.4,300534060058980,3,58.298669,-153.646006,16,,,,
UAF-SVPI-0049,2022-10-19 14:30:11,52211,11.8,300534060151090,3,60.0707,-151.7011,20,,,,
UAF-SVPI-0048,2022-10-19 14:30:10,52210,11.8,300534060057020,3,59.901203,-152.238667,9,,,,
UAF-SVPI-0049,2022-10-19 14:01:11,50471,11.8,300534060151090,3,60.070744,-151.701158,20,,,,
UAF-MS-0070,2022-10-19 14:00:14,50414,10.4,300534060058980,3,58.3097,-153.6255,16,,,,
UAF-SVPI-0048,2022-10-19 14:00:11,50411,11.8,300534060057020,3,59.911058,-152.227792,9,,,,
UAF-SVPI-0049,2022-10-19 13:33:59,48839,11.8,300534060151090,1,60.070658,-151.698569,20,,,,
UAF-MS-0070,2022-10-19 13:30:14,48614,10.4,300534060058980,3,58.321072,-153.60565,16,,,,
UAF-SVPI-0048,2022-10-19 13:30:10,48610,11.8,300534060057020,3,59.922372,-152.216539,9,,,,
UAF-SVPI-0049,2022-10-19 13:03:59,47039,11.6,300534060151090,1,60.081222,-151.689683,20,,,,
UAF-SVPI-0048,2022-10-19 13:00:39,46839,11.6,300534060057020,3,59.933878,-152.204606,9,,,,
UAF-MS-0070,2022-10-19 13:00:12,46812,10.4,300534060058980,3,58.333369,-153.586931,16,,,,
UAF-SVPI-0049,2022-10-19 12:33:59,45239,11.8,300534060151090,1,60.081222,-151.689683,14,,,,
UAF-MS-0070,2022-10-19 12:30:11,45011,10.4,300534060058980,3,58.3471,-153.569372,16,,,,
UAF-SVPI-0048,2022-10-19 12:30:10,45010,11.8,300534060057020,3,59.945281,-152.190586,12,,,,
UAF-MS-0070,2022-10-19 12:00:39,43239,10.4,300534060058980,3,58.361244,-153.552839,16,,,,
UAF-SVPI-0049,2022-10-19 12:00:11,43211,11.8,300534060151090,3,60.081231,-151.689664,14,,,,
UAF-SVPI-0048,2022-10-19 12:00:11,43211,11.8,300534060057020,3,59.956239,-152.177239,12,,,,
UAF-MS-0070,2022-10-19 11:33:59,41639,10.4,300534060058980,1,58.374397,-153.538869,16,,,,
UAF-SVPI-0049,2022-10-19 11:30:11,41411,11.8,300534060151090,3,60.088361,-151.682014,14,,,,
UAF-SVPI-0048,2022-10-19 11:30:11,41411,11.8,300534060057020,3,59.965717,-152.164894,12,,,,
UAF-MS-0070,2022-10-19 11:03:59,39839,10.4,300534060058980,1,58.389919,-153.525447,16,,,,
UAF-SVPI-0049,2022-10-19 11:00:11,39611,11.6,300534060151090,3,60.093594,-151.675858,14,,,,
UAF-SVPI-0048,2022-10-19 11:00:11,39611,11.6,300534060057020,3,59.973319,-152.153778,12,,,,
UAF-MS-0070,2022-10-19 10:33:59,38039,10.4,300534060058980,1,58.405439,-153.513703,15,,,,
UAF-SVPI-0049,2022-10-19 10:30:11,37811,11.8,300534060151090,3,60.096381,-151.672539,11,,,,
UAF-SVPI-0048,2022-10-19 10:30:11,37811,11.8,300534060057020,3,59.979164,-152.146036,15,,,,
UAF-SVPI-0048,2022-10-19 10:00:39,36039,11.8,300534060057020,3,59.982972,-152.140625,15,,,,
UAF-SVPI-0049,2022-10-19 10:00:39,36039,11.8,300534060151090,3,60.09755,-151.671189,11,,,,
UAF-MS-0070,2022-10-19 10:00:24,36024,10.4,300534060058980,3,58.423786,-153.503994,15,,,,
UAF-MS-0070,2022-10-19 09:30:23,34223,10.4,300534060058980,3,58.440286,-153.498708,15,,,,
UAF-SVPI-0049,2022-10-19 09:30:13,34213,11.8,300534060151090,3,60.097664,-151.670883,11,,,,
UAF-SVPI-0048,2022-10-19 09:30:11,34211,11.8,300534060057020,3,59.9852,-152.138714,15,,,,
UAF-MS-0070,2022-10-19 09:00:21,32421,10.4,300534060058980,3,58.456833,-153.494983,15,,,,
UAF-SVPI-0049,2022-10-19 09:00:11,32411,11.6,300534060151090,3,60.097672,-151.670828,11,,,,
UAF-SVPI-0048,2022-10-19 09:00:10,32410,11.6,300534060057020,3,59.984303,-152.139494,15,,,,
UAF-MS-0070,2022-10-19 08:31:45,30705,10.4,300534060058980,3,58.471717,-153.492192,14,,,,
UAF-SVPI-0049,2022-10-19 08:30:11,30611,11.8,300534060151090,3,60.096969,-151.671258,8,,,,
UAF-SVPI-0048,2022-10-19 08:30:11,30611,11.8,300534060057020,3,59.982503,-152.138531,15,,,,
UAF-MS-0070,2022-10-19 08:03:59,29039,10.4,300534060058980,1,58.484533,-153.490564,14,,,,
UAF-SVPI-0048,2022-10-19 08:00:11,28811,11.8,300534060057020,3,59.980014,-152.136842,15,,,,
UAF-SVPI-0049,2022-10-19 08:00:10,28810,11.8,300534060151090,3,60.095842,-151.672175,8,,,,
UAF-MS-0070,2022-10-19 07:32:22,27142,10.4,300534060058980,3,58.499239,-153.4866,14,,,,
UAF-SVPI-0048,2022-10-19 07:30:11,27011,11.8,300534060057020,3,59.976256,-152.133481,15,,,,
UAF-SVPI-0049,2022-10-19 07:30:11,27011,11.8,300534060151090,3,60.092061,-151.6763,8,,,,
UAF-SVPI-0048,2022-10-19 07:00:39,25239,11.6,300534060057020,3,59.970911,-152.130356,15,,,,
UAF-MS-0070,2022-10-19 07:00:13,25213,10.4,300534060058980,3,58.513106,-153.480017,14,,,,
UAF-SVPI-0049,2022-10-19 07:00:11,25211,11.6,300534060151090,3,60.087219,-151.681878,8,,,,
UAF-MS-0070,2022-10-19 06:30:18,23418,10.4,300534060058980,3,58.525336,-153.474181,28,,,,
UAF-SVPI-0048,2022-10-19 06:30:13,23413,11.8,300534060057020,3,59.964156,-152.129264,23,,,,
UAF-SVPI-0049,2022-10-19 06:30:12,23412,11.8,300534060151090,3,60.081803,-151.688892,14,,,,
UAF-MS-0070,2022-10-19 06:01:46,21706,10.4,300534060058980,3,58.536336,-153.467364,28,,,,
UAF-SVPI-0049,2022-10-19 06:00:39,21639,11.8,300534060151090,3,60.075903,-151.696061,14,,,,
UAF-SVPI-0048,2022-10-19 06:00:14,21614,11.8,300534060057020,3,59.9582,-152.128175,23,,,,
UAF-MS-0070,2022-10-19 05:30:14,19814,10.4,300534060058980,3,58.547564,-153.457,28,,,,
UAF-SVPI-0049,2022-10-19 05:30:12,19812,11.8,300534060151090,3,60.070367,-151.702478,14,,,,
UAF-SVPI-0048,2022-10-19 05:30:11,19811,11.8,300534060057020,3,59.953606,-152.126331,23,,,,
UAF-SVPI-0048,2022-10-19 05:00:45,18045,11.6,300534060057020,3,59.950317,-152.125086,23,,,,
UAF-MS-0070,2022-10-19 05:00:17,18017,10.4,300534060058980,3,58.558078,-153.443458,28,,,,
UAF-SVPI-0049,2022-10-19 05:00:11,18011,11.6,300534060151090,3,60.06585,-151.707783,14,,,,
UAF-MS-0070,2022-10-19 04:30:13,16213,10.4,300534060058980,3,58.569644,-153.42475,28,,,,
UAF-SVPI-0048,2022-10-19 04:30:12,16212,11.8,300534060057020,3,59.948489,-152.12415,25,,,,
UAF-SVPI-0049,2022-10-19 04:30:11,16211,11.8,300534060151090,3,60.062361,-151.711961,16,,,,
UAF-MS-0070,2022-10-19 04:01:11,14471,10.4,300534060058980,3,58.581478,-153.403169,28,,,,
UAF-SVPI-0048,2022-10-19 04:00:12,14412,11.8,300534060057020,3,59.946919,-152.123261,25,,,,
UAF-SVPI-0049,2022-10-19 04:00:11,14411,11.8,300534060151090,3,60.060181,-151.715222,16,,,,
UAF-MS-0070,2022-10-19 03:30:14,12614,10.4,300534060058980,3,58.595447,-153.379233,28,,,,
UAF-SVPI-0049,2022-10-19 03:30:11,12611,11.8,300534060151090,3,60.059964,-151.717075,16,,,,
UAF-SVPI-0048,2022-10-19 03:30:10,12610,11.8,300534060057020,3,59.946794,-152.121675,25,,,,
UAF-SVPI-0048,2022-10-19 03:00:40,10840,11.6,300534060057020,3,59.948044,-152.119458,25,,,,
UAF-MS-0070,2022-10-19 03:00:13,10813,10.4,300534060058980,3,58.609892,-153.354117,28,,,,
UAF-SVPI-0049,2022-10-19 03:00:11,10811,11.6,300534060151090,3,60.0612,-151.716758,16,,,,
