Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Temperature [C]	Sigma	Salinity [psu]	oxper [%]	oxconc	tran [v]	flour [v]
6	30	c	9/8/2004	17:38	-152.92	58.72167	146	130	128.744	5.3493	25.5337	32.346	58.67334	5.99813	4.2567	0.0704
6	30	c	9/8/2004	17:38	-152.92	58.72167	146	131	129.734	5.3426	25.5417	32.3552	58.19446	5.94976	4.2669	0.0769
6	30	c	9/8/2004	17:38	-152.92	58.72167	146	132	130.724	5.3334	25.5519	32.3667	57.63512	5.89345	4.2765	0.0771
6	30	c	9/8/2004	17:38	-152.92	58.72167	146	133	131.714	5.3189	25.562	32.3773	57.14925	5.84539	4.2928	0.0767
6	30	c	9/8/2004	17:38	-152.92	58.72167	146	134	132.704	5.2967	25.5801	32.3971	56.54538	5.78597	4.2844	0.0723
6	30	c	9/8/2004	17:38	-152.92	58.72167	146	135	133.694	5.2842	25.5906	32.4086	55.83838	5.71492	4.2773	0.0746
6	30	c	9/8/2004	17:38	-152.92	58.72167	146	136	134.684	5.2482	25.6342	32.4585	54.36536	5.56718	4.2602	0.0712
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	1	0.991	11.6067	22.9053	30.162	92.55691	8.3203	4.046	0.3485
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	2	1.981	11.7074	22.8737	30.1445	92.28299	8.27859	4.0623	0.3181
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	3	2.972	11.5385	22.9152	30.1593	92.97254	8.37028	4.0468	0.3734
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	4	3.963	11.3536	23.0378	30.2752	100.50613	9.07775	4.0383	0.7162
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	5	4.953	11.1472	23.2027	30.4412	103.71581	9.40028	3.8576	1.5862
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	6	5.944	10.8881	23.3807	30.6127	104.77193	9.53925	3.7098	2.247
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	7	6.934	10.8402	23.4434	30.6828	102.79307	9.36474	3.6708	2.8138
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	8	7.925	10.7284	23.5503	30.7957	93.77913	8.558	3.6127	2.0387
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	9	8.916	10.3901	23.6337	30.8299	87.34521	8.02863	3.9572	0.802
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	10	9.906	10.28	23.6744	30.8585	86.4946	7.96851	4.2051	0.7173
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	11	10.897	10.3003	23.6993	30.8948	87.56023	8.06123	4.1987	0.8304
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	12	11.888	10.2052	23.7568	30.9484	87.88297	8.10524	4.1264	0.8475
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	13	12.878	10.1958	23.8302	31.0407	90.62706	8.35505	4.0666	1.5114
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	14	13.869	10.291	23.8454	31.0803	92.40876	8.49935	3.9228	1.9091
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	15	14.859	10.3199	23.852	31.0949	92.52877	8.50421	3.8377	2.1233
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	16	15.85	10.2922	23.8637	31.104	90.3003	8.30393	3.8606	1.6703
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	17	16.84	10.1778	23.9023	31.1292	88.50859	8.15845	3.9459	1.38
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	18	17.831	10.1317	23.9406	31.1686	87.99936	8.11777	4.012	1.1967
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	19	18.822	10.1266	23.9435	31.1712	87.70794	8.09167	4.0558	1.1035
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	20	19.812	10.1233	23.9445	31.1718	87.27772	8.05252	4.0674	1.0194
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	21	20.803	10.1244	23.9439	31.1712	87.07788	8.03393	4.0973	0.9847
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	22	21.793	10.1247	23.9441	31.1715	86.30319	7.96239	4.1197	0.8494
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	23	22.784	10.1095	23.9512	31.1774	86.20988	7.95615	4.2017	0.8098
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	24	23.774	10.0928	23.9581	31.1827	86.30507	7.9676	4.2203	0.7615
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	25	24.765	10.0714	23.9663	31.1887	86.5757	7.99607	4.196	0.7877
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	26	25.755	10.0488	23.9759	31.1963	86.8387	8.024	4.1929	0.7236
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	27	26.746	10.0417	23.9791	31.1989	87.02223	8.04208	4.1818	0.706
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	28	27.736	10.0357	23.9814	31.2005	87.08108	8.04851	4.2101	0.6949
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	29	28.727	10.0286	23.9841	31.2025	86.1087	7.95978	4.2059	0.7214
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	30	29.718	9.9649	24.0058	31.217	85.09365	7.87634	4.2337	0.5805
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	31	30.708	9.8815	24.0373	31.24	85.65795	7.94211	4.2587	0.5211
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	32	31.698	9.7885	24.0693	31.2617	85.81645	7.97213	4.2781	0.7347
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	33	32.689	9.6806	24.1149	31.2981	85.55036	7.96469	4.1739	0.7406
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	34	33.679	9.6032	24.1533	31.3313	84.89662	7.91579	4.2012	0.6726
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	35	34.67	9.5549	24.1755	31.3499	83.98442	7.83826	4.2133	0.6878
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	36	35.66	9.4556	24.2234	31.3912	83.24955	7.78488	4.2256	0.4445
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	37	36.651	9.3901	24.2537	31.4167	82.69037	7.74269	4.298	0.3789
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	38	37.641	9.3313	24.2778	31.4358	82.29656	7.71503	4.3034	0.4132
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	39	38.632	9.24	24.3176	31.4685	81.34579	7.63989	4.3359	0.3335
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	40	39.622	9.08	24.3671	31.5002	80.43613	7.58017	4.3916	0.2038
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	41	40.613	9.0279	24.3854	31.5133	79.90739	7.53856	4.3972	0.2113
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	42	41.603	8.9371	24.41	31.5269	79.3223	7.49805	4.4067	0.1846
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	43	42.594	8.8384	24.4441	31.5514	78.97877	7.48108	4.4118	0.1654
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	44	43.584	8.767	24.4679	31.568	78.73973	7.46969	4.4333	0.1513
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	45	44.574	8.7321	24.4766	31.5724	78.29858	7.4335	4.4422	0.1627
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	46	45.565	8.6585	24.4898	31.5752	77.46909	7.36688	4.4431	0.141
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	47	46.555	8.5097	24.5148	31.5788	76.46011	7.29541	4.44	0.1176
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	48	47.546	8.3416	24.5682	31.6154	76.00411	7.27801	4.4405	0.1102
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	49	48.536	8.2679	24.5904	31.63	75.73478	7.26375	4.4474	0.0988
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	50	49.527	8.2014	24.6124	31.6458	75.59139	7.26029	4.4593	0.0947
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	51	50.517	8.1473	24.6291	31.6571	75.31089	7.24178	4.4652	0.0908
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	52	51.507	8.0234	24.6663	31.6818	75.1873	7.24931	4.4655	0.087
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	53	52.498	7.9498	24.6927	31.7021	75.0945	7.25164	4.4527	0.0867
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	54	53.488	7.9117	24.7033	31.7087	74.95756	7.24446	4.4709	0.0859
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	55	54.478	7.8241	24.7299	31.7269	74.80373	7.24332	4.4783	0.0875
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	56	55.469	7.7764	24.7441	31.7364	74.73787	7.24446	4.4801	0.085
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	57	56.459	7.755	24.7498	31.7399	74.70173	7.24437	4.4843	0.0857
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	58	57.45	7.7288	24.7563	31.7435	74.63176	7.24179	4.4845	0.0822
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	59	58.44	7.6806	24.7689	31.7509	74.48829	7.23557	4.485	0.082
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	60	59.43	7.6228	24.7857	31.7621	74.30172	7.22656	4.4813	0.0815
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	61	60.421	7.5469	24.8055	31.774	74.14119	7.22307	4.4813	0.0846
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	62	61.411	7.4601	24.8318	31.7922	74.16461	7.23904	4.4738	0.0777
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	63	62.402	7.4364	24.8381	31.7961	74.2395	7.25014	4.4789	0.0771
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	64	63.392	7.3723	24.8534	31.8045	74.26583	7.26312	4.4816	0.0823
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	65	64.382	7.216	24.8936	31.8289	74.32215	7.29394	4.4834	0.0768
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	66	65.373	7.1687	24.9076	31.8385	74.16126	7.28571	4.4856	0.0766
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	67	66.363	7.0773	24.9278	31.8487	74.06504	7.2913	4.4844	0.0759
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	68	67.353	6.9759	24.9555	31.867	74.09173	7.31036	4.4848	0.0758
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	69	68.344	6.9321	24.967	31.8743	74.20179	7.32838	4.4869	0.0738
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	70	69.334	6.8877	24.9766	31.8791	74.23135	7.33869	4.4881	0.0749
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	71	70.324	6.8618	24.9852	31.8857	74.13442	7.33324	4.4889	0.0735
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	72	71.315	6.8155	25.0022	31.8995	73.81869	7.30929	4.4877	0.0765
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	73	72.305	6.7698	25.0159	31.9095	73.52683	7.28773	4.4835	0.076
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	74	73.295	6.6868	25.0331	31.9177	73.41339	7.2903	4.4796	0.0721
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	75	74.285	6.6261	25.0517	31.9314	73.36031	7.29478	4.48	0.0716
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	76	75.275	6.5991	25.0602	31.9378	73.14534	7.27772	4.4801	0.0723
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	77	76.266	6.5484	25.0775	31.9516	72.98047	7.26934	4.4743	0.0733
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	78	77.256	6.5265	25.0816	31.9533	72.89511	7.26452	4.4726	0.0717
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	79	78.247	6.502	25.082	31.9499	72.86949	7.26631	4.4737	0.0726
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	80	79.237	6.4625	25.0871	31.95	72.74292	7.26046	4.4736	0.0716
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	81	80.227	6.4372	25.0938	31.9544	72.53639	7.24396	4.4761	0.0732
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	82	81.217	6.3843	25.1073	31.9631	72.45767	7.24474	4.4749	0.0724
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	83	82.208	6.3634	25.1117	31.9655	72.3554	7.23797	4.4686	0.0713
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	84	83.198	6.3246	25.1198	31.9696	72.28307	7.23719	4.4711	0.0705
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	85	84.188	6.2786	25.1318	31.9775	72.23433	7.23982	4.4706	0.0692
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	86	85.178	6.2327	25.1424	31.9838	72.30949	7.25493	4.4685	0.0722
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	87	86.169	6.2119	25.1467	31.986	72.27451	7.2549	4.4653	0.0708
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	88	87.159	6.1771	25.157	31.9936	72.09768	7.24276	4.4608	0.0717
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	89	88.149	6.1687	25.1602	31.9963	71.97671	7.23193	4.4553	0.0716
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	90	89.139	6.1582	25.1636	31.999	71.72296	7.2081	4.4552	0.0707
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	91	90.129	6.1408	25.172	32.007	71.45168	7.18343	4.4532	0.0728
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	92	91.12	6.1229	25.1832	32.0184	70.76004	7.11638	4.4496	0.0709
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	93	92.11	6.1095	25.2084	32.0482	69.7197	7.01261	4.4292	0.0723
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	94	93.1	6.0931	25.2248	32.0664	69.05291	6.94744	4.3984	0.0706
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	95	94.09	6.0917	25.2266	32.0685	68.95801	6.93802	4.3784	0.0717
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	96	95.08	6.0927	25.2272	32.0694	68.78448	6.92036	4.3725	0.0761
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	97	96.071	6.0917	25.2301	32.0729	68.61394	6.9032	4.3714	0.075
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	98	97.061	6.0831	25.2337	32.076	68.45356	6.88834	4.3688	0.0702
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	99	98.051	6.0832	25.2358	32.0788	68.34947	6.87773	4.3622	0.0734
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	100	99.041	6.0663	25.239	32.0802	68.3087	6.87632	4.3584	0.0722
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	101	100.031	6.0581	25.2433	32.0844	67.87759	6.83407	4.351	0.0709
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	102	101.021	6.0369	25.2663	32.1103	66.97888	6.74584	4.334	0.0722
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	103	102.012	5.9332	25.2962	32.1322	66.39295	6.70239	4.2931	0.0707
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	104	103.002	5.8836	25.3113	32.1439	66.15154	6.68541	4.2538	0.0727
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	105	103.992	5.8556	25.3154	32.1448	66.00204	6.67473	4.2497	0.0713
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	106	104.982	5.8484	25.3192	32.1485	65.72521	6.64771	4.2501	0.0714
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	107	105.972	5.8214	25.3224	32.1485	65.562	6.63549	4.2251	0.0728
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	108	106.962	5.7938	25.3273	32.1506	65.33769	6.61705	4.2136	0.0753
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	109	107.953	5.7754	25.3311	32.1525	65.16129	6.602	4.194	0.0731
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	110	108.943	5.7612	25.337	32.1579	65.0035	6.58801	4.1866	0.0738
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	111	109.933	5.7535	25.3411	32.1619	64.8672	6.57525	4.1788	0.0738
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	112	110.923	5.7474	25.3493	32.1713	64.73014	6.56191	4.1605	0.0735
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	113	111.913	5.7459	25.3539	32.177	64.60551	6.54925	4.1526	0.0749
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	114	112.903	5.7461	25.3547	32.178	64.51881	6.5404	4.1516	0.0724
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	115	113.893	5.7465	25.3552	32.1787	64.53845	6.5423	4.1505	0.0729
6	31	c	9/8/2004	18:09	-152.97333	58.74167	153	116	114.883	5.7462	25.356	32.1796	64.46833	6.5352	4.1483	0.0728
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	1	0.991	11.6533	22.8888	30.1515	95.12278	8.54288	4.0156	0.4361
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	2	1.981	11.3938	22.9646	30.1902	96.34522	8.69919	3.9992	0.6868
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	3	2.972	11.243	23.0199	30.2273	92.8288	8.40712	3.9422	0.8323
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	4	3.963	11.1118	23.0814	30.2772	92.34099	8.38443	4.0082	0.6013
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	5	4.953	11.1106	23.1905	30.4173	101.53775	9.21129	4.0703	1.7673
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	6	5.944	11.123	23.2879	30.5454	103.66054	9.39386	3.8331	2.2222
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	7	6.934	10.9879	23.3792	30.6328	102.80306	9.33843	3.7754	2.2451
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	8	7.925	10.7315	23.5076	30.7415	102.42579	9.35001	3.7453	2.1937
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	9	8.916	10.6997	23.5328	30.7669	101.89534	9.30656	3.735	2.3177
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	10	9.906	10.6453	23.5506	30.778	96.95309	8.86497	3.7519	2.0761
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	11	10.897	10.418	23.6374	30.8405	89.9693	8.26429	3.7915	1.4423
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	12	11.887	10.1875	23.7458	30.9305	86.71618	8.00162	4.0456	0.873
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	13	12.878	10.0227	23.8178	30.9885	84.90011	7.85971	4.116	0.8126
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	14	13.869	9.8515	23.8876	31.0423	82.70479	7.68297	4.1393	0.713
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	15	14.859	9.7182	23.9231	31.0603	79.42089	7.39896	4.1601	0.3924
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	16	15.85	9.5644	23.9684	31.087	77.65151	7.25779	4.2403	0.2244
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	17	16.84	9.5092	23.9953	31.1103	77.04876	7.20931	4.2869	0.1747
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	18	17.831	9.4772	24.0189	31.134	76.91047	7.20042	4.3077	0.149
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	19	18.822	9.4708	24.0257	31.1414	76.65594	7.17729	4.3191	0.1471
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	20	19.812	9.4411	24.0356	31.1482	76.37954	7.15586	4.3181	0.1469
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	21	20.802	9.3888	24.0583	31.1667	76.11251	7.13834	4.3112	0.1369
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	22	21.793	9.3547	24.0696	31.1743	75.88882	7.12246	4.3062	0.1609
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	23	22.783	9.3404	24.0738	31.1769	75.67678	7.10473	4.2977	0.1464
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	24	23.774	9.3308	24.0755	31.177	75.51413	7.09097	4.2918	0.1399
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	25	24.765	9.3149	24.0802	31.1799	75.7459	7.11514	4.2795	0.1415
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	26	25.756	9.261	24.1386	31.2438	76.60759	7.20188	4.291	0.1994
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	27	26.746	9.1873	24.2013	31.3095	77.74605	7.31793	4.3291	0.308
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	28	27.736	9.1338	24.2352	31.3422	78.14385	7.36269	4.3192	0.3551
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	29	28.727	9.0722	24.2672	31.3711	77.2622	7.28836	4.308	0.4646
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	30	29.717	8.9918	24.2908	31.3855	75.77876	7.16072	4.2852	0.3866
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	31	30.708	8.8893	24.3234	31.4072	74.55913	7.06082	4.3003	0.2789
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	32	31.698	8.7979	24.366	31.444	73.88319	7.00964	4.3339	0.2227
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	33	32.689	8.7308	24.4021	31.4772	73.53041	6.98529	4.3604	0.2231
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	34	33.68	8.7106	24.4142	31.4887	73.47132	6.98236	4.3835	0.204
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	35	34.67	8.7171	24.4156	31.4917	73.47882	6.98191	4.3808	0.1936
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	36	35.66	8.7071	24.4318	31.5105	73.06035	6.94289	4.3985	0.178
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	37	36.651	8.5984	24.4649	31.532	72.75264	6.92976	4.4094	0.1608
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	38	37.641	8.5643	24.4762	31.54	72.41429	6.90252	4.4086	0.1704
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	39	38.632	8.5209	24.4878	31.5466	72.01068	6.87054	4.4041	0.1587
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	40	39.622	8.4546	24.5092	31.5614	71.73063	6.8535	4.3969	0.1401
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	41	40.613	8.3861	24.5359	31.5827	71.58506	6.84933	4.4186	0.1136
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	42	41.603	8.3517	24.5486	31.5924	71.45871	6.84219	4.4288	0.1152
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	43	42.593	8.3307	24.5566	31.5987	71.43028	6.84247	4.4223	0.1188
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	44	43.584	8.3036	24.567	31.6068	71.54272	6.85712	4.4271	0.1202
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	45	44.574	8.2941	24.5711	31.6103	72.14575	6.91625	4.4327	0.1219
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	46	45.565	8.2942	24.5709	31.6101	72.54027	6.95407	4.4302	0.1064
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	47	46.555	8.2904	24.5716	31.6103	72.73342	6.97318	4.4381	0.1142
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	48	47.546	8.2793	24.5756	31.6133	72.97988	6.99845	4.4397	0.1156
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	49	48.536	8.25	24.5862	31.6213	73.12536	7.01675	4.4331	0.132
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	50	49.526	8.1804	24.6123	31.6418	73.18742	7.03295	4.4337	0.1068
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	51	50.517	8.0958	24.6372	31.658	73.13382	7.04069	4.434	0.136
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	52	51.507	8.0077	24.6658	31.6784	73.05934	7.04683	4.4441	0.1158
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	53	52.498	7.9312	24.6862	31.6906	73.10265	7.06286	4.4439	0.0984
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	54	53.488	7.8461	24.7144	31.7111	73.24127	7.08917	4.4475	0.0916
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	55	54.479	7.7843	24.7338	31.7247	73.19928	7.09458	4.4453	0.088
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	56	55.469	7.6738	24.7628	31.7421	73.20982	7.11292	4.4595	0.0976
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	57	56.46	7.5325	24.8057	31.7717	73.26909	7.1406	4.4629	0.1101
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	58	57.45	7.4862	24.82	31.7819	73.38373	7.15896	4.4651	0.1176
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	59	58.44	7.4267	24.8351	31.7906	73.50245	7.18004	4.4686	0.087
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	60	59.43	7.3954	24.8444	31.7971	73.63326	7.19774	4.4772	0.0865
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	61	60.421	7.3505	24.8585	31.8073	73.7185	7.2131	4.4751	0.0968
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	62	61.411	7.298	24.8819	31.828	73.62299	7.21158	4.46	0.0961
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	63	62.402	7.257	24.8952	31.8378	73.58635	7.21442	4.4373	0.0819
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	64	63.392	7.2158	24.9052	31.8435	73.61158	7.22354	4.4374	0.0807
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	65	64.382	7.1771	24.9146	31.8489	73.54813	7.22357	4.4399	0.0874
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	66	65.372	7.1621	24.9196	31.8527	73.50199	7.22139	4.4353	0.0927
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	67	66.363	7.1497	24.9225	31.8542	73.65054	7.23801	4.4302	0.0861
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	68	67.353	7.0883	24.9337	31.858	73.65771	7.24889	4.4375	0.0801
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	69	68.343	7.0318	24.9496	31.8688	73.14081	7.20702	4.4384	0.0823
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	70	69.334	6.9718	24.9739	31.8895	72.90506	7.19291	4.4308	0.0849
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	71	70.324	6.9305	24.9879	31.9005	72.83137	7.19208	4.4364	0.0791
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	72	71.314	6.8996	25.0016	31.9127	72.9856	7.21196	4.4372	0.0823
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	73	72.305	6.8831	25.0116	31.9227	73.03679	7.21933	4.4414	0.078
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	74	73.295	6.8573	25.0233	31.9332	73.05003	7.22451	4.4442	0.084
6	32	c	9/8/2004	18:53	-153.02667	58.76	178	75	74.285	6.8328	25.027	31.9339	72.98944	7.22264	4.4394	0.0797
