Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	fluor [v]
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	12	11.887	24.125	31.3779	89.85798	8.30203	10.0019	3.8295	0.761
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	13	12.878	24.1382	31.3852	88.52999	8.18724	9.9561	3.8467	0.6496
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	14	13.869	24.1644	31.3993	86.42982	8.00894	9.8623	3.8966	0.6076
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	15	14.859	24.1937	31.4047	85.49663	7.94964	9.7068	3.9047	0.5984
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	16	15.85	24.2273	31.4336	84.97358	7.91176	9.6375	3.9161	0.6143
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	17	16.84	24.2314	31.435	83.68266	7.79474	9.6188	3.916	0.5702
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	18	17.831	24.2392	31.4354	82.15101	7.66009	9.5717	3.9095	0.579
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	19	18.821	24.2549	31.4362	81.04736	7.57309	9.4774	3.9166	0.5862
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	20	19.812	24.2729	31.4487	80.35523	7.51666	9.4247	3.9003	0.5768
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	21	20.803	24.2897	31.4575	79.63797	7.45958	9.3623	3.9	0.5309
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	22	21.793	24.305	31.4673	79.21434	7.42758	9.3132	3.8974	0.5452
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	23	22.784	24.3181	31.4773	78.51842	7.36748	9.2793	3.8992	0.5568
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	24	23.774	24.3459	31.4979	78.28293	7.35682	9.2041	3.9266	0.4859
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	25	24.765	24.3817	31.5201	78.10481	7.35874	9.0849	3.956	0.4271
5	26	c	8/17/2004	7:27	-152.70667	58.64333	218	26	25.755	24.4089	31.5328	77.85453	7.35309	8.9729	3.9491	0.4333
