Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	74	6.1581	0.2308	73.295	25.0913	31.9075
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	75	6.1527	0.2287	74.285	25.0914	31.9069
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	76	6.1419	0.2296	75.276	25.0927	31.9069
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	77	6.1345	0.2305	76.266	25.0932	31.9063
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	78	6.1243	0.2282	77.256	25.0946	31.9065
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	79	6.1176	0.2288	78.246	25.0956	31.9067
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	80	6.0949	0.2282	79.237	25.0992	31.9078
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	81	6.0691	0.2271	80.227	25.1031	31.9088
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	82	6.0167	0.2254	81.217	25.1113	31.9111
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	83	5.9659	0.223	82.208	25.1223	31.9173
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	84	5.9473	0.2224	83.198	25.1243	31.9169
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	85	5.9274	0.2228	84.188	25.128	31.9187
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	86	5.9085	0.2219	85.178	25.1322	31.9211
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	87	5.9001	0.2225	86.169	25.1348	31.9231
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	88	5.8897	0.2218	87.159	25.1374	31.9248
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	89	5.8797	0.2231	88.149	25.14	31.9266
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	90	5.8664	0.2221	89.139	25.1428	31.9281
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	91	5.8473	0.2218	90.129	25.1465	31.9299
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	92	5.8299	0.2212	91.12	25.1489	31.9303
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	93	5.8051	0.2227	92.11	25.1539	31.933
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	94	5.7825	0.2218	93.1	25.158	31.9347
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	95	5.7568	0.2215	94.09	25.1629	31.9371
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	96	5.7499	0.2227	95.08	25.1643	31.9378
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	97	5.7374	0.2223	96.071	25.1776	31.9528
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	98	5.7104	0.222	97.061	25.1869	31.9606
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	99	5.6877	0.2226	98.051	25.1903	31.9615
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	100	5.6706	0.2213	99.041	25.1926	31.9619
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	101	5.6585	0.2211	100.031	25.1941	31.9619
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	102	5.6272	0.2214	101.022	25.1977	31.9619
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	103	5.5093	0.2223	102.012	25.2118	31.9626
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	104	5.4677	0.221	103.002	25.2221	31.9695
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	105	5.4419	0.2209	103.992	25.2254	31.97
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	106	5.4161	0.2204	104.982	25.2296	31.9716
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	107	5.3994	0.2203	105.972	25.2321	31.9724
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	108	5.3831	0.2199	106.962	25.2356	31.9744
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	109	5.376	0.2196	107.952	25.2389	31.9776
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	110	5.3997	0.2204	108.943	25.2454	31.9891
