Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	fluor [v]
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	1	0.99	23.7161	30.9847	84.09103	7.68376	10.6171	3.8531	0.3594
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	2	1.981	23.7354	30.9957	83.73909	7.66176	10.5533	3.849	0.3653
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	3	2.972	23.7461	31.003	83.50037	7.64447	10.5241	3.8456	0.3532
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	4	3.963	23.7501	31.0055	83.38646	7.63592	10.5121	3.8515	0.344
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	5	4.953	23.7624	31.0123	83.13427	7.6195	10.4703	3.855	0.3492
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	6	5.944	23.7715	31.0178	83.05034	7.61632	10.4417	3.8544	0.3665
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	7	6.934	23.772	31.0189	83.07421	7.61819	10.4434	3.8515	0.3473
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	8	7.925	23.7705	31.0174	82.83678	7.5961	10.4457	3.8611	0.3729
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	9	8.916	23.7723	31.018	82.55853	7.57188	10.4377	3.8492	0.3376
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	10	9.906	23.7768	31.0204	82.63142	7.58098	10.4225	3.8556	0.3481
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	11	10.897	23.7802	31.0226	82.72489	7.59118	10.4122	3.8646	0.3619
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	12	11.888	23.7818	31.0231	82.74595	7.59427	10.4051	3.8626	0.3249
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	13	12.878	23.7838	31.0246	82.66849	7.58793	10.4001	3.8535	0.3275
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	14	13.869	23.7842	31.0244	82.54896	7.57742	10.3974	3.8576	0.3344
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	15	14.859	23.7904	31.0274	82.33137	7.56109	10.3746	3.8583	0.3127
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	16	15.85	23.7927	31.0294	82.23629	7.55307	10.3698	3.8615	0.3271
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	17	16.84	23.7944	31.03	82.31437	7.56144	10.3624	3.8679	0.3202
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	18	17.831	23.795	31.0307	82.35477	7.5651	10.3625	3.8592	0.3592
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	19	18.822	23.7936	31.0295	82.23349	7.55349	10.3656	3.8611	0.3426
5	55	c	8/18/2004	4:09	-151.65	59.49167	20	20	19.812	23.7946	31.0302	82.18735	7.5497	10.3628	3.8485	0.3009
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	1	0.991	23.4985	30.8459	92.34097	8.32851	11.2542	3.7178	0.7678
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	2	1.981	23.5449	30.869	91.91122	8.31789	11.0914	3.7274	0.7351
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	3	2.972	23.5576	30.8792	91.37803	8.27402	11.064	3.7122	0.7298
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	4	3.963	23.5706	30.8846	90.55792	8.20855	11.0132	3.7542	0.7758
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	5	4.953	23.5921	30.8969	89.72245	8.14452	10.9436	3.7359	0.7125
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	6	5.944	23.606	30.905	87.86067	7.98264	10.9002	3.7453	0.5792
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	7	6.935	23.6405	30.9244	86.12778	7.84362	10.7869	3.7957	0.454
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	8	7.925	23.6819	30.9472	84.8185	7.74678	10.648	3.8611	0.4408
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	9	8.916	23.7236	30.9726	83.96756	7.68988	10.5172	3.8883	0.3665
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	10	9.906	23.7368	30.9811	83.45899	7.64943	10.4783	3.9001	0.3744
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	11	10.897	23.7489	30.9873	82.85669	7.60111	10.4352	3.9161	0.3235
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	12	11.887	23.77	31.0006	81.59175	7.4951	10.3706	3.9231	0.3029
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	13	12.878	23.8104	31.0228	80.73535	7.43811	10.2317	3.9302	0.2455
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	14	13.869	23.8378	31.0422	80.42798	7.42107	10.1573	3.9297	0.2914
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	15	14.859	23.8463	31.0485	80.42235	7.42392	10.135	3.931	0.2722
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	16	15.85	23.8516	31.0519	80.34046	7.41869	10.1198	3.9206	0.2652
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	17	16.841	23.8543	31.0537	80.3367	7.41953	10.1121	3.9272	0.2651
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	18	17.831	23.863	31.0607	80.31879	7.42087	10.0918	3.9211	0.2694
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	19	18.821	23.8698	31.0662	80.28928	7.4204	10.0765	3.9228	0.2575
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	20	19.812	23.8773	31.0717	80.15741	7.41113	10.0571	3.9409	0.3046
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	21	20.803	23.8833	31.0755	80.18116	7.41623	10.0384	3.9279	0.2788
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	22	21.793	23.8852	31.0766	80.15014	7.41421	10.0328	3.9359	0.2711
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	23	22.784	23.8871	31.0778	80.10297	7.41089	10.0262	3.9355	0.2648
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	24	23.774	23.8882	31.0784	79.95124	7.39737	10.0228	3.9439	0.2538
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	25	24.765	23.8885	31.0783	79.96652	7.39916	10.0206	3.9303	0.2776
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	26	25.755	23.889	31.0784	79.92187	7.39543	10.0181	3.9358	0.2537
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	27	26.746	23.8888	31.0784	80.01072	7.40342	10.0195	3.9367	0.2751
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	28	27.736	23.8897	31.0787	80.09869	7.41217	10.0157	3.9377	0.2559
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	29	28.727	23.8923	31.0804	80.06345	7.41017	10.0075	3.9411	0.2629
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	30	29.717	23.8927	31.0808	79.92301	7.39719	10.0073	3.9373	0.2725
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	31	30.708	23.8926	31.0806	79.93637	7.39848	10.007	3.9384	0.2758
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	32	31.698	23.8945	31.0819	79.92232	7.39806	10.0013	3.9435	0.2334
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	33	32.689	23.8949	31.0824	79.92106	7.39785	10.0017	3.9374	0.2925
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	34	33.679	23.8946	31.0822	79.81237	7.38765	10.0026	3.9275	0.2698
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	35	34.67	23.8964	31.0833	79.65149	7.37362	9.997	3.9359	0.2494
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	36	35.66	23.9009	31.0862	79.78971	7.38854	9.9832	3.9332	0.2387
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	37	36.651	23.9058	31.0894	79.71946	7.3843	9.9684	3.9367	0.2555
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	38	37.641	23.9084	31.0911	79.49273	7.36447	9.9608	3.9557	0.2452
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	39	38.632	23.9131	31.0914	78.95857	7.3193	9.9341	3.9323	0.2342
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	40	39.622	23.9184	31.0904	78.78774	7.30967	9.8961	3.8516	0.2474
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	41	40.613	23.9194	31.0912	78.86347	7.31702	9.8939	3.8312	0.2675
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	42	41.603	23.9196	31.0925	78.80835	7.31103	9.8989	3.8056	0.278
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	43	42.594	23.9218	31.0939	78.78086	7.30951	9.8922	3.8076	0.2615
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	44	43.584	23.9218	31.0946	78.91384	7.32126	9.8956	3.8065	0.2725
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	45	44.575	23.9214	31.0956	78.93472	7.32197	9.9028	3.8256	0.2697
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	46	45.565	23.9211	31.0958	78.84	7.31268	9.9059	3.8328	0.2364
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	47	46.555	23.9237	31.0967	78.96278	7.32592	9.8943	3.8383	0.2471
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	48	47.546	23.9247	31.0974	78.99973	7.32974	9.8916	3.8185	0.2824
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	49	48.536	23.9256	31.0979	78.89634	7.32056	9.8889	3.8236	0.259
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	50	49.526	23.927	31.098	78.79889	7.31281	9.881	3.7969	0.2659
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	51	50.517	23.9278	31.0971	78.59758	7.29572	9.8714	3.8002	0.2652
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	52	51.507	23.9288	31.0968	78.52486	7.29021	9.8638	3.769	0.2508
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	53	52.498	23.9291	31.0974	78.6354	7.30025	9.865	3.7509	0.275
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	54	53.488	23.9298	31.0978	78.53884	7.29162	9.8629	3.7593	0.2646
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	55	54.479	23.9314	31.0992	78.52263	7.2906	9.8595	3.7494	0.2512
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	56	55.469	23.9323	31.1001	78.4721	7.28596	9.8589	3.7248	0.251
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	57	56.459	23.9327	31.1007	78.52028	7.29035	9.8593	3.7332	0.2519
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	58	57.45	23.932	31.0999	78.53929	7.2921	9.8596	3.7404	0.287
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	59	58.44	23.9367	31.1051	78.72839	7.30996	9.8562	3.7343	0.3106
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	60	59.43	23.9402	31.1094	78.82258	7.31866	9.8553	3.7273	0.2968
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	61	60.421	23.9405	31.1097	78.84777	7.32107	9.8548	3.7297	0.2743
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	62	61.411	23.9405	31.1098	78.98051	7.33331	9.8552	3.7343	0.2821
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	63	62.401	23.9466	31.1156	78.96368	7.33309	9.8453	3.7374	0.2962
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	64	63.392	23.9489	31.1178	78.92321	7.3298	9.8418	3.7533	0.3129
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	65	64.382	23.9506	31.1192	78.74446	7.31366	9.8386	3.7422	0.2766
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	66	65.373	23.9541	31.1212	78.83637	7.3241	9.8263	3.765	0.3151
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	67	66.363	23.9593	31.1248	78.845	7.32712	9.8117	3.6963	0.3363
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	68	67.353	23.9577	31.1233	78.76244	7.31906	9.8145	3.6977	0.3091
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	69	68.344	23.9611	31.1245	78.59198	7.30562	9.7993	3.6908	0.2862
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	70	69.334	23.9629	31.1255	78.63679	7.31083	9.7926	3.6472	0.3187
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	71	70.324	23.9631	31.1255	78.62702	7.31011	9.7915	3.6207	0.3249
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	72	71.315	23.9635	31.1253	78.50774	7.29945	9.7889	3.6147	0.3179
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	73	72.305	23.9638	31.1256	78.42695	7.29198	9.7885	3.6105	0.3249
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	74	73.295	23.963	31.1236	78.31372	7.28234	9.7836	3.6123	0.3181
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	75	74.286	23.9661	31.1254	78.27922	7.28076	9.7731	3.5711	0.3313
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	76	75.276	23.9651	31.1245	78.18595	7.27176	9.7754	3.5175	0.2787
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	77	76.266	23.9652	31.1229	78.20947	7.27536	9.767	3.5211	0.2806
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	78	77.256	23.9656	31.1247	78.31994	7.28457	9.7732	3.5133	0.2637
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	79	78.247	23.9633	31.1216	78.2486	7.27816	9.7726	3.5545	0.2766
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	80	79.237	23.9649	31.1211	78.1552	7.2715	9.7602	3.5343	0.272
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	81	80.227	23.9657	31.1218	78.17285	7.27332	9.7589	3.5303	0.2967
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	82	81.217	23.9658	31.1226	78.02827	7.25928	9.7624	3.5201	0.3049
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	83	82.208	23.9658	31.1233	78.02202	7.2581	9.7659	3.5016	0.2747
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	84	83.198	23.9654	31.1216	78.05717	7.26239	9.76	3.4985	0.3279
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	85	84.188	23.9659	31.1225	78.0353	7.26008	9.7614	3.4922	0.361
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	86	85.178	23.9652	31.121	77.80562	7.23926	9.7585	3.5037	0.3164
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	87	86.169	23.9663	31.1219	77.89876	7.2483	9.756	3.5133	0.3408
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	88	87.159	23.966	31.1214	77.90156	7.24859	9.7559	3.4711	0.3105
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	89	88.149	23.9661	31.1212	77.92805	7.25126	9.7546	3.4661	0.2922
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	90	89.139	23.9661	31.1219	78.04119	7.26125	9.7578	3.4825	0.336
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	91	90.13	23.9648	31.1214	77.98888	7.25553	9.7632	3.4685	0.2809
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	92	91.12	23.9651	31.1214	78.02077	7.2588	9.7614	3.5128	0.3112
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	93	92.11	23.9647	31.1202	77.97747	7.25527	9.7586	3.5007	0.3545
5	56	c	8/18/2004	4:21	-151.65	59.50833	100	94	93.1	23.9649	31.1209	77.89472	7.24713	9.7611	3.5012	0.3004
5	57	c	8/18/2004	4:37	-151.65	59.525	107	1	0.991	23.3626	30.7584	96.82228	8.66537	11.6379	3.6864	0.7545
5	57	c	8/18/2004	4:37	-151.65	59.525	107	2	1.981	23.3847	30.7799	96.41924	8.63381	11.6073	3.6566	0.9427
5	57	c	8/18/2004	4:37	-151.65	59.525	107	3	2.972	23.4504	30.8108	95.28751	8.57413	11.3726	3.5787	1.0058
5	57	c	8/18/2004	4:37	-151.65	59.525	107	4	3.963	23.4878	30.8348	94.8202	8.55044	11.2664	3.6218	0.9899
5	57	c	8/18/2004	4:37	-151.65	59.525	107	5	4.953	23.4947	30.8361	94.38051	8.51694	11.2327	3.637	1.0053
5	57	c	8/18/2004	4:37	-151.65	59.525	107	6	5.944	23.5082	30.8429	93.78309	8.47129	11.1858	3.627	0.9615
5	57	c	8/18/2004	4:37	-151.65	59.525	107	7	6.934	23.5178	30.8473	93.01282	8.4079	11.1506	3.6559	0.9339
5	57	c	8/18/2004	4:37	-151.65	59.525	107	8	7.925	23.5395	30.8556	92.73359	8.39828	11.0626	3.6544	0.937
5	57	c	8/18/2004	4:37	-151.65	59.525	107	9	8.916	23.5586	30.8682	92.73274	8.40735	11.0088	3.6517	0.9008
5	57	c	8/18/2004	4:37	-151.65	59.525	107	10	9.906	23.563	30.8708	92.52796	8.39107	10.9956	3.6353	1.0369
5	57	c	8/18/2004	4:37	-151.65	59.525	107	11	10.897	23.5733	30.8744	91.21856	8.27986	10.9527	3.618	0.9845
5	57	c	8/18/2004	4:37	-151.65	59.525	107	12	11.887	23.6086	30.8985	91.12013	8.2871	10.8562	3.6434	0.8691
5	57	c	8/18/2004	4:37	-151.65	59.525	107	13	12.878	23.6007	30.8932	91.11948	8.28341	10.8778	3.6742	0.8634
5	57	c	8/18/2004	4:37	-151.65	59.525	107	14	13.869	23.5992	30.8916	90.18466	8.19822	10.8795	3.6757	0.9023
5	57	c	8/18/2004	4:37	-151.65	59.525	107	15	14.859	23.6268	30.9081	88.77343	8.08423	10.7935	3.6843	0.7908
5	57	c	8/18/2004	4:37	-151.65	59.525	107	16	15.85	23.6512	30.9269	87.86593	8.01065	10.7364	3.7241	0.6911
5	57	c	8/18/2004	4:37	-151.65	59.525	107	17	16.84	23.668	30.9399	86.82813	7.92219	10.6971	3.7319	0.5652
5	57	c	8/18/2004	4:37	-151.65	59.525	107	18	17.831	23.6891	30.9559	86.04813	7.85897	10.6463	3.7729	0.4807
5	57	c	8/18/2004	4:37	-151.65	59.525	107	19	18.821	23.6948	30.959	85.40677	7.80364	10.6265	3.8497	0.5025
5	57	c	8/18/2004	4:37	-151.65	59.525	107	20	19.812	23.7019	30.9626	85.05401	7.77544	10.6017	3.8691	0.4781
5	57	c	8/18/2004	4:37	-151.65	59.525	107	21	20.803	23.7085	30.9656	84.94528	7.76964	10.5766	3.8687	0.4558
5	57	c	8/18/2004	4:37	-151.65	59.525	107	22	21.793	23.72	30.974	84.98215	7.77768	10.5468	3.8809	0.5103
5	57	c	8/18/2004	4:37	-151.65	59.525	107	23	22.784	23.7248	30.9776	85.04128	7.78486	10.5354	3.8634	0.4996
5	57	c	8/18/2004	4:37	-151.65	59.525	107	24	23.774	23.7262	30.9785	85.02525	7.784	10.5316	3.8814	0.5405
5	57	c	8/18/2004	4:37	-151.65	59.525	107	25	24.765	23.7272	30.9791	84.9924	7.78156	10.5281	3.8862	0.5159
5	57	c	8/18/2004	4:37	-151.65	59.525	107	26	25.755	23.73	30.9809	85.11081	7.79373	10.5198	3.8875	0.4861
5	57	c	8/18/2004	4:37	-151.65	59.525	107	27	26.746	23.7345	30.9844	85.06128	7.79084	10.5092	3.873	0.499
5	57	c	8/18/2004	4:37	-151.65	59.525	107	28	27.736	23.7392	30.9875	85.05138	7.79216	10.4953	3.8861	0.4614
5	57	c	8/18/2004	4:37	-151.65	59.525	107	29	28.727	23.7422	30.9901	85.25166	7.81121	10.4904	3.8792	0.4667
5	57	c	8/18/2004	4:37	-151.65	59.525	107	30	29.717	23.7487	30.9965	85.66988	7.85073	10.4816	3.8835	0.4861
5	57	c	8/18/2004	4:37	-151.65	59.525	107	31	30.708	23.7623	31.0074	85.49036	7.83901	10.451	3.8888	0.4966
5	57	c	8/18/2004	4:37	-151.65	59.525	107	32	31.698	23.7812	31.0207	85.1979	7.82037	10.3996	3.8857	0.488
5	57	c	8/18/2004	4:37	-151.65	59.525	107	33	32.689	23.7967	31.0312	85.00961	7.80996	10.3566	3.8555	0.5328
5	57	c	8/18/2004	4:37	-151.65	59.525	107	34	33.679	23.8044	31.0358	83.86202	7.7085	10.3318	3.8171	0.5772
5	57	c	8/18/2004	4:37	-151.65	59.525	107	35	34.67	23.846	31.0572	81.44616	7.51031	10.1811	3.8077	0.394
5	57	c	8/18/2004	4:37	-151.65	59.525	107	36	35.66	23.93	31.1067	80.18902	7.43789	9.9022	3.9378	0.2281
5	57	c	8/18/2004	4:37	-151.65	59.525	107	37	36.651	23.9548	31.1287	79.88519	7.41638	9.8554	4.0159	0.2068
5	57	c	8/18/2004	4:37	-151.65	59.525	107	38	37.641	23.953	31.1266	79.83369	7.41159	9.8561	4.0223	0.2315
5	57	c	8/18/2004	4:37	-151.65	59.525	107	39	38.632	23.9536	31.1269	79.58562	7.38883	9.8543	4.0254	0.2439
5	57	c	8/18/2004	4:37	-151.65	59.525	107	40	39.622	23.9533	31.1265	79.56586	7.38702	9.8543	4.0163	0.2239
5	57	c	8/18/2004	4:37	-151.65	59.525	107	41	40.613	23.9533	31.1265	79.61223	7.3913	9.8545	4.016	0.2176
5	57	c	8/18/2004	4:37	-151.65	59.525	107	42	41.603	23.9532	31.1264	79.59804	7.38998	9.8545	4.0177	0.2181
5	57	c	8/18/2004	4:37	-151.65	59.525	107	43	42.593	23.9532	31.1264	79.65077	7.39487	9.8546	4.0167	0.2082
5	57	c	8/18/2004	4:37	-151.65	59.525	107	44	43.584	23.9531	31.1262	79.47026	7.37811	9.8546	4.0141	0.2073
5	57	c	8/18/2004	4:37	-151.65	59.525	107	45	44.574	23.9534	31.1264	79.51742	7.38264	9.8536	4.0052	0.2014
5	57	c	8/18/2004	4:37	-151.65	59.525	107	46	45.565	23.954	31.1267	79.5243	7.38358	9.8517	4.0039	0.1919
5	57	c	8/18/2004	4:37	-151.65	59.525	107	47	46.555	23.9558	31.128	79.45598	7.37798	9.8468	4.0058	0.2002
5	57	c	8/18/2004	4:37	-151.65	59.525	107	48	47.546	23.9571	31.1288	79.47804	7.38073	9.8423	3.9812	0.2537
5	57	c	8/18/2004	4:37	-151.65	59.525	107	49	48.536	23.9563	31.1283	79.50658	7.38289	9.8455	3.9801	0.2024
5	57	c	8/18/2004	4:37	-151.65	59.525	107	50	49.527	23.9567	31.1286	79.22161	7.35661	9.8442	3.9823	0.2216
5	57	c	8/18/2004	4:37	-151.65	59.525	107	51	50.517	23.957	31.1284	79.26451	7.36103	9.8417	3.9793	0.2125
5	57	c	8/18/2004	4:37	-151.65	59.525	107	52	51.507	23.9604	31.1298	79.05984	7.34422	9.8278	3.9706	0.206
5	57	c	8/18/2004	4:37	-151.65	59.525	107	53	52.498	23.9641	31.1305	79.04471	7.3461	9.8075	3.9892	0.2129
5	57	c	8/18/2004	4:37	-151.65	59.525	107	54	53.488	23.9674	31.1327	78.9028	7.33424	9.7987	3.9811	0.2177
5	57	c	8/18/2004	4:37	-151.65	59.525	107	55	54.479	23.9726	31.135	78.82847	7.33073	9.7772	3.9703	0.1793
5	57	c	8/18/2004	4:37	-151.65	59.525	107	56	55.469	23.9787	31.1409	78.83138	7.33222	9.768	3.9772	0.2019
5	57	c	8/18/2004	4:37	-151.65	59.525	107	57	56.459	23.98	31.1408	78.62341	7.31429	9.7593	3.9763	0.221
5	57	c	8/18/2004	4:37	-151.65	59.525	107	58	57.45	23.982	31.1405	78.5827	7.31273	9.7457	3.9609	0.2295
5	57	c	8/18/2004	4:37	-151.65	59.525	107	59	58.44	23.9835	31.1403	78.45858	7.30285	9.7355	3.9576	0.1738
5	57	c	8/18/2004	4:37	-151.65	59.525	107	60	59.431	23.9852	31.1409	78.45838	7.30405	9.7279	3.952	0.2135
5	57	c	8/18/2004	4:37	-151.65	59.525	107	61	60.421	23.9853	31.1408	78.44127	7.30263	9.7268	3.9496	0.1786
5	57	c	8/18/2004	4:37	-151.65	59.525	107	62	61.411	23.9869	31.141	78.26666	7.28784	9.7177	3.951	0.1945
5	57	c	8/18/2004	4:37	-151.65	59.525	107	63	62.401	23.9878	31.142	78.11034	7.27338	9.7169	3.9516	0.1839
5	57	c	8/18/2004	4:37	-151.65	59.525	107	64	63.392	23.9877	31.1416	77.95467	7.25906	9.7159	3.945	0.1972
5	57	c	8/18/2004	4:37	-151.65	59.525	107	65	64.382	23.9882	31.1419	78.01551	7.26501	9.7141	3.9484	0.1867
5	57	c	8/18/2004	4:37	-151.65	59.525	107	66	65.373	23.989	31.1414	78.06456	7.27075	9.707	3.9411	0.1696
5	57	c	8/18/2004	4:37	-151.65	59.525	107	67	66.363	23.9906	31.1421	78.10758	7.27567	9.7011	3.9412	0.1642
5	57	c	8/18/2004	4:37	-151.65	59.525	107	68	67.353	23.9902	31.1416	78.02284	7.26783	9.7009	3.9337	0.2098
5	57	c	8/18/2004	4:37	-151.65	59.525	107	69	68.343	23.9902	31.1413	77.97152	7.26324	9.6998	3.9179	0.162
5	57	c	8/18/2004	4:37	-151.65	59.525	107	70	69.334	23.9908	31.142	77.90357	7.25694	9.6995	3.9014	0.1776
5	57	c	8/18/2004	4:37	-151.65	59.525	107	71	70.324	23.9912	31.141	77.83733	7.25201	9.6921	3.9001	0.1983
5	57	c	8/18/2004	4:37	-151.65	59.525	107	72	71.314	23.9935	31.1405	77.55224	7.22812	9.6756	3.8919	0.2118
