Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Temperature [C]	Sigma	Salinity [psu]	oxper [%]	oxconc	tran [v]	flour [v]
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	1	0.991	13.4771	21.9134	29.3303	94.47611	8.20453	3.9501	0.488
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	2	1.981	13.3375	22.1007	29.5378	95.45286	8.3029	3.8982	0.6359
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	3	2.972	13.2948	22.1159	29.5467	95.71693	8.33289	3.9002	0.7047
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	4	3.963	13.1818	22.1638	29.5804	96.03343	8.37851	3.8689	0.8168
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	5	4.953	13.1451	22.1795	29.5917	95.5463	8.34186	3.8589	0.8784
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	6	5.944	13.0438	22.2271	29.628	94.89677	8.30096	3.8818	0.9359
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	7	6.934	13.0055	22.2493	29.6473	94.53564	8.27505	3.9175	0.943
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	8	7.925	12.9443	22.2785	29.67	94.07939	8.24457	3.9303	1.0155
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	9	8.916	12.8898	22.3064	29.6927	93.92297	8.23918	3.9382	0.9343
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	10	9.906	12.8351	22.3377	29.7197	94.02099	8.25591	3.9554	1.0256
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	11	10.897	12.7751	22.3711	29.7482	93.72789	8.23916	3.9088	0.9564
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	12	11.887	12.7101	22.4045	29.7756	93.17838	8.20073	3.9511	0.9073
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	13	12.878	12.6114	22.4558	29.818	93.13081	8.21155	3.9817	0.8272
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	14	13.869	12.5981	22.462	29.8227	92.98398	8.20066	4.0094	0.7771
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	15	14.859	12.5677	22.4779	29.8359	93.0511	8.2112	4.0192	0.7413
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	16	15.85	12.5693	22.4769	29.835	92.90993	8.19852	4.038	0.7281
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	17	16.84	12.5601	22.4818	29.839	93.1822	8.22394	4.0438	0.688
6	55	c	9/9/2004	20:24	-151.65	59.49167	18	18	17.831	12.5531	22.4854	29.842	93.40387	8.24457	4.0461	0.7078
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	1	0.991	13.3836	22.2427	29.7332	94.90225	8.23708	4.0607	0.5615
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	2	1.981	13.4014	22.2359	29.7289	94.94108	8.23759	4.0596	0.5757
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	3	2.972	13.4063	22.2363	29.7305	94.89508	8.23267	4.0705	0.5476
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	4	3.963	13.4274	22.2276	29.7245	94.84821	8.22528	4.0611	0.572
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	5	4.953	13.4335	22.2244	29.7219	94.73765	8.21478	4.0724	0.5676
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	6	5.944	13.2143	22.2931	29.7559	95.20036	8.29121	4.0425	0.8874
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	7	6.934	12.8594	22.3949	29.7997	95.21108	8.35194	3.9819	1.0163
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	8	7.925	12.7589	22.4388	29.832	94.82054	8.33371	3.9766	1.0507
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	9	8.916	12.6257	22.5157	29.899	94.17564	8.29694	3.9651	1.0784
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	10	9.906	12.53	22.5517	29.9224	93.59463	8.26132	3.987	0.9896
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	11	10.897	12.4921	22.5611	29.9254	93.00369	8.21562	3.9956	0.9626
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	12	11.887	12.4047	22.5857	29.9361	92.78186	8.21072	4.0051	0.94
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	13	12.878	12.3689	22.619	29.9705	92.62716	8.20151	4.0191	0.9383
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	14	13.869	12.345	22.6315	29.981	92.16081	8.16385	4.0267	0.9381
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	15	14.859	12.2875	22.6462	29.9862	91.9796	8.15752	4.0182	1.017
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	16	15.85	12.2795	22.6652	30.0088	91.90648	8.15127	4.0141	0.9186
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	17	16.84	12.2271	22.6848	30.0217	91.47198	8.12115	4.0351	0.8709
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	18	17.831	12.1691	22.7093	30.0396	91.1546	8.10209	4.0472	0.8878
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	19	18.821	12.101	22.7314	30.0521	90.54998	8.05942	4.0513	0.8578
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	20	19.812	11.795	22.8723	30.1625	88.66386	7.938	4.0385	0.7549
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	21	20.803	11.2263	23.1564	30.3989	87.8533	7.95088	4.1079	0.6834
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	22	21.793	11.1111	23.2109	30.4432	87.59249	7.94493	4.1421	0.7439
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	23	22.784	10.9784	23.2743	30.4953	87.97619	8.00023	4.1111	0.8738
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	24	23.774	10.7602	23.4009	30.6102	88.21443	8.05433	4.0505	1.0508
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	25	24.765	10.6327	23.475	30.6777	87.77168	8.03289	4.0462	0.8938
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	26	25.755	10.5973	23.4941	30.6946	87.35331	7.99996	4.0698	0.8548
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	27	26.746	10.5829	23.5016	30.701	87.10906	7.97979	4.0935	0.7776
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	28	27.736	10.5542	23.52	30.7184	86.86139	7.96124	4.1234	0.6953
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	29	28.727	10.4625	23.5753	30.7698	86.53667	7.94488	4.1434	0.6671
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	30	29.718	10.3992	23.6112	30.8024	86.0338	7.9081	4.1459	0.6278
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	31	30.708	10.3	23.6675	30.8534	85.25826	7.85142	4.1345	0.5663
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	32	31.699	10.2168	23.7156	30.8976	84.94197	7.83447	4.1062	0.5559
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	33	32.689	10.0634	23.8011	30.975	84.90205	7.85354	4.0875	0.584
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	34	33.679	9.9234	23.8795	31.0463	84.8045	7.86533	4.066	0.6139
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	35	34.67	9.8088	23.9434	31.1046	84.48421	7.85268	4.0518	0.6498
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	36	35.66	9.731	23.9807	31.1363	83.59675	7.78208	4.0477	0.5604
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	37	36.651	9.6425	24.0215	31.1704	82.33002	7.67761	4.0517	0.5279
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	38	37.641	9.5307	24.0708	31.2108	81.71066	7.63694	4.046	0.3715
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	39	38.632	9.491	24.0923	31.2304	81.3952	7.61325	4.1318	0.3693
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	40	39.622	9.4564	24.105	31.2396	80.95064	7.5771	4.1738	0.3367
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	41	40.613	9.4224	24.1205	31.2526	80.74677	7.56314	4.158	0.2915
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	42	41.603	9.3988	24.1315	31.262	80.38884	7.53314	4.163	0.2644
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	43	42.594	9.3713	24.14	31.2673	79.90768	7.4924	4.1091	0.2493
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	44	43.584	9.3573	24.1454	31.2715	79.7757	7.48219	4.0322	0.2364
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	45	44.574	9.3504	24.1478	31.2731	79.88567	7.49358	4.0303	0.2074
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	46	45.565	9.3479	24.1483	31.2731	79.96822	7.50175	4.0131	0.2306
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	47	46.555	9.348	24.149	31.274	80.17387	7.52098	4.0117	0.2099
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	48	47.546	9.3478	24.1498	31.275	80.21132	7.52448	4.0451	0.2225
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	49	48.536	9.34	24.1538	31.2786	80.13988	7.51892	4.0796	0.2294
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	50	49.527	9.3341	24.1554	31.2794	80.10783	7.51688	4.1037	0.2022
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	51	50.517	9.3246	24.1573	31.2799	79.81509	7.49096	4.0897	0.2142
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	52	51.507	9.3008	24.1633	31.2829	79.30515	7.44693	4.0534	0.188
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	53	52.498	9.2774	24.1716	31.2889	79.17309	7.43815	4.0297	0.1518
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	54	53.488	9.2703	24.1762	31.2933	79.19534	7.44122	4.0741	0.1516
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	55	54.479	9.2686	24.1788	31.2962	79.26175	7.44761	4.1549	0.1442
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	56	55.469	9.2685	24.179	31.2964	79.27657	7.44902	4.1886	0.1534
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	57	56.459	9.2699	24.1806	31.2988	79.46641	7.4665	4.2184	0.1651
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	58	57.45	9.269	24.1836	31.3024	79.54971	7.4743	4.3029	0.1368
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	59	58.44	9.2636	24.1871	31.3058	79.54564	7.47467	4.3669	0.1361
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	60	59.431	9.2515	24.1928	31.3106	79.37697	7.46061	4.3803	0.1507
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	61	60.421	9.2448	24.1959	31.3132	79.25928	7.45055	4.3779	0.1383
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	62	61.411	9.2423	24.197	31.3142	79.13568	7.4393	4.3818	0.1241
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	63	62.401	9.2279	24.2003	31.3155	78.77217	7.40747	4.3715	0.116
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	64	63.392	9.203	24.2091	31.3218	78.57798	7.39304	4.354	0.1098
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	65	64.382	9.1746	24.2196	31.3296	78.33724	7.37473	4.3465	0.1315
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	66	65.372	9.1568	24.2257	31.3338	78.15577	7.36039	4.3282	0.1028
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	67	66.363	9.1296	24.2362	31.3419	78.03783	7.35341	4.3042	0.1025
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	68	67.353	9.1211	24.2396	31.3446	77.91643	7.34325	4.2903	0.0987
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	69	68.343	9.1103	24.2439	31.3479	77.81415	7.33523	4.2705	0.1049
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	70	69.334	9.105	24.2462	31.3498	77.83826	7.33829	4.266	0.097
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	71	70.324	9.0996	24.2483	31.3515	77.77665	7.3333	4.2547	0.105
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	72	71.315	9.0929	24.2515	31.3541	77.59181	7.31685	4.2495	0.0986
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	73	72.305	9.0597	24.266	31.3661	77.36544	7.30039	4.2061	0.0947
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	74	73.295	9.0464	24.2726	31.372	77.27809	7.29407	4.1053	0.0977
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	75	74.285	9.0334	24.2779	31.3762	77.16382	7.28522	4.0682	0.0928
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	76	75.276	9.0141	24.2861	31.3829	76.88432	7.26168	3.991	0.0907
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	77	76.266	8.9985	24.2927	31.3882	76.82995	7.25884	3.8992	0.0909
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	78	77.256	8.9872	24.297	31.3916	76.69161	7.24746	3.8656	0.0934
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	79	78.247	8.9751	24.3018	31.3954	76.46114	7.22748	3.757	0.0923
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	80	79.237	8.9729	24.3027	31.396	76.38628	7.22073	3.6413	0.0926
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	81	80.227	8.9709	24.3032	31.3962	76.22474	7.20579	3.5875	0.0927
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	82	81.217	8.9701	24.3032	31.3961	76.28282	7.21141	3.4754	0.0921
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	83	82.207	8.9701	24.3033	31.3962	76.28954	7.21204	3.4459	0.0888
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	84	83.198	8.9701	24.3034	31.3963	76.30503	7.21349	3.4799	0.0912
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	85	84.188	8.9701	24.3033	31.3961	76.32534	7.21544	3.4657	0.0911
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	86	85.178	8.9701	24.3032	31.3959	76.3147	7.21443	3.4185	0.0932
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	87	86.169	8.9702	24.3032	31.396	76.32074	7.21498	3.4026	0.0942
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	88	87.159	8.9702	24.3032	31.396	76.3148	7.21442	3.3992	0.0905
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	89	88.149	8.9702	24.3031	31.3958	76.21619	7.20511	3.3951	0.0918
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	90	89.139	8.9703	24.3031	31.3958	76.29286	7.21234	3.3736	0.0954
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	91	90.129	8.9704	24.3031	31.3958	76.18553	7.20218	3.3764	0.0926
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	92	91.12	8.9705	24.303	31.3957	76.18338	7.20197	3.3591	0.0959
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	93	92.11	8.9707	24.303	31.3957	76.14325	7.19814	3.3382	0.0904
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	94	93.1	8.9708	24.303	31.3956	76.1299	7.19687	3.3008	0.0935
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	95	94.09	8.971	24.3031	31.3958	75.9331	7.17822	3.2851	0.0939
6	56	c	9/9/2004	20:03	-151.65	59.50833	100	96	95.081	8.9718	24.3027	31.3955	75.72504	7.15843	3.2566	0.1023
6	57	c	9/9/2004	19:44	-151.65	59.525	107	1	0.991	13.3152	22.2971	29.7864	95.78032	8.32244	3.9989	0.5077
6	57	c	9/9/2004	19:44	-151.65	59.525	107	2	1.981	13.3213	22.2925	29.782	95.73169	8.31738	4.023	0.5489
6	57	c	9/9/2004	19:44	-151.65	59.525	107	3	2.972	13.2467	22.3304	29.8124	99.25532	8.6356	4.0117	0.7416
6	57	c	9/9/2004	19:44	-151.65	59.525	107	4	3.963	12.4774	22.6912	30.0901	102.08078	9.01106	3.7914	1.2488
6	57	c	9/9/2004	19:44	-151.65	59.525	107	5	4.953	12.2762	22.7717	30.1459	102.17844	9.05517	3.6861	1.3337
6	57	c	9/9/2004	19:44	-151.65	59.525	107	6	5.944	12.2193	22.7799	30.1429	101.11151	8.97167	3.7057	1.4414
6	57	c	9/9/2004	19:44	-151.65	59.525	107	7	6.935	12.1495	22.7885	30.1374	99.57266	8.84861	3.7417	1.4562
6	57	c	9/9/2004	19:44	-151.65	59.525	107	8	7.925	12.1164	22.7965	30.1399	99.26094	8.82701	3.757	1.419
6	57	c	9/9/2004	19:44	-151.65	59.525	107	9	8.916	12.1082	22.7971	30.1387	98.68631	8.77753	3.7748	1.4245
6	57	c	9/9/2004	19:44	-151.65	59.525	107	10	9.906	12.0886	22.7984	30.1358	97.34577	8.66207	3.7461	1.3301
6	57	c	9/9/2004	19:44	-151.65	59.525	107	11	10.897	12.0486	22.8041	30.1338	96.16228	8.56419	3.7991	1.2505
6	57	c	9/9/2004	19:44	-151.65	59.525	107	12	11.887	12.0332	22.8066	30.1333	95.04002	8.46707	3.8577	1.2149
6	57	c	9/9/2004	19:44	-151.65	59.525	107	13	12.878	12.0122	22.809	30.1315	94.22504	8.39832	3.8936	1.1643
6	57	c	9/9/2004	19:44	-151.65	59.525	107	14	13.869	12.0022	22.8123	30.1333	93.65923	8.34959	3.9286	1.0899
6	57	c	9/9/2004	19:44	-151.65	59.525	107	15	14.859	11.964	22.8246	30.1403	91.51268	8.16451	3.9395	1.0137
6	57	c	9/9/2004	19:44	-151.65	59.525	107	16	15.85	11.7292	22.9118	30.1983	88.95316	7.97337	4.0064	0.7917
6	57	c	9/9/2004	19:44	-151.65	59.525	107	17	16.84	11.3958	23.0658	30.3204	87.83952	7.92439	4.0917	0.7349
6	57	c	9/9/2004	19:44	-151.65	59.525	107	18	17.831	11.2253	23.1499	30.3903	87.92495	7.958	4.1059	0.8509
6	57	c	9/9/2004	19:44	-151.65	59.525	107	19	18.821	11.0573	23.2474	30.4783	89.00122	8.08041	4.088	1.0506
6	57	c	9/9/2004	19:44	-151.65	59.525	107	20	19.812	10.7842	23.4143	30.6328	88.63548	8.08734	3.9946	1.1834
6	57	c	9/9/2004	19:44	-151.65	59.525	107	21	20.803	10.5055	23.565	30.766	87.47894	8.02397	3.9734	1.0615
6	57	c	9/9/2004	19:44	-151.65	59.525	107	22	21.793	10.318	23.6622	30.8507	86.46357	7.95936	4.0459	0.8915
6	57	c	9/9/2004	19:44	-151.65	59.525	107	23	22.784	10.1947	23.7275	30.9084	85.23178	7.8645	4.1046	0.7327
6	57	c	9/9/2004	19:44	-151.65	59.525	107	24	23.774	10.1214	23.7649	30.9409	84.54257	7.81194	4.1528	0.6315
6	57	c	9/9/2004	19:44	-151.65	59.525	107	25	24.765	9.9759	23.854	31.0248	84.33827	7.81404	4.1613	0.6357
6	57	c	9/9/2004	19:44	-151.65	59.525	107	26	25.755	9.8837	23.9051	31.0711	84.1215	7.80763	4.1585	0.6177
6	57	c	9/9/2004	19:44	-151.65	59.525	107	27	26.746	9.8682	23.9117	31.0764	83.75476	7.776	4.174	0.6281
6	57	c	9/9/2004	19:44	-151.65	59.525	107	28	27.737	9.8371	23.925	31.087	83.38168	7.7462	4.1766	0.5517
6	57	c	9/9/2004	19:44	-151.65	59.525	107	29	28.727	9.8006	23.9438	31.1035	83.14084	7.72928	4.2087	0.5626
6	57	c	9/9/2004	19:44	-151.65	59.525	107	30	29.717	9.742	23.9776	31.1347	82.66572	7.69361	4.2315	0.4963
6	57	c	9/9/2004	19:44	-151.65	59.525	107	31	30.708	9.6625	24.0173	31.1693	82.22931	7.66487	4.2247	0.4501
6	57	c	9/9/2004	19:44	-151.65	59.525	107	32	31.698	9.5946	24.0512	31.1989	81.96895	7.65075	4.2301	0.4588
6	57	c	9/9/2004	19:44	-151.65	59.525	107	33	32.689	9.5486	24.074	31.2187	81.93666	7.65462	4.2799	0.4584
6	57	c	9/9/2004	19:44	-151.65	59.525	107	34	33.679	9.5055	24.0962	31.2384	81.94773	7.66206	4.2622	0.4824
6	57	c	9/9/2004	19:44	-151.65	59.525	107	35	34.67	9.4841	24.1061	31.2467	81.82544	7.6539	4.2613	0.4572
6	57	c	9/9/2004	19:44	-151.65	59.525	107	36	35.66	9.4711	24.1105	31.2497	81.71285	7.64543	4.2856	0.4833
6	57	c	9/9/2004	19:44	-151.65	59.525	107	37	36.651	9.4656	24.1123	31.251	81.68135	7.64337	4.2856	0.4227
6	57	c	9/9/2004	19:44	-151.65	59.525	107	38	37.641	9.4595	24.1143	31.2523	81.58146	7.63499	4.2926	0.4646
6	57	c	9/9/2004	19:44	-151.65	59.525	107	39	38.632	9.4524	24.1174	31.2548	81.62551	7.64021	4.3006	0.3941
6	57	c	9/9/2004	19:44	-151.65	59.525	107	40	39.622	9.4495	24.1189	31.2561	81.67817	7.64557	4.3042	0.3994
6	57	c	9/9/2004	19:44	-151.65	59.525	107	41	40.613	9.4488	24.1191	31.2561	81.8608	7.66279	4.3038	0.4476
6	57	c	9/9/2004	19:44	-151.65	59.525	107	42	41.603	9.4493	24.1188	31.2558	81.96768	7.67273	4.2943	0.4126
6	57	c	9/9/2004	19:44	-151.65	59.525	107	43	42.593	9.4493	24.1185	31.2555	82.17779	7.69241	4.2888	0.4385
6	57	c	9/9/2004	19:44	-151.65	59.525	107	44	43.584	9.4494	24.1184	31.2553	82.12686	7.68762	4.2976	0.3759
6	57	c	9/9/2004	19:44	-151.65	59.525	107	45	44.574	9.4464	24.1198	31.2565	81.84675	7.66186	4.3097	0.3848
6	57	c	9/9/2004	19:44	-151.65	59.525	107	46	45.565	9.423	24.1312	31.2664	81.68703	7.65043	4.3136	0.3272
6	57	c	9/9/2004	19:44	-151.65	59.525	107	47	46.555	9.4194	24.1338	31.2689	81.65575	7.64799	4.337	0.3617
6	57	c	9/9/2004	19:44	-151.65	59.525	107	48	47.546	9.4053	24.1391	31.2728	81.19816	7.60735	4.3446	0.3141
6	57	c	9/9/2004	19:44	-151.65	59.525	107	49	48.536	9.3803	24.146	31.2766	80.95576	7.58871	4.3659	0.2649
6	57	c	9/9/2004	19:44	-151.65	59.525	107	50	49.527	9.3805	24.1482	31.2796	80.90924	7.58416	4.3814	0.2884
6	57	c	9/9/2004	19:44	-151.65	59.525	107	51	50.517	9.3758	24.1503	31.2812	80.76992	7.57183	4.3867	0.2446
6	57	c	9/9/2004	19:44	-151.65	59.525	107	52	51.507	9.3739	24.1524	31.2836	80.94304	7.58826	4.3912	0.2579
6	57	c	9/9/2004	19:44	-151.65	59.525	107	53	52.498	9.3774	24.1533	31.2854	80.83921	7.57784	4.3872	0.2459
6	57	c	9/9/2004	19:44	-151.65	59.525	107	54	53.488	9.3621	24.1537	31.2828	79.61002	7.4653	4.3893	0.189
6	57	c	9/9/2004	19:44	-151.65	59.525	107	55	54.479	9.3186	24.1575	31.279	78.60559	7.37849	4.3947	0.1399
6	57	c	9/9/2004	19:44	-151.65	59.525	107	56	55.469	9.2848	24.1687	31.2865	78.27488	7.35267	4.407	0.1103
6	57	c	9/9/2004	19:44	-151.65	59.525	107	57	56.459	9.2768	24.172	31.2891	78.20099	7.34692	4.4202	0.1161
6	57	c	9/9/2004	19:44	-151.65	59.525	107	58	57.45	9.2754	24.1727	31.2897	78.15444	7.34275	4.4054	0.1116
6	57	c	9/9/2004	19:44	-151.65	59.525	107	59	58.44	9.2752	24.1728	31.2898	78.24599	7.35138	4.4114	0.122
6	57	c	9/9/2004	19:44	-151.65	59.525	107	60	59.431	9.2732	24.175	31.2922	78.28729	7.35548	4.414	0.1101
6	57	c	9/9/2004	19:44	-151.65	59.525	107	61	60.421	9.2641	24.185	31.3031	78.31086	7.35869	4.4023	0.1206
6	57	c	9/9/2004	19:44	-151.65	59.525	107	62	61.411	9.2436	24.1943	31.311	78.27485	7.35831	4.3753	0.1088
6	57	c	9/9/2004	19:44	-151.65	59.525	107	63	62.402	9.2343	24.2033	31.3206	78.61849	7.39171	4.3596	0.124
6	57	c	9/9/2004	19:44	-151.65	59.525	107	64	63.392	9.227	24.2082	31.3254	78.80331	7.41008	4.391	0.1186
6	57	c	9/9/2004	19:44	-151.65	59.525	107	65	64.382	9.2021	24.2146	31.3286	78.62279	7.39708	4.4045	0.107
6	57	c	9/9/2004	19:44	-151.65	59.525	107	66	65.373	9.1885	24.2194	31.3321	78.57838	7.395	4.4017	0.1068
6	57	c	9/9/2004	19:44	-151.65	59.525	107	67	66.363	9.1806	24.2214	31.333	78.46268	7.38538	4.4016	0.1019
6	57	c	9/9/2004	19:44	-151.65	59.525	107	68	67.353	9.1702	24.2236	31.3338	78.42207	7.38325	4.3962	0.1
6	57	c	9/9/2004	19:44	-151.65	59.525	107	69	68.344	9.161	24.2257	31.3347	78.39854	7.38251	4.3939	0.103
6	57	c	9/9/2004	19:44	-151.65	59.525	107	70	69.334	9.1418	24.2306	31.3371	78.28272	7.37468	4.3837	0.0941
6	57	c	9/9/2004	19:44	-151.65	59.525	107	71	70.324	9.1354	24.2329	31.3387	78.23099	7.3708	4.3799	0.0937
6	57	c	9/9/2004	19:44	-151.65	59.525	107	72	71.314	9.1241	24.2367	31.3414	78.10024	7.36022	4.3682	0.0974
6	57	c	9/9/2004	19:44	-151.65	59.525	107	73	72.305	9.1155	24.2411	31.3453	77.98924	7.351	4.3507	0.101
6	57	c	9/9/2004	19:44	-151.65	59.525	107	74	73.295	9.0991	24.2502	31.3537	78.11933	7.36558	4.3373	0.0888
6	57	c	9/9/2004	19:44	-151.65	59.525	107	75	74.285	9.0799	24.258	31.3598	77.9944	7.3567	4.3478	0.0893
6	57	c	9/9/2004	19:44	-151.65	59.525	107	76	75.276	9.0756	24.2594	31.3608	77.94745	7.35293	4.3428	0.0885
6	57	c	9/9/2004	19:44	-151.65	59.525	107	77	76.266	9.0738	24.26	31.3612	77.86728	7.34566	4.3349	0.0851
6	57	c	9/9/2004	19:44	-151.65	59.525	107	78	77.256	9.0717	24.2606	31.3616	77.92356	7.3513	4.3383	0.0895
6	57	c	9/9/2004	19:44	-151.65	59.525	107	79	78.246	9.0711	24.261	31.3619	77.95003	7.35387	4.3435	0.0869
6	57	c	9/9/2004	19:44	-151.65	59.525	107	80	79.237	9.0707	24.2613	31.3621	77.92005	7.3511	4.3419	0.0881
6	57	c	9/9/2004	19:44	-151.65	59.525	107	81	80.227	9.0707	24.2612	31.362	77.77787	7.33768	4.3425	0.086
6	57	c	9/9/2004	19:44	-151.65	59.525	107	82	81.217	9.0707	24.2613	31.3621	77.82368	7.342	4.35	0.0843
6	57	c	9/9/2004	19:44	-151.65	59.525	107	83	82.208	9.071	24.2611	31.3619	77.96715	7.35551	4.3473	0.0852
6	57	c	9/9/2004	19:44	-151.65	59.525	107	84	83.198	9.0705	24.2621	31.3631	77.93384	7.35239	4.3535	0.0892
6	57	c	9/9/2004	19:44	-151.65	59.525	107	85	84.188	9.0708	24.2621	31.3632	77.96795	7.35555	4.3604	0.087
6	57	c	9/9/2004	19:44	-151.65	59.525	107	86	85.178	9.0718	24.2646	31.3664	78.05254	7.36322	4.3701	0.0884
6	57	c	9/9/2004	19:44	-151.65	59.525	107	87	86.169	9.0729	24.2662	31.3687	78.07809	7.36533	4.3883	0.0878
